"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","skew_percentile","shannon_percentile","simpson_percentile","skew_range","simpson_range","nsamples","skew_sd","skew_mean","simpson_sd","simpson_mean"
-99,"observed","bbs","68010",FALSE,60,1002,"219377352311004606206913702182",2.83730177055812,3.40264373857175,0.948605782447082,82.3,15.2,14.05,5.55755532521591,0.0975753084649066,4000,0.753743035866142,2.83730177055812,0.00912822190112458,0.957405900773304
-99,"observed","bbs","68011",FALSE,59,707,"1594966830450796628832862",2.66474685919781,3.4338913890505,0.950359008420543,72.025,34.075,29.3,6.06770779437593,0.114170479484804,4000,0.771562283083713,2.66474685919781,0.0106787529249564,0.954240410604002
-99,"observed","bbs","68012",FALSE,45,482,"19212774504004689614",2.2913226798488,3.00754504102679,0.924880769959195,64.075,6.125,9.45,5.01432851446832,0.133658167042578,4000,0.746200083501362,2.2913226798488,0.0140072548266879,0.943326274943613
-99,"observed","bbs","68014",FALSE,61,883,"2723419669370934715456975105",2.14099033198954,3.28728019235824,0.944127722720213,46.3,5.025,9.3,5.66653993085301,0.0888379854018718,4000,0.756479128803083,2.32626655479321,0.00954458644406481,0.956411742374203
-99,"observed","bbs","68015",FALSE,81,1081,"8795260274905825216444692119596",3.25783115161939,3.69160701546538,0.958727871287849,83.075,31.925,20.975,6.16932870393509,0.0809114800168754,4000,0.795392448177333,3.25783115161939,0.00787121586322437,0.96390706005078
-99,"observed","bbs","68016",FALSE,54,528,"249628690426992165780",2.38236667759422,3.27426497483026,0.942464416896235,55.675,21.675,24.625,5.69106669963436,0.118206209825528,4000,0.796604752623512,2.38667639742437,0.0129069450573698,0.949099803073347
-99,"observed","bbs","68018",FALSE,64,743,"8578832138544354256553982",2.40094235926495,3.51478898202703,0.955567349999728,53.775,41.2,41.225,6.02603369007169,0.102773485686959,4000,0.792587049216605,2.45195319190273,0.0101782117132275,0.956139232205837
-99,"observed","bbs","68020",FALSE,60,683,"542993441060431386142369",2.50123401963707,3.36813688126569,0.947602194263959,60.65,20.85,23.875,5.55415241118366,0.0979744431272763,4000,0.800683985377197,2.50123401963707,0.0110485022915641,0.953752345714476
-99,"observed","bbs","68022",FALSE,46,997,"26810283321098054910008632826",2.56143073520926,2.90312262056724,0.916643611878766,83.25,0.4,1.3,5.0425420707709,0.099906540081629,4000,0.695518822084122,2.56143073520926,0.0106531223482294,0.949496767634901
-99,"observed","bbs","68023",FALSE,58,750,"10271009322721786924463933",2.88034286045231,3.01911939772437,0.92032,80.875,0.375,1.275,5.77451094249541,0.102229333333333,4000,0.766758076099607,2.88034286045231,0.0105919466336028,0.954108877333333
-99,"observed","bbs","68025",FALSE,50,730,"2812117592069769135265799",2.84843780300087,3.22695409573012,0.938277350347157,84.475,15.75,13.325,5.38298360117214,0.124225933571026,4000,0.728384479405699,2.84843780300087,0.0114800720938346,0.949907678738975
