"source","dat","site","singletons","s0","n0","sim","nparts","real_po","real_r2","best_po_sim","sim_pos_from_best","sim_r2_from_best","sim_r2_from_best_median","ncomparisons","real_po_percentile","real_po_percentile_excl","real_r2_percentile","real_r2_percentile_excl"
"observed","misc_abund_short","256_jacknife_6",FALSE,20,1731,-99,"279634079577656392131547656",0.278451761987291,0.722593834701917,2290,0.0927773826761139,0.901031609830735,0.926919762631183,3999,99.9249812453113,99.9249812453113,3.90097524381095,3.90097524381095
"observed","misc_abund_short","256_jacknife_7",FALSE,22,1731,-99,"5904146683398148181173356243",0.289428076256499,0.708306485630271,1657,0.0903816364258598,0.900186366571863,0.92777703916751,3999,99.9249812453113,99.9249812453113,3.92598149537384,3.92598149537384
"observed","misc_abund_short","256_jacknife_8",FALSE,22,1731,-99,"5904146683398148181173356243",0.279607163489313,0.720240116700129,3630,0.0916076795050871,0.900982271020068,0.925021570050138,3999,100,100,3.37584396099025,3.37584396099025
"observed","misc_abund_short","256_jacknife_9",FALSE,22,1731,-99,"5904146683398148181173356243",0.283651068746389,0.724496132297623,3305,0.0882086495049528,0.904619587272628,0.929565704083307,3999,99.9749937484371,99.9749937484371,4.02600650162541,4.02600650162541
"observed","misc_abund_short","257_jacknife_1",FALSE,31,1491,-99,"3796074102723737312664288507800",0.299128101945003,0.702562655591126,1796,0.0843448622048202,0.916230855580074,0.939751276673354,3999,100,100,2.00050012503126,2.00050012503126
"observed","misc_abund_short","257_jacknife_10",FALSE,32,1491,-99,"8399871523844860260355696459442",0.295103957075788,0.705214632981466,660,0.0840334161340469,0.915644009495442,0.938421788266489,3999,100,100,2.1505376344086,2.1505376344086
"observed","misc_abund_short","257_jacknife_2",FALSE,31,1491,-99,"3796074102723737312664288507800",0.279007377598927,0.75039103613123,1680,0.0836963097246478,0.911251433078108,0.936766852394672,3999,100,100,5.22630657664416,5.22630657664416
"observed","misc_abund_short","257_jacknife_3",FALSE,28,1491,-99,"268297789595529558010796462774",0.283702213279678,0.723396493503659,1730,0.0859794090038271,0.911590609808519,0.932160960583459,3999,100,100,2.87571892973243,2.87571892973243
"observed","misc_abund_short","257_jacknife_4",FALSE,30,1491,-99,"1643675852499396361080497299995",0.292421193829645,0.708428487757188,1083,0.0870683801064284,0.910148878973342,0.933344987301438,3999,100,100,2.52563140785196,2.52563140785196
"observed","misc_abund_short","257_jacknife_5",FALSE,30,1491,-99,"1643675852499396361080497299995",0.303152246814219,0.728624330067746,454,0.0853176070677629,0.909835978787089,0.936030077330289,3999,100,100,3.85096274068517,3.85096274068517
"observed","misc_abund_short","257_jacknife_6",FALSE,29,1491,-99,"680191325653929024962420346377",0.28169014084507,0.746415363188467,709,0.0878100142071064,0.903463718166635,0.925965111948559,3999,99.9749937484371,99.9749937484371,4.22605651412853,4.22605651412853
"observed","misc_abund_short","257_jacknife_7",FALSE,31,1491,-99,"3796074102723737312664288507800",0.301140174379611,0.731295620437956,303,0.0844662875980565,0.911040348473151,0.933150406533402,3999,100,100,3.35083770942736,3.35083770942736
"observed","misc_abund_short","257_jacknife_8",FALSE,28,1491,-99,"268297789595529558010796462774",0.295103957075788,0.708772982122615,2613,0.0862063269003032,0.912875505174155,0.934959990928319,3999,99.9749937484371,99.9749937484371,2.30057514378595,2.30057514378595
"observed","misc_abund_short","257_jacknife_9",FALSE,28,1491,-99,"268297789595529558010796462774",0.287726358148893,0.712557728303093,311,0.0864216724872029,0.914361234409477,0.936492738960382,3999,100,100,2.20055013753438,2.20055013753438
"observed","misc_abund_short","258_jacknife_1",FALSE,37,3550,-99,"250713829576925323682942520970313353121577551",0.238591549295775,0.793555085834951,3811,0.0742529998696857,0.928257127813808,0.944071878684337,3999,99.9749937484371,99.9749937484371,3.30082520630158,3.30082520630158
"observed","misc_abund_short","258_jacknife_10",FALSE,37,3550,-99,"250713829576925323682942520970313353121577551",0.233521126760563,0.810445976371219,2601,0.0755699488252345,0.927007785123247,0.943640165932562,3999,99.9749937484371,99.9749937484371,4.70117529382346,4.70117529382346
"observed","misc_abund_short","258_jacknife_2",FALSE,37,3550,-99,"250713829576925323682942520970313353121577551",0.236619718309859,0.80280698816082,1553,0.075698995171328,0.927816988498851,0.944683928360097,3999,100,100,4.22605651412853,4.22605651412853
"observed","misc_abund_short","258_jacknife_3",FALSE,35,3550,-99,"21070551161206845343937393319556353250952393",0.233239436619718,0.789582699852567,566,0.0798293235280651,0.924851124421548,0.943249399060916,3999,99.9499874968742,99.9499874968742,3.72593148287072,3.72593148287072
"observed","misc_abund_short","258_jacknife_4",FALSE,37,3550,-99,"250713829576925323682942520970313353121577551",0.247887323943662,0.784324363889219,2089,0.0732900830841513,0.932563874285463,0.949007595048202,3999,100,100,2.82570642660665,2.82570642660665
"observed","misc_abund_short","258_jacknife_5",FALSE,37,3550,-99,"250713829576925323682942520970313353121577551",0.242535211267606,0.786286829748173,1946,0.075876222576771,0.929205413796028,0.945320810635759,3999,100,100,3.00075018754689,3.00075018754689
"observed","misc_abund_short","258_jacknife_6",FALSE,37,3550,-99,"250713829576925323682942520970313353121577551",0.253802816901408,0.768212837978804,3349,0.0753919465781938,0.929758767082629,0.947029227699631,3999,100,100,2.12553138284571,2.12553138284571
"observed","misc_abund_short","258_jacknife_7",FALSE,37,3550,-99,"250713829576925323682942520970313353121577551",0.247323943661972,0.745323369221876,3933,0.076014214821311,0.927173761577118,0.946098225747535,3999,99.9749937484371,99.9749937484371,2.12553138284571,2.12553138284571
"observed","misc_abund_short","258_jacknife_8",FALSE,37,3550,-99,"250713829576925323682942520970313353121577551",0.238028169014084,0.790209669839724,357,0.0769932624001071,0.92894816285394,0.945265098905771,3999,99.9749937484371,99.9749937484371,2.92573143285821,2.92573143285821
"observed","misc_abund_short","258_jacknife_9",FALSE,38,3550,-99,"811631423231316626523060098307131292014258382",0.236901408450704,0.792594029154434,2335,0.0753103768899971,0.928003499131676,0.945413861875166,3999,99.9749937484371,99.9749937484371,3.2258064516129,3.2258064516129
"observed","misc_abund_short","259_jacknife_1",FALSE,36,3149,-99,"1555192128233326074576700062573223205650501",0.258494760241346,0.763074466357731,611,0.0787064025453807,0.923393746444054,0.943945765758544,3999,100,100,3.12578144536134,3.12578144536134
"observed","misc_abund_short","259_jacknife_10",FALSE,35,3149,-99,"484703590468346080050355334333031666056627",0.264845982851699,0.774162066817934,912,0.076388897160778,0.919932121667912,0.938952626983703,3999,100,100,3.85096274068517,3.85096274068517
"observed","misc_abund_short","259_jacknife_2",FALSE,36,3149,-99,"1555192128233326074576700062573223205650501",0.276913305811369,0.763858339002421,3052,0.0776341274902721,0.923289333259274,0.942828727479976,3999,100,100,2.75068767191798,2.75068767191798
"observed","misc_abund_short","259_jacknife_3",FALSE,36,3149,-99,"1555192128233326074576700062573223205650501",0.265798666243252,0.749678594595429,930,0.078230656425618,0.926579221051667,0.945418222258295,3999,99.9749937484371,99.9749937484371,2.52563140785196,2.52563140785196
"observed","misc_abund_short","259_jacknife_4",FALSE,34,3149,-99,"144554774075795667273761311638126694573037",0.256271832327723,0.774651159562439,2821,0.0787909743393295,0.917982169364123,0.934313785553288,3999,99.9749937484371,99.9749937484371,3.2258064516129,3.2258064516129
"observed","misc_abund_short","259_jacknife_5",FALSE,35,3149,-99,"484703590468346080050355334333031666056627",0.278183550333439,0.748630214948895,1517,0.0791652343063537,0.92489481021763,0.943324780457475,3999,99.9749937484371,99.9749937484371,2.30057514378595,2.30057514378595
"observed","misc_abund_short","259_jacknife_6",FALSE,35,3149,-99,"484703590468346080050355334333031666056627",0.266751349634805,0.775151676060586,958,0.0773608772151755,0.919401812298238,0.938777116841804,3999,99.9749937484371,99.9749937484371,3.57589397349337,3.57589397349337
"observed","misc_abund_short","259_jacknife_7",FALSE,35,3149,-99,"484703590468346080050355334333031666056627",0.271197205462051,0.744354167193243,2154,0.0793752741138603,0.920290268088743,0.939795525256196,3999,100,100,2.40060015003751,2.40060015003751
"observed","misc_abund_short","259_jacknife_8",FALSE,35,3149,-99,"484703590468346080050355334333031666056627",0.260400127024452,0.757207563848637,3089,0.078405835183788,0.925185847800071,0.944362805748002,3999,100,100,2.65066266566642,2.65066266566642
"observed","misc_abund_short","259_jacknife_9",FALSE,34,3149,-99,"144554774075795667273761311638126694573037",0.258177199110829,0.780831266246827,3917,0.0781208322086873,0.915551101226488,0.932923704642881,3999,99.9749937484371,99.9749937484371,4.50112528132033,4.50112528132033
"observed","misc_abund_short","260_jacknife_1",FALSE,38,6315,-99,"372148482921742629898395505831870786774664951011300324",0.309897070467142,0.682924382199581,2942,0.0726509814310268,0.933311230207224,0.94899107715708,3999,100,100,0.425106276569142,0.425106276569142
"observed","misc_abund_short","260_jacknife_10",FALSE,38,6315,-99,"372148482921742629898395505831870786774664951011300324",0.306888361045131,0.687628175353994,1343,0.0710940997323757,0.933427920777556,0.949571526935319,3999,100,100,0.725181295323831,0.725181295323831
"observed","misc_abund_short","260_jacknife_2",FALSE,38,6315,-99,"372148482921742629898395505831870786774664951011300324",0.3027711797308,0.68970475088171,111,0.0754038470029225,0.918753054281012,0.933024207448251,3999,100,100,1.02525631407852,1.02525631407852
"observed","misc_abund_short","260_jacknife_3",FALSE,38,6315,-99,"372148482921742629898395505831870786774664951011300324",0.308788598574822,0.685834784489707,2038,0.0731309905861263,0.932073818602655,0.949577336435026,3999,100,100,0.400100025006252,0.400100025006252
"observed","misc_abund_short","260_jacknife_4",FALSE,38,6315,-99,"372148482921742629898395505831870786774664951011300324",0.310055423594616,0.695273554271918,1328,0.0711329455483427,0.935567430933936,0.951480686478488,3999,100,100,0.450112528132033,0.450112528132033
"observed","misc_abund_short","260_jacknife_5",FALSE,39,6315,-99,"1849275781524770689915658256074828945769013392268377619",0.316231195566112,0.676993710732011,2683,0.0720273892701204,0.932064253410274,0.951375582182483,3999,100,100,0.525131282820705,0.525131282820705
"observed","misc_abund_short","260_jacknife_6",FALSE,38,6315,-99,"372148482921742629898395505831870786774664951011300324",0.302929532858274,0.704072931776088,1363,0.0713755636058658,0.933228087932969,0.95017415893958,3999,100,100,0.850212553138284,0.850212553138284
"observed","misc_abund_short","260_jacknife_7",FALSE,38,6315,-99,"372148482921742629898395505831870786774664951011300324",0.306730007917656,0.69710920570441,2378,0.0714109247818685,0.931955609212921,0.949195641243147,3999,100,100,0.725181295323831,0.725181295323831
"observed","misc_abund_short","260_jacknife_8",FALSE,39,6315,-99,"1849275781524770689915658256074828945769013392268377619",0.318131433095804,0.670894535727783,3180,0.0708843085672447,0.936132331366124,0.952675341628325,3999,100,100,0.250062515628907,0.250062515628907
"observed","misc_abund_short","260_jacknife_9",FALSE,39,6315,-99,"1849275781524770689915658256074828945769013392268377619",0.330641330166271,0.654046314947007,1029,0.0724831643381946,0.934440980591927,0.950300840895516,3999,100,100,0.250062515628907,0.250062515628907
"observed","misc_abund_short","261_jacknife_1",FALSE,12,5291,-99,"5031450808127061220188612",0.543564543564544,0.400944171993336,2525,0.10856375972655,0.866103544044103,0.898086594252274,3999,100,100,1.25031257814454,1.25031257814454
"observed","misc_abund_short","261_jacknife_10",FALSE,13,5291,-99,"173652399643910946660945621",0.563976563976564,0.368616169272803,2659,0.10213680806329,0.88197301611146,0.913028317605733,3999,100,100,0.475118779694924,0.475118779694924
"observed","misc_abund_short","261_jacknife_2",FALSE,13,5291,-99,"173652399643910946660945621",0.572292572292572,0.35448539907405,1676,0.104224884419933,0.871900037020528,0.90573468443334,3999,100,100,0.525131282820705,0.525131282820705
"observed","misc_abund_short","261_jacknife_3",FALSE,12,5291,-99,"5031450808127061220188612",0.545076545076545,0.391065988912012,902,0.105244228274986,0.866914358625453,0.90811455180759,3999,100,100,1.40035008752188,1.40035008752188
"observed","misc_abund_short","261_jacknife_4",FALSE,12,5291,-99,"5031450808127061220188612",0.550557550557551,0.378809752663177,3254,0.107422669313142,0.869770746743696,0.904875325626122,3999,100,100,0.750187546886722,0.750187546886722
"observed","misc_abund_short","261_jacknife_5",FALSE,12,5291,-99,"5031450808127061220188612",0.542808542808543,0.409379300347275,1254,0.106501157513911,0.85810250867932,0.905630556408782,3999,100,100,2.27556889222306,2.27556889222306
"observed","misc_abund_short","261_jacknife_6",FALSE,12,5291,-99,"5031450808127061220188612",0.525042525042525,0.435860143292227,3775,0.104888677281776,0.865335052781085,0.905305530010283,3999,100,100,1.90047511877969,1.90047511877969
"observed","misc_abund_short","261_jacknife_7",FALSE,12,5291,-99,"5031450808127061220188612",0.516159516159516,0.450721321511942,3489,0.105412291458803,0.858150147443903,0.901608036213374,3999,100,100,2.55063765941485,2.55063765941485
"observed","misc_abund_short","261_jacknife_8",FALSE,11,5291,-99,"123722935110980599677000",0.518805518805519,0.441974498036795,3654,0.107975680368779,0.862371602205437,0.899427715797653,3999,100,100,2.05051262815704,2.05051262815704
"observed","misc_abund_short","261_jacknife_9",FALSE,10,5291,-99,"2542157941151247398585",0.512757512757513,0.44773695546332,2188,0.11061643694802,0.853799992337569,0.896943783388533,3999,100,100,2.67566891722931,2.67566891722931
"observed","misc_abund_short","262_jacknife_1",FALSE,9,14706,-99,"150611999408728035379895",0.372093023255814,0.665257644057161,55,0.115111227147192,0.799157844766913,0.886715835809124,3999,99.9499874968742,99.9499874968742,12.9532383095774,12.9532383095774
"observed","misc_abund_short","262_jacknife_10",FALSE,9,14706,-99,"150611999408728035379895",0.364545083639331,0.680266691564251,1875,0.116019348914476,0.797337586666546,0.882624513982258,3999,99.8999749937484,99.8999749937484,14.6786696674169,14.6786696674169
"observed","misc_abund_short","262_jacknife_2",FALSE,9,14706,-99,"150611999408728035379895",0.383652930776554,0.651631908995019,3052,0.112590928229813,0.823212945117757,0.888250243121988,3999,99.9749937484371,99.9749937484371,9.80245061265316,9.80245061265316
"observed","misc_abund_short","262_jacknife_3",FALSE,9,14706,-99,"150611999408728035379895",0.394260845913233,0.636239577152467,1166,0.114010533777195,0.837750988067926,0.890932727389442,3999,99.8249562390598,99.8249562390598,7.42685671417855,7.42685671417855
"observed","misc_abund_short","262_jacknife_4",FALSE,9,14706,-99,"150611999408728035379895",0.396844825241398,0.633690800407545,2019,0.111074739309062,0.845042551547502,0.897716546858938,3999,99.8749687421855,99.8749687421855,6.77669417354339,6.77669417354339
"observed","misc_abund_short","262_jacknife_5",FALSE,8,14706,-99,"735489840850091226445",0.352713178294574,0.68633556915063,2575,0.120008208226407,0.819569240226336,0.881485678619593,3999,99.4248562140535,99.4248562140535,11.4028507126782,11.4028507126782
"observed","misc_abund_short","262_jacknife_6",FALSE,8,14706,-99,"735489840850091226445",0.328301373589011,0.721554878564585,1875,0.116895451933159,0.805136067169921,0.887921136003559,3999,99.6499124781195,99.6499124781195,17.2043010752688,17.2043010752688
"observed","misc_abund_short","262_jacknife_7",FALSE,9,14706,-99,"150611999408728035379895",0.37671698626411,0.654055836534443,3123,0.11433495528785,0.804733965714827,0.883131867285111,3999,99.9249812453113,99.9249812453113,12.2030507626907,12.2030507626907
"observed","misc_abund_short","262_jacknife_8",FALSE,8,14706,-99,"735489840850091226445",0.358561131510948,0.669562807770693,1609,0.119067285521231,0.819133527702441,0.881329173872022,3999,99.7999499874969,99.7999499874969,10.527631907977,10.527631907977
"observed","misc_abund_short","262_jacknife_9",FALSE,9,14706,-99,"150611999408728035379895",0.367945056439549,0.68598366063258,3008,0.112547227654187,0.82002542182942,0.893194071214557,3999,99.8999749937484,99.8999749937484,12.6281570392598,12.6281570392598
"observed","misc_abund_short","263_jacknife_1",FALSE,14,17643,-99,"30412388970122126820412969378243160",0.454457858640821,0.489214702725519,2052,0.0990974377386786,0.871694326834404,0.912451245026045,3999,100,100,2.20055013753438,2.20055013753438
"observed","misc_abund_short","263_jacknife_10",FALSE,14,17643,-99,"30412388970122126820412969378243160",0.454061100719832,0.504462036894251,209,0.100774555992339,0.872730523723519,0.909886072684946,3999,100,100,2.1505376344086,2.1505376344086
"observed","misc_abund_short","263_jacknife_2",FALSE,14,17643,-99,"30412388970122126820412969378243160",0.452247350223885,0.473128260527522,2280,0.100418234978741,0.880098595227022,0.913739333492062,3999,100,100,1.40035008752188,1.40035008752188
"observed","misc_abund_short","263_jacknife_3",FALSE,13,17643,-99,"311771887413593001619163714791538",0.43932437794026,0.52576301624074,2003,0.103312925096887,0.862326590432653,0.898498566950965,3999,100,100,2.55063765941485,2.55063765941485
"observed","misc_abund_short","263_jacknife_4",FALSE,15,17643,-99,"2573837936654610224419776084537869562",0.454231139828827,0.499805832782347,3230,0.0991662641047101,0.867264030675781,0.91349907613366,3999,100,100,2.87571892973243,2.87571892973243
"observed","misc_abund_short","263_jacknife_5",FALSE,12,17643,-99,"2742238466559045989730702821286",0.40860397891515,0.523624049902704,3761,0.105470764902584,0.858506057818911,0.905719674404176,3999,100,100,3.30082520630158,3.30082520630158
"observed","misc_abund_short","263_jacknife_6",FALSE,13,17643,-99,"311771887413593001619163714791538",0.447032817548036,0.454848900705147,1421,0.10301195148019,0.877945093318961,0.909737614783663,3999,100,100,0.775193798449612,0.775193798449612
"observed","misc_abund_short","263_jacknife_7",FALSE,14,17643,-99,"30412388970122126820412969378243160",0.441761605169189,0.506004533745063,1985,0.101026687834459,0.869672283256452,0.907932796067057,3999,100,100,2.35058764691173,2.35058764691173
"observed","misc_abund_short","263_jacknife_8",FALSE,12,17643,-99,"2742238466559045989730702821286",0.422490506149748,0.518154423724244,1292,0.104166082896907,0.871449834967703,0.907025852643776,3999,100,100,2.05051262815704,2.05051262815704
"observed","misc_abund_short","263_jacknife_9",FALSE,14,17643,-99,"30412388970122126820412969378243160",0.477413138355155,0.43674847874192,3978,0.100222669451867,0.887141432108678,0.916008373740628,3999,100,100,0.400100025006252,0.400100025006252
"observed","misc_abund_short","264_jacknife_1",FALSE,10,2564,-99,"3865875167939226514",0.478939157566303,0.5728398334887,432,0.114335623687513,0.840613615576104,0.8959798394494,3999,100,100,5.4013503375844,5.4013503375844
"observed","misc_abund_short","264_jacknife_10",FALSE,9,2564,-99,"133125840428347690",0.459438377535101,0.571261403762227,1709,0.113945413030325,0.842716788732795,0.894944230878102,3999,100,100,4.45111277819455,4.45111277819455
"observed","misc_abund_short","264_jacknife_2",FALSE,8,2564,-99,"3683709183553463",0.425897035881435,0.601882683899148,1032,0.121293974039532,0.81455147031549,0.87935252929366,3999,99.9249812453113,99.9249812453113,7.45186296574143,7.45186296574143
"observed","misc_abund_short","264_jacknife_3",FALSE,8,2564,-99,"3683709183553463",0.411076443057722,0.624721145782518,174,0.117597554614863,0.815953318195775,0.885511931463974,3999,99.9749937484371,99.9749937484371,8.17704426106527,8.17704426106527
"observed","misc_abund_short","264_jacknife_4",FALSE,10,2564,-99,"3865875167939226514",0.488689547581903,0.550507133915001,398,0.110412451006667,0.855931238101387,0.89761758021399,3999,100,100,2.95073768442111,2.95073768442111
"observed","misc_abund_short","264_jacknife_5",FALSE,8,2564,-99,"3683709183553463",0.432527301092044,0.579469411738287,1062,0.118658662325488,0.831859017030086,0.879184509831008,3999,99.9749937484371,99.9749937484371,4.70117529382346,4.70117529382346
"observed","misc_abund_short","264_jacknife_6",FALSE,7,2564,-99,"79586229325952",0.370904836193448,0.652476418748147,2149,0.122752021858819,0.772756729654736,0.871320372162987,3999,99.7999499874969,99.774943735934,12.1030257564391,12.1030257564391
"observed","misc_abund_short","264_jacknife_7",FALSE,9,2564,-99,"133125840428347690",0.476989079563183,0.54435361657063,2227,0.115235224562771,0.846129516575679,0.885348081035789,3999,100,100,3.52588147036759,3.52588147036759
"observed","misc_abund_short","264_jacknife_8",FALSE,10,2564,-99,"3865875167939226514",0.487129485179407,0.554170178522556,3774,0.115014518060092,0.84629725984528,0.889838086409038,3999,100,100,3.5008752188047,3.5008752188047
"observed","misc_abund_short","264_jacknife_9",FALSE,10,2564,-99,"3865875167939226514",0.485959438377535,0.555762156226392,2479,0.11355188641154,0.854545795239675,0.890539966185913,3999,100,100,3.12578144536134,3.12578144536134
"observed","misc_abund_short","265_jacknife_1",FALSE,15,501,-99,"1778434582684561",0.137724550898204,0.866176833350953,2765,0.106847570175977,0.878993395242652,0.9080325019202,3999,81.8954738684671,81.1452863215804,30.5826456614154,30.5826456614154
"observed","misc_abund_short","265_jacknife_10",FALSE,14,501,-99,"590645403676034",0.147704590818363,0.849108103615702,320,0.105325732630762,0.874083618460435,0.908785984894187,3999,85.7714428607152,85.1462865716429,26.2315578894724,26.2315578894724
"observed","misc_abund_short","265_jacknife_2",FALSE,14,501,-99,"590645403676034",0.135728542914172,0.864510254520227,3921,0.104656403621864,0.864253241142444,0.908239913042068,3999,82.6456614153538,81.470367591898,31.7829457364341,31.7829457364341
"observed","misc_abund_short","265_jacknife_3",FALSE,16,501,-99,"4842592364144049",0.157684630738523,0.870084878735838,1545,0.104673873059083,0.866487263513061,0.907360648605571,3999,90.9227306826707,90.3475868967242,33.1582895723931,33.1582895723931
"observed","misc_abund_short","265_jacknife_4",FALSE,15,501,-99,"1778434582684561",0.12375249500998,0.904564812122663,1993,0.105870779072014,0.869595372974601,0.907751791380361,3999,75.2688172043011,73.8184546136534,48.0370092523131,48.0370092523131
"observed","misc_abund_short","265_jacknife_5",FALSE,15,501,-99,"1778434582684561",0.153692614770459,0.855037905573188,2218,0.110031999017718,0.865090808313235,0.901028697904877,3999,87.5968992248062,86.7966991747937,29.6324081020255,29.6324081020255
"observed","misc_abund_short","265_jacknife_6",FALSE,16,501,-99,"4842592364144049",0.129740518962076,0.908491475906748,3090,0.105442528296745,0.855070661991261,0.903197989439948,3999,80.1200300075019,79.1197799449862,53.1132783195799,53.1132783195799
"observed","misc_abund_short","265_jacknife_7",FALSE,15,501,-99,"1778434582684561",0.129740518962076,0.895544217121774,1098,0.104408836740123,0.865932278499868,0.908623543082503,3999,79.7449362340585,78.8947236809202,43.2858214553638,43.2858214553638
"observed","misc_abund_short","265_jacknife_8",FALSE,15,501,-99,"1778434582684561",0.139720558882236,0.884399193976031,1934,0.107212431850478,0.870827187415895,0.904792933680857,3999,83.4708677169292,82.6956739184796,39.0097524381095,39.0097524381095
"observed","misc_abund_short","265_jacknife_9",FALSE,16,501,-99,"4842592364144049",0.147704590818363,0.862766429140812,3986,0.102653407862944,0.870252286061236,0.910199062242284,3999,88.9472368092023,88.3470867716929,29.6824206051513,29.6824206051513
"observed","misc_abund_short","266_jacknife_1",FALSE,15,542,-99,"4921917317688612",0.197416974169742,0.729522949567915,704,0.104907684485697,0.862966345336645,0.90440722363013,3999,97.474368592148,97.2993248312078,9.30232558139535,9.30232558139535
"observed","misc_abund_short","266_jacknife_10",FALSE,15,542,-99,"4921917317688612",0.208487084870849,0.660396052302503,1123,0.107452139787714,0.871360358292749,0.904390416473516,3999,96.1240310077519,95.8239559889972,4.50112528132033,4.50112528132033
"observed","misc_abund_short","266_jacknife_2",FALSE,15,542,-99,"4921917317688612",0.193726937269373,0.71719001300806,1530,0.104774809938647,0.865644307622724,0.903976425958542,3999,96.4991247811953,96.2490622655664,8.52713178294574,8.52713178294574
"observed","misc_abund_short","266_jacknife_3",FALSE,15,542,-99,"4921917317688612",0.20479704797048,0.697583727252835,1800,0.10818202705658,0.866532882352018,0.900979740862988,3999,96.6991747936984,96.4991247811953,7.05176294073518,7.05176294073518
"observed","misc_abund_short","266_jacknife_4",FALSE,15,542,-99,"4921917317688612",0.190036900369004,0.728940372923609,446,0.107640840099324,0.857748090654812,0.901431934091801,3999,96.1990497624406,95.9989997499375,11.3778444611153,11.3778444611153
"observed","misc_abund_short","266_jacknife_5",FALSE,15,542,-99,"4921917317688612",0.169741697416974,0.76469549220484,3388,0.104434318911831,0.861432288277219,0.908183332152222,3999,93.7984496124031,93.3233308327082,13.6784196049012,13.6784196049012
"observed","misc_abund_short","266_jacknife_6",FALSE,15,542,-99,"4921917317688612",0.201107011070111,0.68535372654309,1736,0.107650528868379,0.862521510413997,0.900361098385836,3999,96.9742435608902,96.8492123030758,7.2768192048012,7.2768192048012
"observed","misc_abund_short","266_jacknife_7",FALSE,15,542,-99,"4921917317688612",0.160516605166052,0.790779797081924,2884,0.10619721351002,0.85840840826681,0.900084956453303,3999,92.1730432608152,91.7229307326832,16.929232308077,16.929232308077
"observed","misc_abund_short","266_jacknife_8",FALSE,13,542,-99,"427488526669831",0.177121771217712,0.732759040051889,979,0.107812008352642,0.856914863604816,0.902763650797589,3999,93.1482870717679,92.6981745436359,11.8779694923731,11.8779694923731
"observed","misc_abund_short","266_jacknife_9",FALSE,14,542,-99,"1535379643890117",0.171586715867159,0.778046073117287,3478,0.106961242155557,0.861989616088621,0.904555933691953,3999,92.8482120530133,92.5731432858215,14.9287321830458,14.9287321830458
"observed","misc_abund_short","268_jacknife_1",FALSE,46,11655,-99,"9519343004877478218460831339387435829486324314247190852249889237074111",0.536936936936937,0.366940804259122,3093,0.0671705678457366,0.937067186736071,0.95453171048906,3999,100,100,0,0
"observed","misc_abund_short","268_jacknife_10",FALSE,48,11655,-99,"341945983465461265007523434269579367349347285392699886120750638238053648",0.561046761046761,0.324011852137675,821,0.0658700711213839,0.9411791299176,0.956916186492898,3999,100,100,0,0
"observed","misc_abund_short","268_jacknife_2",FALSE,49,11655,-99,"1939908760483114895915604484001385038017272060162800829278242073093167523",0.542084942084942,0.35884092993951,610,0.065876228816964,0.937915264828713,0.955175780071505,3999,100,100,0,0
"observed","misc_abund_short","268_jacknife_3",FALSE,47,11655,-99,"58126541837198112067437788054664070431885286766230451286724024392795684",0.549206349206349,0.359186729665905,2265,0.065793840137426,0.941018255005604,0.953354578693904,3999,100,100,0,0
"observed","misc_abund_short","268_jacknife_4",FALSE,48,11655,-99,"341945983465461265007523434269579367349347285392699886120750638238053648",0.558730158730159,0.320082820231302,940,0.0664941439134988,0.940444934130797,0.956404990231942,3999,100,100,0,0
"observed","misc_abund_short","268_jacknife_5",FALSE,46,11655,-99,"9519343004877478218460831339387435829486324314247190852249889237074111",0.547232947232947,0.339543206084355,1575,0.0674161247304533,0.937489642416954,0.953944087411032,3999,100,100,0,0
"observed","misc_abund_short","268_jacknife_6",FALSE,49,11655,-99,"1939908760483114895915604484001385038017272060162800829278242073093167523",0.55984555984556,0.33572677135272,1933,0.0641606132978976,0.944061151568586,0.957533823522733,3999,100,100,0,0
"observed","misc_abund_short","268_jacknife_7",FALSE,50,11655,-99,"10623187324031575156061502167473046525590980320215910760595994098429980724",0.56001716001716,0.345505530980263,2995,0.0654094454544567,0.942338147908929,0.953833106768877,3999,100,100,0,0
"observed","misc_abund_short","268_jacknife_8",FALSE,45,11655,-99,"1500418408986202610260497817126556140152159188290233231892548763301266",0.546803946803947,0.32913630898481,2810,0.0671166290071016,0.935081630686309,0.951668066002981,3999,100,100,0,0
"observed","misc_abund_short","268_jacknife_9",FALSE,46,11655,-99,"9519343004877478218460831339387435829486324314247190852249889237074111",0.543200343200343,0.3507575050226,3357,0.0670315584044016,0.939385385371828,0.953349036538097,3999,100,100,0,0
"observed","misc_abund_short","269_jacknife_1",FALSE,38,13355,-99,"152857947967297396330544488181233748587226180291736401260350464697",0.512616997379259,0.428628542688108,2934,0.0704773347960727,0.933570004269775,0.950441498567271,3999,100,100,0.0250062515628907,0.0250062515628907
"observed","misc_abund_short","269_jacknife_10",FALSE,41,13355,-99,"121765156393485668959394450839201124569417375374046825939561816025234",0.534107076001498,0.411235287835165,1616,0.0678771152915522,0.935687319927991,0.951720547069595,3999,100,100,0,0
"observed","misc_abund_short","269_jacknife_2",FALSE,41,13355,-99,"121765156393485668959394450839201124569417375374046825939561816025234",0.548633470610258,0.37523260883966,488,0.0691065315935873,0.936723464260203,0.951935443507277,3999,100,100,0,0
