"sim1","sim2","r2","r2_log","cd","prop_off","div","n0"
2114,2841,0.928185196830911,0.744055120661732,0.928208857973965,0.0947368421052632,0.040192925251739,855
968,1781,0.935614100132361,0.917976230736248,0.962071172997293,0.0888888888888889,0.0227662399337743,855
26,40,0.886489124284575,0.909410039019209,0.896844626381256,0.106432748538012,0.0348391977390891,855
1519,1717,0.883665944297541,0.829484210901509,0.963098543310156,0.141520467836257,0.0533545503568712,855
596,1355,0.848596784713139,0.75443509381055,0.872696070192835,0.125146198830409,0.0550164985103101,855
3348,3721,0.947675745105164,0.869128012789919,0.954294148782751,0.0783625730994152,0.021659192117531,855
1139,2509,0.538065501042505,0.86695172286346,0.731649223412609,0.142690058479532,0.0627056900185099,855
1788,2668,0.957857398710499,0.950688153467115,0.963168029834372,0.0631578947368421,0.0135447545931896,855
1019,1798,0.680074346161907,0.873241496149249,0.903674372551787,0.15906432748538,0.066186497458232,855
2198,2897,0.820685990038326,0.794610589193352,0.820703311716259,0.160233918128655,0.0735445598212083,855
43,1994,0.932521431373695,0.874412636533979,0.94033152467678,0.0900584795321637,0.0263286411343592,855
2920,3555,0.846586967929502,0.849414912616454,0.902339668073792,0.125146198830409,0.0456837349463294,855
1731,3623,0.793265689122157,0.934595518538328,0.793277484322038,0.121637426900585,0.0492248451592367,855
3148,3445,0.941778011858235,0.894389480422551,0.951092101267375,0.0818713450292398,0.0289787176071054,855
2707,3948,0.946110892763124,0.931918613752966,0.947897676111211,0.0818713450292398,0.019405643289142,855
1029,1969,0.93453751986458,0.943200619579662,0.93793379475297,0.102923976608187,0.0351062944537889,855
3173,3665,0.685065853581869,0.80418562468336,0.936870529272518,0.183625730994152,0.107091017433913,855
156,3436,0.511992295031302,0.690137092682837,0.862994315990827,0.128654970760234,0.0716149421214784,855
18,3499,0.830707060774588,0.895039238635635,0.839163538942106,0.132163742690058,0.054869371967836,855
1870,2207,0.921024793459943,0.776721996733321,0.94755098810655,0.0935672514619883,0.0414473904741527,855
947,3265,0.509935142460714,0.907089723990101,0.849552726317841,0.191812865497076,0.0823811686845913,855
774,2475,0.567285392932298,0.932089492309077,0.890930974327649,0.12280701754386,0.0476512798268948,855
1810,2055,0.778735928282542,0.861860733271143,0.783358809709096,0.164912280701754,0.0758395469769642,855
913,3786,0.825158242494316,0.889759672318402,0.884480589454467,0.15906432748538,0.0676467984291886,855
49,2798,0.868590384653502,0.803457280501479,0.870841580195206,0.11812865497076,0.0467597501479353,855
95,2198,0.629602028761241,0.840808798228605,0.797035273895057,0.153216374269006,0.0690307936938941,855
2226,2852,0.856386711648868,0.822144637337253,0.857150999195256,0.176608187134503,0.0917406094108951,855
1465,2604,0.876866550917416,0.895484907480528,0.888986836184363,0.128654970760234,0.0524162652112059,855
1055,2289,0.81089355573759,0.875481699262314,0.839607977629892,0.145029239766082,0.0583762619806228,855
372,1762,0.92652302318754,0.765415926527683,0.968229394393277,0.0631578947368421,0.0282996085759928,855
2575,3670,0.709458777111051,0.808954537165127,0.89593577727142,0.152046783625731,0.0795694453010293,855
119,1924,0.890926792222902,0.892490050117524,0.902536109911292,0.114619883040936,0.0443816627256802,855
1567,3838,0.73786161244596,0.866272168403352,0.746212799287418,0.15906432748538,0.0917146716979869,855
918,1501,0.669603218451408,0.644425459462079,0.877179355772437,0.23625730994152,0.163849914276849,855
2459,2987,0.869702923627828,0.854367855914551,0.896826324071002,0.140350877192982,0.0490581998027571,855
79,185,0.837670999832578,0.742788822318656,0.951007257054858,0.168421052631579,0.0862484738159739,855
2184,3206,0.710214649572016,0.935296653279031,0.768155944129639,0.116959064327485,0.0437320883701479,855
2405,3595,0.962089778605294,0.938371979592555,0.963660586901328,0.0783625730994152,0.0218607676583227,855
1381,2989,0.821432299943625,0.717144643092261,0.867605642316762,0.129824561403509,0.0656055075385772,855
1638,3856,0.950360219766124,0.805980732251604,0.957613675136421,0.0830409356725146,0.0298529001892304,855
1167,1281,0.961920671950624,0.950907355171068,0.971806728958215,0.064327485380117,0.0145632446316837,855
2779,3540,0.720214165135624,0.819800075515136,0.782694017058781,0.154385964912281,0.0800618859789238,855
395,1633,0.606948290125299,0.736288218395483,0.76026967342591,0.251461988304094,0.197939556840095,855
2460,3378,0.00849491243671285,0.807442896966771,0.840797281775748,0.190643274853801,0.102308735673597,855
2086,3366,0.923928803289331,0.700345298645159,0.938669218943392,0.100584795321637,0.0441053407636667,855
1303,3081,-0.933165902156541,0.747504559829163,0.50827850116801,0.184795321637427,0.14522361157463,855
2132,3796,0.919613840842466,0.929215912535381,0.946699089408466,0.0701754385964912,0.018659775575587,855
1987,2579,0.89868622618889,0.952527998624722,0.898878405784625,0.104093567251462,0.0343757872159786,855
2666,3400,0.719681991458354,0.885376107470209,0.765520817535434,0.141520467836257,0.0690704974381524,855
367,1696,0.885137443702438,0.826640618150727,0.896934548460115,0.12280701754386,0.044580813128502,855
225,3179,0.890404566177262,0.895037980263459,0.89566088494746,0.113450292397661,0.0373651299410678,855
2926,3895,0.905466671923156,0.927954932425801,0.911998543766283,0.102923976608187,0.0272734177027591,855
369,2236,0.902319093862794,0.972046182049327,0.902328595218904,0.0935672514619883,0.0277343401137436,855
446,3592,0.922272032392679,0.945096341847357,0.925775020934025,0.107602339181287,0.0338972707473955,855
2244,3364,0.971844974471404,0.91327524975705,0.983615279337878,0.0619883040935673,0.0131030575645156,855
2672,3456,0.730236385230856,0.827725141219726,0.932460518271696,0.147368421052632,0.0722583530888399,855
407,3552,0.758799840618339,0.894602395922197,0.779969835758851,0.167251461988304,0.0716361512449915,855
2709,2890,0.882706150511456,0.924709831491844,0.911457744089205,0.133333333333333,0.0423547087569653,855
353,1777,0.850400379533921,0.926682404066161,0.852264862766582,0.126315789473684,0.0409807666419183,855
117,3691,0.892048022113639,0.913211941467814,0.89598747861012,0.115789473684211,0.0374940462221357,855
1919,2149,0.862532536040282,0.867051396718955,0.866616655215446,0.135672514619883,0.0464092993291515,855
1962,2788,0.87119739747689,0.856432000977775,0.897916851165436,0.154385964912281,0.0678070367998237,855
2683,2698,-0.27247855845926,0.451330849058875,0.665693084290976,0.155555555555556,0.123687703090785,855
1582,3658,-0.275653742110009,0.7687500804727,0.71707648042939,0.246783625730994,0.162286824519907,855
2284,2380,0.833695323747401,0.85869017330042,0.868791902795268,0.12280701754386,0.0441779268981561,855
1872,2401,0.672306447413483,0.690504274279323,0.802717091627128,0.251461988304094,0.18653872145268,855
2406,2782,0.953206733427228,0.946539545268005,0.968413843600783,0.0783625730994152,0.0210865154404686,855
3183,3298,0.976913282915829,0.925073335069339,0.978356452517026,0.0549707602339181,0.0137182069955067,855
1756,3354,0.7400501855326,0.877197131178471,0.909335730290149,0.108771929824561,0.0359264195166079,855
347,2774,0.922875374999304,0.862720711372255,0.939009405668028,0.121637426900585,0.0518500243576125,855
388,1706,0.906101215430942,0.94892506448836,0.909528031520605,0.0830409356725146,0.0183235004447525,855
649,1201,0.939200257499382,0.848385770686751,0.963211185878893,0.106432748538012,0.0430800156035942,855
3113,3296,0.8775423253728,0.896923829322109,0.91211324278313,0.101754385964912,0.0387167487136213,855
933,2246,0.930480044559019,0.906686190590531,0.95455699055846,0.105263157894737,0.0311575915424676,855
1046,3331,0.914357411823951,0.881170596933518,0.920218144671567,0.0935672514619883,0.0365907757317184,855
3130,3965,0.966223336781093,0.869412338115297,0.966576494206248,0.0701754385964912,0.0204010573650576,855
1813,3854,0.856118732603116,0.865782426889789,0.926683929560152,0.0900584795321637,0.0374385775312456,855
3174,3406,0.582480084674948,0.586688516168298,0.710052121839106,0.270175438596491,0.205501145349523,855
112,3776,0.929162522942085,0.906753062805532,0.944149261786129,0.0947368421052632,0.0269136912184609,855
1396,3266,0.903500544714959,0.943484491040008,0.915518763433455,0.109941520467836,0.0394008612700166,855
1660,3564,0.920982794113337,0.901877107949912,0.970184456291225,0.104093567251462,0.0343547022687012,855
70,2678,0.918551965599665,0.917917279703943,0.923625899094562,0.127485380116959,0.0427927979575655,855
611,3660,0.973347136269378,0.981545179497415,0.975065233499154,0.0526315789473684,0.00762276229357645,855
1615,3025,0.937526551860919,0.937917524662045,0.94293945429425,0.0725146198830409,0.0176310690128886,855
864,1899,0.971838228130379,0.93996885426575,0.97746286593968,0.064327485380117,0.0154336723422741,855
3157,3289,0.877514170118672,0.880438854432186,0.915247838701187,0.12280701754386,0.0412102867663123,855
1336,3884,0.894660169378978,0.800491183061709,0.921062676380702,0.0994152046783626,0.0453435037465962,855
890,3238,0.88124774712325,0.940952751908013,0.891392787305346,0.0713450292397661,0.0274472608891645,855
1523,3567,0.978418621713104,0.877298686732887,0.981881751637337,0.0760233918128655,0.01932572465213,855
661,3887,0.863938692309838,0.885742530302995,0.864185289952144,0.135672514619883,0.0514720982954464,855
1981,2857,0.925354750414176,0.800853836792082,0.928495820891159,0.0947368421052632,0.0322380974595675,855
448,3627,0.956465557435358,0.939585581356436,0.956470129926481,0.0666666666666667,0.0169148324635558,855
898,2969,0.808495388394588,0.901802062597744,0.933761936297283,0.107602339181287,0.0327398983271351,855
574,3112,0.898922207702653,0.944485605722325,0.933134184824437,0.0865497076023392,0.0189276437373042,855
8,3045,0.886859982245761,0.884497556291272,0.908967871799609,0.113450292397661,0.039947658348554,855
1044,3807,0.877582834886302,0.869885881729841,0.903959888428099,0.128654970760234,0.0474557415574203,855
2194,2909,0.963003906335837,0.950308594394334,0.963310096398559,0.0818713450292398,0.0229650013407377,855
1185,2873,0.940850907487692,0.942257353719659,0.947964086904111,0.0842105263157895,0.0179426662789876,855
595,2694,0.710320432453555,0.849075958757147,0.920058155382642,0.127485380116959,0.0449982763067875,855
536,3724,0.68112902794014,0.763322108614361,0.750465197044458,0.143859649122807,0.0802411491460604,855
2354,3943,0.689991307826033,0.811392328851831,0.717598672557168,0.190643274853801,0.0938708516559032,855
506,3905,0.924627127680325,0.941836095088207,0.937584810101943,0.0830409356725146,0.0206449561090581,855
2449,2515,0.912700669130691,0.624949499839563,0.928759683573891,0.130994152046784,0.067462528261695,855
1340,1979,-0.266079570214177,0.727394884174534,0.827449083669933,0.246783625730994,0.155273956515951,855
825,2209,0.875747784342688,0.811586375151141,0.978240833507613,0.114619883040936,0.0438041376197259,855
818,2134,0.849862390973943,0.970925499411189,0.914925985164565,0.106432748538012,0.0302270741433682,855
2478,2608,0.749595123594351,0.773064806496203,0.811224050186425,0.16140350877193,0.070475237708515,855
3009,3212,0.935000299235309,0.921295123699382,0.939599719782635,0.0994152046783626,0.0262578858090256,855
1142,3455,0.847623549985581,0.913351995352113,0.866853140341214,0.141520467836257,0.0534180008534262,855
1251,3641,0.531165393076879,0.674463450873306,0.897167143078981,0.182456140350877,0.114218957093977,855
286,2278,0.776257621385868,0.848298825264445,0.795882972426693,0.162573099415205,0.0709797454716589,855
1179,1329,0.940602958498706,0.855426410776949,0.955691852657562,0.123976608187135,0.0506198622954815,855
2588,2702,0.911514729180812,0.451957057021455,0.976450186905699,0.111111111111111,0.0602409707381958,855
2779,3952,0.858961302431429,0.814687325015532,0.933051013452629,0.152046783625731,0.0581498956183498,855
1909,2454,0.947157316219768,0.859796536116756,0.949780431943595,0.0818713450292398,0.0270868217152622,855
1694,3271,0.961191123460909,0.809042390100978,0.96975269347408,0.0807017543859649,0.0304033895617305,855
1623,2879,0.955909768829232,0.919079464790803,0.967435232779339,0.056140350877193,0.0128551586413285,855
219,1814,0.814389471067123,0.850770676521639,0.849151703423449,0.147368421052632,0.0643517092953953,855
3217,3851,0.704317226459272,0.910508162683984,0.906931950254196,0.111111111111111,0.0358837531161847,855
668,767,0.927337675532882,0.915881590872908,0.929623244353681,0.105263157894737,0.0343622827421884,855
792,3385,0.9376931697324,0.929238160516259,0.940926288783688,0.0830409356725146,0.0214243100457102,855
2535,3129,0.766338378999808,0.895016235862032,0.843986239370184,0.166081871345029,0.0732018796535278,855
400,2472,0.709939281400718,0.743470635881182,0.712468833870837,0.162573099415205,0.0865730403108935,855
433,557,0.821749669573031,-0.190731495399216,0.86104375939861,0.177777777777778,0.181149989210673,855
1048,2545,0.872680249338548,0.565267517561362,0.890059997347914,0.145029239766082,0.0750219845349658,855
38,2233,0.814919570852978,0.890771662235257,0.931070680885327,0.116959064327485,0.0431852710294795,855
2210,2463,0.932296079292007,0.885015542601521,0.942152133378057,0.0807017543859649,0.024184294732001,855
3360,3611,0.459778091825233,0.833772397297673,0.833383105558049,0.184795321637427,0.0811334911898753,855
667,2593,0.857455598149753,0.819555947711719,0.883837922313237,0.148538011695906,0.0635838801670281,855
1852,3371,0.9771003482378,0.901590730968704,0.977530776079511,0.0654970760233918,0.0167204020522923,855
1569,2302,0.914413501047632,0.805907772232634,0.927029848951586,0.109941520467836,0.0446246442593623,855
2055,2723,0.875205906472967,0.937080998946539,0.887646960393911,0.121637426900585,0.0346449743715129,855
1014,1390,0.857815952138619,0.712745798151437,0.858058197470403,0.166081871345029,0.0989367253106981,855
995,3437,0.882017700557217,0.897470480008159,0.889069846569863,0.106432748538012,0.0391820191222875,855
143,3095,0.917520650559408,0.495355983380355,0.952997874532726,0.112280701754386,0.0762969987960602,855
2533,3336,0.886921773142112,0.816457928574458,0.89899577604731,0.132163742690058,0.0574534434666612,855
1445,2482,0.91671506653253,0.912204075246768,0.939431334828501,0.111111111111111,0.0400927787433288,855
656,3960,0.922316220216502,0.814594513826571,0.927158620469548,0.12280701754386,0.0451492722530279,855
2961,3891,0.888241706868837,0.806729024674145,0.953746608638306,0.148538011695906,0.0656857956760585,855
2132,3024,-0.0975323897359914,0.626575991458931,0.792424803140552,0.260818713450292,0.16782090773801,855
1055,3057,0.952515579654988,0.959386124103542,0.960378414241187,0.0690058479532164,0.0143660963625696,855
437,2765,0.943842019088181,0.936900278132453,0.951902520729585,0.0690058479532164,0.0187085417981389,855
1261,3206,0.827713010893679,0.804459414935713,0.855445652313465,0.168421052631579,0.083862765031287,855
704,3675,0.917295262945143,0.77259695001563,0.948742609305804,0.155555555555556,0.0711930994822792,855
2755,3020,0.822466759913045,0.858840499888676,0.899111386325433,0.147368421052632,0.0610947428788429,855
515,3220,0.94273611108123,0.867749191125385,0.981302574880786,0.095906432748538,0.0312809539855664,855
366,1570,0.805118733057986,0.866924514712365,0.891782860176982,0.102923976608187,0.0383457706652396,855
2112,2237,0.892059426229508,0.754705191589844,0.897352258102904,0.112280701754386,0.0424269160313741,855
152,1321,0.927087873174984,0.740670959808077,0.934401229787904,0.11812865497076,0.0510281054968427,855
67,3139,0.863953940620157,0.873692896748135,0.863954047013222,0.143859649122807,0.0550862795569063,855
1922,2980,0.952558434368155,0.886889117170683,0.952686357035212,0.0947368421052632,0.0311224175504508,855
1776,2035,0.934471361065666,0.935050045634296,0.935601023445529,0.095906432748538,0.0250820780359432,855
740,2243,0.840225148995659,0.929261416629462,0.86886059777274,0.128654970760234,0.0488599986126443,855
1829,2934,0.903068175258327,0.879765646350033,0.925741611258357,0.0631578947368421,0.0211003776199662,855
2626,3917,0.945101395363753,0.860872269063083,0.94771658372911,0.0830409356725146,0.0295210939704887,855
1938,2186,0.83733818029192,0.815860654770758,0.914792393047841,0.136842105263158,0.0559846085007818,855
1062,2394,0.852381160315312,0.883848331913957,0.93806107215083,0.106432748538012,0.0358207781405496,855
1392,3077,0.906947687376008,0.926887869648784,0.914250379211143,0.0935672514619883,0.0254763155729672,855
3329,3830,0.73173583162895,0.873566176263772,0.861253355059357,0.138011695906433,0.0704914978265921,855
2558,3394,0.787791014681762,0.743752417230924,0.867244412230415,0.207017543859649,0.124629193319029,855
1987,2177,0.964737078726522,0.932258341484926,0.964976482567004,0.0713450292397661,0.0187188020035197,855
2436,2676,0.933624128734396,0.907164309451259,0.95037648517141,0.0935672514619883,0.0290953128939922,855
263,3780,0.739621250144155,0.887315026332018,0.816996710328815,0.189473684210526,0.0983018918844175,855
305,3088,0.941323629747555,0.804259800253599,0.955217391378661,0.112280701754386,0.0493148030774374,855
1926,3694,0.976879161197476,0.856555808449096,0.976914458502665,0.0654970760233918,0.0206168364675759,855
1524,3626,0.962479239140315,0.952509425464323,0.96643580332853,0.0807017543859649,0.0202893764797836,855
576,1302,0.978056278564548,0.909753096708194,0.978952855188116,0.0619883040935673,0.018942027675934,855
1483,1832,0.836841371470244,0.907647607746773,0.848879367517226,0.129824561403509,0.0494004016416334,855
1109,2158,0.302679054827422,0.610687556565226,0.816301619670077,0.269005847953216,0.210048665371803,855
275,497,0.866177788388016,0.815956998369477,0.871700475768976,0.113450292397661,0.0482858441307029,855
1837,1882,0.956143673907089,0.875643283063468,0.96239208762659,0.0818713450292398,0.0244723799952462,855
3157,3368,0.922107316319535,0.954848036903373,0.926880909866352,0.087719298245614,0.0222509695713072,855
1548,2883,0.886701891380076,0.858255750675099,0.906838746300886,0.11812865497076,0.0379357265907632,855
2110,2206,0.895558944577017,0.914057002246335,0.896132795331157,0.130994152046784,0.0408969262232346,855
1111,1176,0.495625071068906,0.942260753496859,0.790888346449252,0.114619883040936,0.0538316427991262,855
1496,2800,0.941601936684471,0.710718213289508,0.944013031525429,0.139181286549708,0.0629730373821038,855
628,1337,0.695428842401845,0.874082154700597,0.747666804989673,0.184795321637427,0.0966597153447495,855
1441,3353,0.874480374167225,0.892777486583466,0.908827150130463,0.0923976608187135,0.0329772026062067,855
2864,3603,0.909452894518346,0.887266919411824,0.930063894595284,0.0982456140350877,0.026204311861176,855
36,738,0.913478633212814,0.944949493675647,0.942930955600797,0.0654970760233918,0.0156579080364851,855
681,1181,0.928798671962008,0.678104082866112,0.930484602401957,0.111111111111111,0.0473815586774558,855
1385,2385,0.846348252998836,0.869438546232862,0.921063880344842,0.123976608187135,0.0492957677402379,855
1466,3094,0.963958565922041,0.821912780399639,0.976987065317586,0.0923976608187135,0.0348387193322199,855
2611,3882,0.964692538393559,0.876915269911182,0.98214201787317,0.0713450292397661,0.0244856332969691,855
