"sim1","sim2","r2","r2_log","cd","prop_off","div","n0"
513,2378,0.839132226012237,0.740582099813561,0.866704559756013,0.154401154401154,0.0661601175322728,693
1594,3218,0.945275307873182,0.825130169143706,0.94599155621503,0.0952380952380952,0.0448210959454207,693
2128,3386,0.936115400660143,0.938063466807917,0.939836876166449,0.0793650793650794,0.0202857315128047,693
3076,3530,0.952316180487272,0.901117814693233,0.979018237924505,0.0663780663780664,0.0175809054164585,693
927,3677,0.915885302769773,0.7532335529687,0.93104018734317,0.134199134199134,0.0596563415982259,693
1323,2391,0.928329230044977,0.849723447342379,0.929694559333216,0.105339105339105,0.04305437568396,693
756,796,0.667018683543645,0.704511583119861,0.721045973042731,0.223665223665224,0.135236268699883,693
558,1256,0.907858743226344,0.845781104195654,0.929304925317226,0.0923520923520924,0.0342369392018581,693
240,3399,0.870449547232333,0.843163190732464,0.881015456623813,0.125541125541126,0.0494274209268827,693
3064,3959,0.85613991291252,0.863901011545027,0.910790179512026,0.142857142857143,0.0543672771281329,693
708,3253,0.852766644226182,0.884924248490886,0.906589902834588,0.124098124098124,0.0485756623965605,693
1386,3385,0.726072286729687,0.723220094876343,0.89111879620425,0.142857142857143,0.0658775662414377,693
1187,2749,0.867947653772189,0.934635373821797,0.882267381339574,0.147186147186147,0.0542994179243061,693
1846,1966,0.816864334092455,0.951804908242305,0.874718137110034,0.0764790764790765,0.0207638352151241,693
1363,2717,0.921081387837405,0.633458751490995,0.97230154107821,0.13997113997114,0.084240216036499,693
1803,2202,0.939807524059493,0.729038141615188,0.96816633680479,0.0966810966810967,0.0457343195597431,693
1740,2467,0.767600099049342,0.955480226327842,0.862994663088853,0.101010101010101,0.0345640657474221,693
2058,3376,0.711757053393733,0.792008305622293,0.788992845151036,0.135642135642136,0.0787680622893545,693
3004,3438,0.962884893197532,0.927818439665749,0.963014369013637,0.0721500721500721,0.0160693050260534,693
2571,3767,0.90025548378751,0.973610917001938,0.917149590005986,0.0707070707070707,0.0212185962973743,693
2139,2823,0.962484703193703,0.780620319700519,0.962502443334311,0.0793650793650794,0.0324698659740075,693
2616,2707,0.951623812518056,0.970366333940636,0.953260940148455,0.0577200577200577,0.010819982894462,693
2783,3974,0.908906696140739,0.948544748870897,0.917267269161481,0.0808080808080808,0.0227263393367517,693
2392,3624,0.912748062254667,0.966891093260239,0.922713216104592,0.0764790764790765,0.0204608393098053,693
2935,3055,0.934713305831523,0.802647162159859,0.961562101212304,0.116883116883117,0.0497915454366873,693
1890,3279,0.811770482935373,0.709262125122339,0.894004209811723,0.142857142857143,0.0866093024546165,693
1526,2906,0.783627759097185,0.619880135621757,0.915492757564067,0.184704184704185,0.118249240808332,693
1771,3488,-0.384456780333069,0.890844829001963,0.605597872336444,0.168831168831169,0.102728915605944,693
642,3044,0.928023879866441,0.929197460992408,0.932411356343325,0.0793650793650794,0.0193929245845688,693
230,1452,0.422864957608113,0.925776854542303,0.75653501539743,0.176046176046176,0.0770065872576633,693
890,1968,0.969737440012413,0.759425374047326,0.976758665772267,0.0808080808080808,0.0422657590915279,693
326,1067,0.703565300940224,0.720397747568541,0.784514994826552,0.206349206349206,0.13614857112026,693
1104,1877,0.906432393654949,0.930985264665876,0.916827789556042,0.103896103896104,0.0319261376328807,693
2228,2860,0.830233969244258,0.660636712332374,0.86038714575625,0.15007215007215,0.0796815399204486,693
487,3236,0.946105192430693,0.935543726323553,0.950156566652927,0.0721500721500721,0.0183643323980367,693
2516,3713,0.935594564327763,0.820854845588578,0.947124198070688,0.108225108225108,0.0448218997723029,693
3337,3738,0.928956581330982,0.912998570457071,0.942429186578518,0.102453102453102,0.0335639500055506,693
70,1527,0.961240371103667,0.930472762087682,0.961755806341082,0.0735930735930736,0.0180904263404406,693
2117,2451,0.925677960601599,0.948162740860272,0.925685468969339,0.0937950937950938,0.0261769185556794,693
2242,2480,0.837493556556624,0.871083546559702,0.888323304908733,0.144300144300144,0.0628058616849174,693
2248,3462,0.762882152163541,0.897400918981097,0.811088795999593,0.12987012987013,0.0490865297372178,693
1171,3809,0.933404495613513,0.906336334474496,0.956880069677371,0.0808080808080808,0.0226419727476624,693
900,3104,0.642579695373988,0.404306618559833,0.962544679254471,0.18037518037518,0.108624828871137,693
3492,3935,0.964292519722155,0.922107906222226,0.969671829351997,0.0779220779220779,0.0231450715281601,693
407,2200,0.952905957943925,0.783276701753899,0.964757652573913,0.0764790764790765,0.0293597319462365,693
1136,3055,0.933118146401876,0.865216974301419,0.959849107339936,0.102453102453102,0.0370269910127303,693
103,920,0.933145221764472,0.815324116192509,0.936954915026373,0.131313131313131,0.0546870974931169,693
584,1502,0.961759847395112,0.984043844464923,0.962252907048673,0.0606060606060606,0.0126612397135665,693
1177,1879,0.819731039364077,0.905782804152669,0.877134143774037,0.141414141414141,0.0577592528045273,693
799,1347,0.863078487189915,0.790713605159299,0.909392038889338,0.15007215007215,0.0701532554831965,693
1671,2467,0.939471514629142,0.893290576549846,0.955119518982568,0.0808080808080808,0.0238855963051376,693
2385,3456,0.844744823001998,0.921800653530863,0.854169106577168,0.145743145743146,0.0532666471248448,693
1795,3701,0.889027108740155,0.859846341233071,0.934469424086399,0.137085137085137,0.0605929731854078,693
3284,3926,0.935163032577863,0.906244319900333,0.939243877947353,0.101010101010101,0.0310388129144786,693
2003,3290,0.888928063775065,0.935980781049283,0.958281335088734,0.0923520923520924,0.0295610452000734,693
123,3253,0.818531646561178,0.882660696804411,0.829067540882392,0.147186147186147,0.0595212381070624,693
370,1760,0.930749528452603,0.931180022379821,0.933334807815639,0.0995670995670996,0.0272380498727799,693
1886,3459,0.883167976001672,0.853099527017929,0.898041219601502,0.0995670995670996,0.0326797824236141,693
607,2899,0.953887322437962,0.946350014752153,0.958551752425876,0.0793650793650794,0.0164862050620601,693
1280,2182,0.813399608601503,0.791886360321446,0.939497113745777,0.151515151515152,0.069070878455545,693
1865,3328,0.89628764776821,0.863647951886,0.933367093460892,0.0909090909090909,0.0343226592851686,693
814,2831,0.868800715441167,0.7608840900988,0.879247336208032,0.125541125541126,0.0455233079116334,693
501,1280,0.847312966454045,0.880852580662973,0.8839025531019,0.111111111111111,0.0404097924034566,693
1509,2445,0.698072612022984,0.889210405330762,0.879451842607997,0.171717171717172,0.0834217523394724,693
1873,2164,0.887701728409759,0.849208517515659,0.906147658860345,0.0995670995670996,0.040857746859836,693
145,2309,0.744994490489023,0.628663612039148,0.837565357786684,0.222222222222222,0.131252539672731,693
2355,3719,0.969107495946694,0.921052697268903,0.9750179278548,0.0721500721500721,0.0182824969661793,693
482,1229,0.915119562229829,0.871873129223556,0.935328132546271,0.135642135642136,0.0473487636562314,693
3903,3983,0.857145510184289,0.769059986154688,0.925244984103122,0.141414141414141,0.0685361078881963,693
347,2778,0.9612990486917,0.936956909966029,0.961634334004851,0.0663780663780664,0.0155039175629339,693
1040,3754,0.942605548637923,0.814515450114353,0.965273449464351,0.088023088023088,0.0400997599993084,693
412,536,0.871310250608376,0.888755976302761,0.881241722772886,0.106782106782107,0.0350302092455718,693
1568,3109,0.951189303077652,0.894123121071798,0.956081807023506,0.0995670995670996,0.0301820428237166,693
41,2277,0.966106574786426,0.907783911551212,0.982764247540972,0.0591630591630592,0.0208218440417575,693
1910,2476,0.918716945941518,0.869173040581184,0.932102661989238,0.106782106782107,0.0318709246237584,693
3288,3561,0.88621356678312,0.891892587215995,0.886617074094468,0.118326118326118,0.0434160459086825,693
44,3231,0.770516009278455,0.898928473341359,0.829631565522553,0.15007215007215,0.0712277748697125,693
2975,3672,0.885077375828312,0.914169458573438,0.908183982958101,0.121212121212121,0.0398496583597499,693
3339,3710,0.509977511077464,0.82803374139537,0.822976927301772,0.138528138528139,0.0700614464239512,693
1063,3134,0.547736955988311,0.863207756562686,0.750935540245943,0.137085137085137,0.0569700516183301,693
653,1898,0.914609508599179,0.873131620619053,0.931391666519194,0.138528138528139,0.0507620885470964,693
977,1440,0.888449422694773,0.911726156705189,0.902405900443419,0.105339105339105,0.0368242641621864,693
823,2584,0.856128462105454,0.837697272474251,0.864564837774215,0.113997113997114,0.0444955694231056,693
61,3999,0.746244100038366,0.824305984362936,0.7842145412513,0.206349206349206,0.105198484606489,693
2333,3846,0.971581873531076,0.977530139262259,0.973094196171453,0.0490620490620491,0.00776651470801246,693
1598,3858,0.899366521466156,0.920907652423973,0.949788838202345,0.122655122655123,0.0448633396029927,693
1456,3652,0.932234080398435,0.862861379807256,0.937317934716042,0.103896103896104,0.0416592869730812,693
586,2204,0.902586060360946,0.843257980511795,0.907183851951889,0.13997113997114,0.0643666347989506,693
2068,3464,0.791556635515332,0.869609772681348,0.837454206650156,0.148629148629149,0.0744811581270971,693
2607,3839,0.866637052688869,0.883891574661112,0.930289076426829,0.122655122655123,0.0410335745571347,693
312,2040,0.823470607787981,0.916047635554611,0.856811822747915,0.147186147186147,0.0605672106744659,693
565,995,0.956596902726426,0.885294465490181,0.968461655266402,0.0692640692640693,0.0181329210397234,693
2468,3977,0.946713561216011,0.889058064967222,0.946808671642678,0.0937950937950938,0.026764327197793,693
616,2538,0.916937236414273,0.781891659886057,0.935804812037808,0.11976911976912,0.0523512392472543,693
1981,3121,0.96802806744856,0.902069783714025,0.97422358632134,0.0721500721500721,0.0179296202735494,693
352,1624,0.932438463104598,0.906636004868407,0.967001456481416,0.0923520923520924,0.0314339980628363,693
2675,3984,0.659272187799983,0.836812645527959,0.733188807443384,0.202020202020202,0.10715460888078,693
271,1677,0.901070942013948,0.840192445549693,0.901375602699039,0.116883116883117,0.0438884567007021,693
177,937,0.88508357277474,0.851127638567732,0.933468730142626,0.135642135642136,0.0508082175599064,693
1577,2641,0.549254707856858,0.867767300258143,0.86329634030727,0.161616161616162,0.0808561964287537,693
1858,2599,0.960803343780413,0.885039522166463,0.963662311611354,0.088023088023088,0.0264817818111929,693
483,1665,0.832925922280189,0.949423210871362,0.864730651188845,0.0937950937950938,0.0317760525685108,693
3175,3875,0.797323538776846,0.820965996919557,0.819561810460015,0.121212121212121,0.0611818235207326,693
583,2919,0.958033460769074,0.827884535454931,0.973330204104452,0.0808080808080808,0.0314249885024113,693
295,2718,0.863198201630725,0.859898837214135,0.873771618601858,0.134199134199134,0.0490102610716947,693
890,2292,0.797693595043612,0.871733060712239,0.813095981897487,0.15007215007215,0.0631641677828233,693
1542,2473,0.918521044997743,0.943558486001261,0.936207657040697,0.0836940836940837,0.021056170224128,693
417,1202,0.949623494196451,0.934301229856182,0.955751331272821,0.075036075036075,0.0188881580318255,693
1107,1524,0.817846558082519,0.908335700794836,0.867159961923742,0.113997113997114,0.0410939044415336,693
3010,3247,0.936010515779699,0.902819474008839,0.941241263237288,0.103896103896104,0.0361523386388092,693
753,3735,0.837178450941805,0.841416403210666,0.837624769184385,0.17027417027417,0.0802693368586474,693
1040,2429,0.907167363904292,0.848673565918887,0.943343730084532,0.102453102453102,0.0356976744550481,693
1434,3459,0.498637924271813,0.85347958787907,0.678242408586923,0.13997113997114,0.0731953894059011,693
1953,2109,0.822610128741039,0.870483472325183,0.894698663918946,0.144300144300144,0.0565284062449738,693
1404,3031,0.937330378071532,0.939545733667895,0.951417753764332,0.0909090909090909,0.0244458707384292,693
2994,3549,0.965372226198998,0.946413831443574,0.969751920401576,0.0707070707070707,0.0196681029798945,693
2450,2519,0.822580951837697,0.781349953999455,0.920392358110815,0.148629148629149,0.0740709909215008,693
770,2094,0.462335679162376,0.900732143387277,0.484746113540075,0.193362193362193,0.1714545786733,693
2235,2669,0.766683639372434,0.553020693232671,0.820787425122509,0.212121212121212,0.155304846064237,693
1182,1814,0.631155306280764,0.827608919890258,0.683596526280391,0.126984126984127,0.0764484539900916,693
51,1960,0.723934493364446,0.458621225867632,0.726904601027175,0.19047619047619,0.130853768100901,693
1578,3549,0.906037254041069,0.781300470404309,0.953691657387434,0.106782106782107,0.0616907614378686,693
