"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","prop_off_actual","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","nsingletons_mean","nsingletons_95","nsingeltons_median","mean_prop_off_actual","prop_off_actual_2p5","prop_off_actual_97p5","prop_off_actual_5","prop_off_actual_95","prop_off_sim_95","mean_prop_off_sim","prop_off_sim_95_1t"
1,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.6944434787738,3.4596239186139,0.961190109777367,3,0.36374269005848,40.5,96.75,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.40946134465609,3.24618142812257,0.948413528949078,0,0.330994152046784,22.95,43.825,52.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.65026920029839,3.42467384877772,0.957187510687049,0,0.348538011695906,37.825,92.55,85.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.63067867448437,3.19639541611764,0.944908860846072,7,0.308771929824561,36.7,29.725,39.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.55145404625138,3.40546140982971,0.958073937279847,0,0.343859649122807,31.525,89.475,89.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.91632389921912,3.21273847883956,0.943817242912349,2,0.286549707602339,54.625,33.8,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.43068371075653,3.15494716609409,0.936490544099039,3,0.260818713450292,78.35,19.6,16.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.76305601681856,3.17801398291906,0.942914401012277,1,0.294736842105263,45.15,25.25,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.04428155781796,3.27323816985568,0.948522964330905,3,0.314619883040936,62,52.45,52.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.37863513851999,3.22939381917048,0.942123730378578,4,0.27719298245614,76.875,38.7,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",3.02776702068967,3.12455956684982,0.929812249923053,0,0.237426900584795,92.175,13.85,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.35455098306047,3.07597145993336,0.941302965014876,13,0.315789473684211,19.95,8.125,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.47528881466828,3.16846026695506,0.938033582982798,5,0.261988304093567,80.05,22.525,19.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.57601088370405,3.18252851916891,0.935472795048049,2,0.271345029239766,82.85,26.375,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.93343159469487,3.29871746864637,0.948695325057283,0,0.313450292397661,55.675,61.275,53.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.34908910777067,3.27163671736205,0.948249375876338,5,0.306432748538012,75.8,51.75,51.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.78874907806129,2.95000440024669,0.926348620088232,10,0.278362573099415,46.9,1.7,6.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.94034738091453,3.25919199254739,0.943097705276837,5,0.266666666666667,91.2,47.7,32.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.96364503429699,3.20730903979609,0.941863821346739,1,0.288888888888889,57.6,32.35,28.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.75288321561222,3.15053356038165,0.934414007728874,2,0.264327485380117,87.6,18.9,13.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.50080319555696,3.20988551537617,0.946096234738894,7,0.32280701754386,28.4,33.05,43.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.03303167240517,3.37007581265396,0.953100099175815,1,0.311111111111111,61.35,81.6,71.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.88271623397065,3.18812722823019,0.934449574227968,0,0.233918128654971,90.2,27.45,13.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.87499078009339,3.22532474091005,0.944684518313327,0,0.297076023391813,52.075,37.55,38.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.28935106675053,3.14476260186296,0.93724838411819,7,0.252631578947368,73.675,17.75,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.96119866022587,3.2462538544329,0.946495673882562,3,0.295906432748538,57.375,43.85,45.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.90884588445423,3.27891075111004,0.947674840121747,1,0.301754385964912,54,54.225,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.12502600673332,3.31314682260974,0.948812968092747,0,0.291228070175439,66.325,66.275,53.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.29493369375639,3.26622044401409,0.951909989398447,9,0.338011695906433,16.675,49.95,66.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.25753349696702,3.53159483006653,0.965389692554974,3,0.380116959064327,14.85,99.85,99.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.8535950882886,2.99431511386633,0.915637632091926,2,0.221052631578947,89.675,2.925,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.5777560135662,3.06058762962683,0.931259532847714,0,0.263157894736842,82.975,6.375,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.7116374069984,3.24962164498686,0.946118121815259,2,0.313450292397661,41.575,44.9,43.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",5.04135074385096,3.08839969602158,0.904904757019254,2,0.196491228070175,99.975,9.475,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.7181871396013,3.42740378522162,0.957748367018912,0,0.341520467836257,42.2,93.1,88.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.59415091797857,3.29427088113546,0.952301220888478,3,0.323976608187135,34.325,59.8,68.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.12147809422628,3.34596480006744,0.951611777982969,0,0.309941520467836,66.075,75.1,65.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",3.68712922441885,3.12507174446866,0.923894531650764,0,0.223391812865497,97.65,13.95,4.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.03202520339158,3.21904806086562,0.942815909168633,3,0.286549707602339,61.3,35.8,31.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.19775509930696,3.34797409785235,0.955132861393249,3,0.357894736842105,11.85,75.775,78.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",3.21958716667722,3.20389101779028,0.938662836428303,9,0.257309941520468,94.7,31.475,20.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.59599655306537,3.24558945432731,0.942755719708628,6,0.264327485380117,83.55,43.65,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.55802637759628,3.35289109587141,0.953877090386786,2,0.336842105263158,32,76.825,74.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",3.50402283826421,2.97491254740474,0.919481549878595,16,0.225730994152047,96.625,2.225,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.87506384979172,3.26966216387387,0.947838993194487,5,0.302923976608187,52.1,50.925,49.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.16312705294416,3.14852701965042,0.937494613727301,0,0.267836257309942,68.3,18.475,18.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.20114796056108,3.40498863482793,0.959518484319962,6,0.35906432748538,11.975,89.4,92.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.94547491473645,3.03356411154571,0.92210799904244,1,0.222222222222222,91.325,4.625,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.00629323406145,3.1628344653522,0.941434287473069,10,0.278362573099415,60.075,21.225,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.36232718591143,3.21768569270609,0.942679114941349,0,0.297076023391813,76.125,35.275,30.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.95345320555236,3.3034836749598,0.949606374610991,3,0.300584795321637,57.075,63,56.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.81032195080201,2.98126129261348,0.916863308368387,5,0.208187134502924,88.675,2.425,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",3.0042427048697,2.83506905967427,0.906382134673917,9,0.19766081871345,91.875,0.275,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.46493036914559,3.33315813665353,0.954924934167778,7,0.335672514619883,25.925,71.75,78.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.00262220263812,3.07016356295877,0.931782086795937,5,0.265497076023392,59.875,7.5,10.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.64655529873348,3.36055734324291,0.953619917239492,1,0.332163742690058,37.6,78.975,73.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",3.16081690033539,3.25889565691389,0.942788550323176,4,0.27719298245614,93.825,47.525,31.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",0.663172246967669,3.43700522589822,0.962309086556547,5,0.394152046783626,0.925,94.325,97.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.74078104880757,3.3273828329707,0.951201395301118,2,0.327485380116959,43.8,70.4,63.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.75011559840977,3.25346909944686,0.946607845148935,0,0.311111111111111,44.525,46,45.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.55051595339433,3.37724500763784,0.95556239526692,3,0.347368421052632,31.45,83.35,80.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.69309557804816,2.96133411864205,0.928912143907527,4,0.288888888888889,40.45,1.975,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.69115756192439,3.29569930100406,0.951658288020246,5,0.329824561403509,40.4,60.375,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",4.68089433478575,3.3320368947856,0.939152559761978,1,0.295906432748538,99.775,71.6,21.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.4817790373927,3.35215463944598,0.955368147464177,3,0.343859649122807,26.9,76.7,79.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.72833574327094,3.09153964011868,0.936807906706337,0,0.280701754385965,42.875,9.825,16.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.76734380723481,3.21675627358124,0.945171505762457,2,0.293567251461988,45.425,35.05,40.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.06288190641124,3.26358106036411,0.94748332820355,4,0.295906432748538,62.825,49.225,48.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.93388240997356,3.04288247758428,0.929185732362094,1,0.276023391812866,55.7,5.325,7.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.56896962907467,3.15766159253023,0.93596525426627,2,0.246783625730994,82.625,20.25,15.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.46270254574997,3.22124298033049,0.94783078554085,3,0.311111111111111,25.7,36.45,49.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.76516363775879,3.1387058756404,0.940660032146643,4,0.293567251461988,45.35,16.65,25.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.84706501551091,3.30261646249744,0.951149413494751,1,0.32046783625731,50.25,62.55,63.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.51524116630353,3.31668088696437,0.952801887760336,5,0.327485380116959,29.35,67.25,70.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.21866405548464,3.27202328965063,0.950930542731097,3,0.349707602339181,12.775,51.925,62.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",0.841308714018009,3.47420837750063,0.96352108341028,2,0.384795321637427,2.325,97.95,98.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",0.944366182900499,3.27015365372236,0.9525720734585,0,0.366081871345029,4.125,51.05,69.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.29154534058625,3.23419012196754,0.94262166136589,0,0.278362573099415,73.8,40.175,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.91213825129152,3.16194767565537,0.941401456858521,4,0.292397660818713,54.25,21.125,27.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.35120244835127,3.19191610738211,0.93997332512568,3,0.266666666666667,75.9,28.575,23.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.57707610198623,3.35533262969847,0.951466776102049,1,0.306432748538012,82.95,77.525,64.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.65799210945943,3.08141248144829,0.92884101090934,3,0.23859649122807,85.4,8.675,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.17002895618292,3.28309279019365,0.953083683868541,6,0.342690058479532,10.95,55.625,71.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.31881818359825,3.34963594453052,0.955751171300571,0,0.346198830409357,17.8,76.075,81.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.0195311889041,3.23014111573583,0.942361752334052,1,0.302923976608187,60.65,38.975,29.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",0.603200357869942,3.42118039005068,0.961838514414692,5,0.390643274853801,0.575,91.95,97.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.81617033742036,3.26634902966036,0.947806162579939,0,0.300584795321637,48.25,50,49.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.77926972721218,3.16377343406395,0.940419274306624,5,0.300584795321637,46.1,21.55,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.07345930164277,3.34285490853509,0.954955028897781,0,0.380116959064327,7.525,74.125,78.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.92530385926135,3.23443156874462,0.945926609897062,0,0.300584795321637,55.15,40.325,42.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.30153933854474,3.25907424459299,0.944238569132383,1,0.276023391812866,74.2,47.65,36.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.79384774564757,3.23509644923879,0.947305495708081,8,0.305263157894737,47.1,40.525,47.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.80964398089373,3.34238861792191,0.954115112342259,3,0.338011695906433,47.875,73.925,75.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.81881411355386,3.27152000214831,0.942197599261311,1,0.258479532163743,88.875,51.7,29.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.35529088764538,3.19024068001037,0.947715878389932,8,0.316959064327485,20.025,28.1,49.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",3.79688380491537,3.21308237634619,0.933087103724223,2,0.246783625730994,98.1,34.025,11.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.22966679131085,3.27421353240464,0.94679388529804,3,0.27953216374269,71.175,52.825,45.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.91562748102059,3.4260714857713,0.956599295509729,0,0.334502923976608,54.6,92.825,84.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.45106116018022,3.22101566495289,0.947677576006293,7,0.319298245614035,25.125,36.425,49.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.37095791845917,3.29755635622308,0.947297288054444,0,0.288888888888889,76.3,60.95,47.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.55086957566398,3.29698607286378,0.951647344482063,3,0.323976608187135,31.5,60.775,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.45644186838582,3.09754302483447,0.938977463151055,2,0.316959064327485,25.275,10.475,21.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.81073594223439,3.22809918297607,0.944528572894224,0,0.309941520467836,48,38.35,37.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.74453552575347,3.01637652459288,0.924209158373517,8,0.224561403508772,87.45,3.8,4.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.09262265250045,3.19753635565172,0.939940494511132,2,0.285380116959064,64.5,30.025,23.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",3.25693653778549,3.12620816085287,0.931358024691358,3,0.247953216374269,95.025,14.275,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",4.10283859088405,2.9448292046706,0.899816011764303,9,0.184795321637427,98.925,1.575,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
