"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","mean_po_comparison","n_po_comparisons","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","shannon_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","mean_po_comparison_percentile","mean_po_comparison_percentile_excl","mean_po_comparison_sims","skew_range","simpson_range","nsamples","skew_unique","simpson_unique","shannon_unique","skew_2p5","skew_97p5","skew_95","skew_min","simpson_max","shannon_min","shannon_2p5","shannon_97p5","shannon_max","shannon_5","shannon_range","simpson_2p5","simpson_5","simpson_97p5","mean_po_comparison_95","mean_po_comparison_min","mean_po_comparison_max","nsingletons_mean","nsingletons_95","nsingletons_median","nsingletons_min","nsingletons_max","nsingletons_2p5","nsingletons_97p5","skew_95_ratio_2t","simpson_95_ratio_2t","skew_95_ratio_1t","simpson_95_ratio_1t","shannon_95_ratio_2t","shannon_95_ratio_1t","mean_po_comparison_95_ratio_1t","nsingletons_95_ratio_1t","nsingletons_95_ratio_2t"
-99,"observed","mcdb","1418",TRUE,10,173,"243008877",1.65837356776003,1.49265792621919,0.682615523405393,1,0.243734104046243,500,89.325,1.55,2.475,89.325,2.475,1.55,86.7,60.5,96.65,96.65,0.164613274566474,3.32001174849727,0.443182197868288,4000,4000,2098,4000,-0.170293315358997,1.99765559990299,1.87098825562729,-1.07527420464058,0.89231180460423,1.06365162727733,1.55567029978118,2.18159784590341,2.26045814389459,1.63367057472228,1.19680651661727,0.684379698620068,0.723097998596679,0.877211066189983,0.230432947976878,0.117260115606936,0.43157225433526,0.5705,2,0,0,5,0,3,0.652994350469771,0.435106302774427,0.887425311552418,0.381815440289506,0.522998109912861,0.523716708147532,0.360065102250993,0.4,0.6
-99,"observed","mcdb","1419",TRUE,15,44,"4192",1.9711282250313,2.05726212804397,0.796487603305785,9,0.228909090909091,500,73.3798991074893,6.24757469926271,7.48932867675592,73.3410942956927,7.37291424136593,6.20876988746605,86.2242918121847,75.0873108265425,92.8211098176174,92.8211098176174,0.173344198680636,5.04788153729621,0.402892561983471,2577,2400,262,2059,0.156305053936673,2.93136423755917,2.78446485269684,-1.91506834169732,0.930785123966942,1.46519141914861,1.95387958652261,2.61148974336657,2.68856221045549,2.03425877913787,1.22337079130688,0.74896694214876,0.780785123966942,0.920041322314049,0.240972727272727,0.123363636363636,0.438590909090909,6.26891734575087,11,7,0,14,0,11,0.549747287672859,0.424615384615384,0.930991181086902,0.372307692307692,0.537539527277306,0.534836564651547,0.373093006488824,0.785714285714286,0.785714285714286
-99,"observed","mcdb","1420",TRUE,1,4,"1",NA,0,0,0,0,1,0,100,100,0,0,0,100,0,0,0,NA,-Inf,0,1,1,1,1,NA,NA,NA,Inf,0,0,0,0,0,0,0,0,0,0,NA,Inf,-Inf,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-99,"observed","mcdb","1421",TRUE,7,11,"5",0.682377415954057,1.84622021932163,0.826446280991736,4,0.0909090909090909,5,40,80,80,20,60,60,40,20,0,0,0.145454545454545,1.84892880596448,0.0991735537190083,5,5,5,5,-0.137935216451322,1.58985056107056,1.559853380673,-0.229081064496364,0.84297520661157,1.66633258532833,1.67647547402443,1.88903143108419,1.89378823239114,1.68661836272053,0.227455647062813,0.748760330578512,0.753719008264463,0.841322314049587,0.181818181818182,0.113636363636364,0.181818181818182,4.6,5.8,5,3,6,3.1,5.9,0.934479343903452,0.933333333333334,0.967551827522196,0.9,0.93449408622976,0.910814360275704,1,0.933333333333333,0.933333333333333
-99,"observed","mcdb","1422",TRUE,8,271,"677683798",0.139744135625653,1.71795817263507,0.801405209624052,2,0.160029520295203,500,12.85,42.275,59.3,12.85,59.3,42.275,99.75,97.275,53.675,53.65,0.16686526199262,2.9042453973467,0.548167917103525,4000,4000,3098,4000,-0.268036375018294,1.6865937048586,1.58885431134469,-1.05911564597017,0.870794242997781,0.784092418466007,1.32593105136028,1.96918190969339,2.06349849675063,1.41091031753596,1.27940607828463,0.626182922345829,0.660385887991721,0.848735719829523,0.2372036900369,0.116073800738007,0.477630996309963,0.21725,1,0,0,4,0,2,0.673025110640662,0.405993839733717,0.911758338236169,0.383839236921854,0.502773020428002,0.510071188726601,0.335022759282317,0.25,0.5
-99,"observed","mcdb","1423",TRUE,3,69,"397",0.370674151876278,0.402444522597851,0.207939508506616,1,0.283758624466105,397,79.8488664987406,3.27455919395466,3.27455919395466,79.3450881612091,3.02267002518892,3.02267002518892,99.7481108312343,91.4357682619647,95.7178841309824,95.7178841309824,0.184543939006758,0.769800358919501,0.609955891619408,397,246,285,397,-0.384900179459751,0.384900179459751,0.384900179459751,-0.384900179459751,0.666666666666667,0.151289033594437,0.387040952636479,1.09057794620409,1.09861228866811,0.475500039743337,0.947323255073672,0.186347406007141,0.248351186725478,0.66124763705104,0.272105109061631,0.134094568877178,0.368357487922705,0.0881612090680101,1,0,0,2,0,1,1,0.778581267217631,1,0.685812672176309,0.742657788457747,0.657760954972348,0.589126698953288,0.5,0.5
-99,"observed","mcdb","1424",TRUE,7,102,"455370",1.15005304694622,1.0866177480506,0.563821607074202,3,0.280039215686274,500,82.5759477780567,1.25533517449159,2.38513683153402,82.5759477780567,2.38513683153402,1.25533517449159,99.7991463720814,98.2676374592016,96.9620888777304,96.9620888777304,0.177009732539765,3.10121045668393,0.603806228373703,3983,3974,1458,3979,-0.385364838817211,1.52246694602878,1.44692400147038,-1.48136271521581,0.855055747789312,0.618654156732689,1.19118649962041,1.86841856983729,1.93844276378129,1.27011633743172,1.31978860704861,0.567704728950404,0.614590542099193,0.835640138408305,0.251627450980392,0.123862745098039,0.492176470588235,0.442129048455938,2,0,0,5,0,2,0.615189395074466,0.443744030563515,0.944239921020181,0.398248965297676,0.513136775541162,0.506388995010444,0.346890971039182,0.4,0.4
-99,"observed","mcdb","1425",TRUE,10,738,"60772206251226",0.154332436134298,2.00539692855789,0.850728182078569,1,0.13930081300813,500,8.625,64.55,76.675,8.625,76.675,64.55,99,88.225,38.675,38.675,0.154500014227642,3.06736469454117,0.431342308003026,4000,4000,3789,4000,-0.119521238438732,1.95637919463666,1.78144432541052,-0.822627917440305,0.892696880898348,1.08508301942535,1.56844766198144,2.16652621773054,2.26540943862069,1.64801446502933,1.18032641919534,0.701369151225387,0.72923542717812,0.874665744963683,0.219836314363144,0.109821138211382,0.432430894308943,0.1285,1,0,0,3,0,1,0.676770009373115,0.401761177892802,0.848960753667525,0.378959936661445,0.506706065392339,0.523071383941612,0.341016271431332,0.333333333333333,0.333333333333333
-99,"observed","mcdb","1426",TRUE,10,604,"10474776739478",0.601224361309358,1.94425756046595,0.833614753738871,1,0.130791390728477,500,33.45,48.975,58,33.45,58,48.975,98.275,86.525,19.95,19.95,0.154741578642384,3.21295712656353,0.442431253015219,4000,4000,3702,4000,-0.1051515054583,1.91803589687155,1.80688291915356,-0.967443440082807,0.890898425507653,1.10457043208981,1.57809119918611,2.16767843247652,2.26065337872085,1.64382765624168,1.15608294663104,0.703408019385115,0.732024362966537,0.874243728345248,0.217030132450331,0.109741721854305,0.44262582781457,0.15275,1,0,0,3,0,1,0.629696358411662,0.386129388002924,0.863480665925878,0.359093218343804,0.509986965043069,0.533547981376834,0.322299589181446,0.333333333333333,0.333333333333333
-99,"observed","mcdb","1427",TRUE,10,244,"4269337546",0.465602492146623,1.94462424449348,0.833714055361462,1,0.1335,500,23.275,47.675,56.975,23.275,56.975,47.675,93.05,69.05,18.75,18.75,0.158482854508197,3.92084219353724,0.558955925826391,4000,3999,2656,4000,-0.124250721816338,1.95712972970087,1.81802155094003,-1.65497841438022,0.895055092717012,0.86332113912696,1.56465405922303,2.16826697618832,2.27328171519767,1.65347532381727,1.40996057607071,0.694414303950551,0.730776337006181,0.874664908626713,0.22082131147541,0.113418032786885,0.513122950819672,0.39275,2,0,0,5,0,2,0.530850350199752,0.322477312338482,0.885779073446216,0.293902878778773,0.428106237301639,0.439591292054193,0.268706422770897,0.4,0.4
-99,"observed","mcdb","1428",TRUE,10,719,"48317402651585",0.84276297969478,1.87902554694144,0.814722967496581,1,0.128873435326843,500,53.275,32.65,37.35,53.275,37.35,32.65,99.05,88.45,17.875,17.875,0.153578843532684,3.23475725839678,0.402537135296473,4000,4000,3764,4000,-0.131254158496206,1.91939308668977,1.79266894211448,-1.0365003997044,0.893084778155412,1.13245296109783,1.59410253841186,2.17297907274342,2.2686152971933,1.66161013884889,1.13616233609547,0.704151957304323,0.737803431980362,0.875881449471043,0.212419610570236,0.108019471488178,0.40671488178025,0.126,1,0,0,3,0,1,0.633941616442132,0.426617762955559,0.87461565608205,0.385756573888974,0.509501605484403,0.534259180277394,0.349520399325765,0.333333333333333,0.333333333333333
-99,"observed","mcdb","1429",TRUE,13,244,"63084232545",2.44777892439392,1.46735501129499,0.636757592045149,6,0.322680327868852,500,98.55,0.075,0.2,98.55,0.175,0.075,100,99.95,99.7,99.7,0.154942432377049,3.50668638669897,0.37970303681806,4000,3999,2440,4000,0.0461747967087548,2.33498989003597,2.13583161592099,-0.725849690927406,0.91621875839828,1.39464353167862,1.82253263625031,2.41372429039378,2.51736540049091,1.88818952209485,1.12272186881229,0.754937348830959,0.781775732330019,0.901304252889008,0.215390983606557,0.110893442622951,0.426040983606557,0.714,3,0,0,6,0,3,0.652700253438345,0.38547730690967,0.816064224534846,0.354074139608953,0.526569999717637,0.560402265132376,0.33158291718685,0.5,0.5
-99,"observed","mcdb","1430",TRUE,10,489,"1658563264998",1.52101706869646,1.69192435846976,0.75033978613338,1,0.175566462167689,500,88.225,7.65,7.925,88.225,7.925,7.65,97.8,84.625,80.05,80.05,0.155807893660532,3.39379323193804,0.398727004319989,4000,4000,3551,4000,-0.140625045293823,1.96764149129496,1.82174333363499,-1.16074891081864,0.891883188845814,1.11907071100487,1.5867731732104,2.16699757919531,2.25723617383544,1.6513992961491,1.13816546283057,0.701229084856621,0.732690562518557,0.874471920073937,0.220016973415133,0.112274028629857,0.400703476482618,0.1775,1,0,0,3,0,1,0.621212428838761,0.434489847289814,0.87880788269192,0.39925218157409,0.50978915187069,0.532292445581373,0.373550431786277,0.333333333333333,0.333333333333333
-99,"observed","mcdb","1431",TRUE,10,285,"15904040798",1.71636046218504,1.70921073760298,0.741274238227147,1,0.186891228070175,500,92.45,9.1,6.9,92.45,6.9,9.1,94.3,74.6,84.5,84.5,0.160852612280702,3.33251524327151,0.467442289935365,4000,4000,2948,4000,-0.136520943137329,1.96792366876911,1.84031003493925,-1.09173603195427,0.892360726377347,1.02126456108901,1.54908138623786,2.17381166686765,2.26234790428766,1.63619549631105,1.24108334319865,0.688572483841182,0.72700892582333,0.876061557402278,0.226834736842105,0.115894736842105,0.448463157894737,0.32025,2,0,0,4,0,2,0.631488367879308,0.401095659502739,0.879829754061423,0.353737357774968,0.503374961926139,0.50452083770847,0.333585490915997,0.5,0.5
-99,"observed","mcdb","1432",TRUE,1,46,"1",NA,0,0,0,0,1,0,100,100,0,0,0,100,0,0,0,NA,-Inf,0,1,1,1,1,NA,NA,NA,Inf,0,0,0,0,0,0,0,0,0,0,NA,Inf,-Inf,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-99,"observed","mcdb","1433",TRUE,11,67,"167672",1.06498684314773,1.89224108283728,0.801514813989753,3,0.174029850746269,500,51.6586477589263,19.1947328437579,22.790579893644,51.6586477589263,22.6133198278045,19.1947328437579,82.6285135477336,68.3970625474804,59.2048619903773,59.1795391238288,0.177265961909873,3.63323277679591,0.493205613722433,3949,3873,608,3891,-0.114389682253505,2.26318117904002,2.14681733353024,-1.17934982465976,0.905769659166852,1.05916402326344,1.6138467486708,2.29693100066895,2.37918700343999,1.7004851273825,1.32002298017656,0.690443305858766,0.724170193807084,0.891200712853642,0.249797014925373,0.127940298507463,0.474746268656716,1.88832615852114,5,2,0,9,0,6,0.654395412393661,0.407046070460704,0.915484187920185,0.368202348690153,0.517479060786338,0.514159136810418,0.351368566018248,0.555555555555556,0.666666666666667
-99,"observed","mcdb","1434",TRUE,6,28,"391",0.532783128834105,1.51727603415451,0.739795918367347,1,0.138929484837413,391,47.5703324808184,43.9897698209719,46.0358056265985,47.3145780051151,44.7570332480818,43.7340153452685,65.2173913043478,34.7826086956522,2.30179028132992,2.30179028132992,0.184730614653888,2.72165526975909,0.512755102040816,391,387,130,380,-0.536769465096863,1.33696988529772,1.30311284637073,-1.36082763487954,0.831632653061224,0.756619975661974,1.09662155065724,1.74934624826709,1.78652189811659,1.18388062159121,1.02990192245462,0.514668367346939,0.57015306122449,0.819515306122449,0.260302197802198,0.132783882783883,0.427838827838828,1.16624040920716,3,1,0,5,0,4,0.688455797916113,0.59452736318408,0.978794232631116,0.509950248756219,0.633773647158729,0.585144335966547,0.432184978274364,0.6,0.8
-99,"observed","mcdb","1435",TRUE,16,34,"383",2.6225578523143,2.27494286029996,0.832179930795848,12,0.15765627399785,383,84.8563968668407,11.2271540469974,10.443864229765,84.5953002610966,10.1827676240209,10.9660574412533,90.3394255874674,78.0678851174935,62.402088772846,62.402088772846,0.157525605077513,3.50997657959731,0.261245674740484,383,368,95,336,0.242940734531912,3.13272508841765,3.00163061492799,-0.228726579597312,0.93598615916955,1.8809387421408,2.13326241044976,2.70437790401191,2.76166067791948,2.18931551228461,0.880721935778684,0.779498269896194,0.804844290657439,0.929065743944637,0.224953803510933,0.11341238065907,0.327456113335386,9.18798955613577,13,10,0,15,2.55,13.45,0.823305879213949,0.57251655629139,0.920335825971781,0.501986754966887,0.648462892044582,0.64985910124838,0.521115107913669,0.866666666666667,0.726666666666666
-99,"observed","mcdb","1436",TRUE,9,389,"46887739259",0.398216877621887,1.74445709419435,0.801184237481909,1,0.142061696658098,500,22.825,26.325,42.1,22.825,42.05,26.325,98.125,83.35,31.85,31.825,0.161801062982005,3.31421334604229,0.45836334679258,4000,4000,3441,4000,-0.181078278083754,1.83987166358319,1.72637640590287,-1.25754633548883,0.884794575769391,0.991847990233258,1.44440675830864,2.07781910813571,2.17773661318025,1.52931785566939,1.18588862294699,0.663009099860561,0.695619246502468,0.864282221238295,0.229405912596401,0.116154241645244,0.431449871465296,0.18775,1,0,0,4,0,1,0.609782693706272,0.439112600922722,0.900341175970158,0.412719146482122,0.534124653504992,0.54677879942849,0.359192009783938,0.25,0.25
-99,"observed","mcdb","1437",TRUE,4,13,"18",0.0463840339992314,1.11896886688163,0.627218934911243,2,0.175213675213675,18,27.7777777777778,33.3333333333333,38.8888888888889,22.2222222222222,27.7777777777778,27.7777777777778,94.4444444444444,72.2222222222222,44.4444444444444,44.4444444444444,0.184012066365008,1.5,0.355029585798817,18,16,16,18,-0.56744598423352,0.75,0.75,-0.75,0.745562130177515,0.793730055158425,0.854686019269017,1.36671072486395,1.37781950803903,0.91564198337961,0.584089452880608,0.430769230769231,0.471005917159763,0.740532544378698,0.246153846153846,0.135746606334842,0.307692307692308,1,2.15,1,0,3,0,2.575,0.878297322822347,0.8725,1,0.773333333333333,0.876620358525106,0.791278668669772,0.642105263157894,0.716666666666666,0.858333333333333
-99,"observed","mcdb","1438",TRUE,7,99,"384845",1.39103247358588,1.04551863990637,0.509947964493419,2,0.307272727272727,500,92.3251132360342,0.754906894816306,1.18268746854555,92.3251132360342,1.18268746854555,0.754906894816306,98.3643683945647,91.016607951686,98.4901862103674,98.4901862103674,0.176795397355538,3.14855091573526,0.61381491684522,3974,3965,1413,3972,-0.392016730662494,1.52649067464468,1.46000800808984,-1.52923371234112,0.855014794408734,0.597107847436647,1.1907922662945,1.86269448366297,1.93834280206357,1.27729122689806,1.34123495462692,0.567967554331191,0.615916743189471,0.834200591776349,0.251508080808081,0.123191919191919,0.491414141414141,0.447911424257675,2,0,0,4,0,2,0.609330278166761,0.433735039893617,0.9494023760238,0.389527925531915,0.500957878446712,0.492867840108886,0.348474790146486,0.5,0.5
-99,"observed","mcdb","1439",TRUE,3,55,"252",0.382739842600696,0.301534200960745,0.136859504132231,1,0.325829725829726,252,89.2857142857143,1.19047619047619,1.19047619047619,88.8888888888889,0.793650793650794,0.793650793650794,99.6031746031746,89.2857142857143,98.4126984126984,98.4126984126984,0.184409835405851,0.769800358919505,0.595702479338843,252,239,233,252,-0.38490017945975,0.384900179459751,0.384900179459751,-0.38490017945975,0.666446280991736,0.181415523082244,0.399341152750032,1.08980955443981,1.09828365998839,0.484390959833098,0.916868136906148,0.198231404958678,0.25504132231405,0.66097520661157,0.273994929373415,0.134009416877943,0.363129300977907,0.111111111111111,1,0,0,2,0,1,0.999999999999994,0.776803551609323,0.999999999999995,0.69062153163152,0.753072741757255,0.669553969043788,0.610970597533987,0.5,0.5
-99,"observed","mcdb","1440",TRUE,7,235,"55186218",0.702992625757776,1.53059852792901,0.742634676324129,1,0.141863829787234,500,56.725,30.925,36.025,56.725,36.025,30.925,97.45,82.75,15.2,15.2,0.173380574468085,2.95781703552152,0.529216840199185,4000,4000,2981,4000,-0.372434006839931,1.51847519027432,1.44211571010362,-1.345127616104,0.853635129017655,0.757554972223603,1.17712629117027,1.8592666010105,1.93362981528942,1.26502750341424,1.17607484306582,0.566117700316885,0.612977818017202,0.833865097329108,0.248846382978723,0.12148085106383,0.446017021276596,0.20075,1,0,0,4,0,2,0.639292144985855,0.505931362485458,0.94233121681787,0.454742352699651,0.580014370566768,0.568503200129897,0.392454042430441,0.25,0.5
