"sim","abund","rank","dat","site","singletons","source"
-99,4,1,"mcdb","1001_jacknife_1",FALSE,"observed"
-99,35,2,"mcdb","1001_jacknife_1",FALSE,"observed"
-99,5,1,"mcdb","1001_jacknife_10",FALSE,"observed"
-99,34,2,"mcdb","1001_jacknife_10",FALSE,"observed"
-99,5,1,"mcdb","1001_jacknife_2",FALSE,"observed"
-99,34,2,"mcdb","1001_jacknife_2",FALSE,"observed"
-99,4,1,"mcdb","1001_jacknife_3",FALSE,"observed"
-99,35,2,"mcdb","1001_jacknife_3",FALSE,"observed"
-99,1,1,"mcdb","1001_jacknife_4",FALSE,"observed"
-99,4,2,"mcdb","1001_jacknife_4",FALSE,"observed"
-99,34,3,"mcdb","1001_jacknife_4",FALSE,"observed"
-99,3,1,"mcdb","1001_jacknife_5",FALSE,"observed"
-99,36,2,"mcdb","1001_jacknife_5",FALSE,"observed"
-99,1,1,"mcdb","1001_jacknife_6",FALSE,"observed"
-99,5,2,"mcdb","1001_jacknife_6",FALSE,"observed"
-99,33,3,"mcdb","1001_jacknife_6",FALSE,"observed"
-99,1,1,"mcdb","1001_jacknife_7",FALSE,"observed"
-99,4,2,"mcdb","1001_jacknife_7",FALSE,"observed"
-99,34,3,"mcdb","1001_jacknife_7",FALSE,"observed"
-99,1,1,"mcdb","1001_jacknife_8",FALSE,"observed"
-99,3,2,"mcdb","1001_jacknife_8",FALSE,"observed"
-99,35,3,"mcdb","1001_jacknife_8",FALSE,"observed"
-99,6,1,"mcdb","1001_jacknife_9",FALSE,"observed"
-99,33,2,"mcdb","1001_jacknife_9",FALSE,"observed"
-99,13,1,"mcdb","1002_jacknife_1",FALSE,"observed"
-99,43,2,"mcdb","1002_jacknife_1",FALSE,"observed"
-99,1,1,"mcdb","1002_jacknife_10",FALSE,"observed"
-99,1,2,"mcdb","1002_jacknife_10",FALSE,"observed"
-99,9,3,"mcdb","1002_jacknife_10",FALSE,"observed"
-99,45,4,"mcdb","1002_jacknife_10",FALSE,"observed"
-99,1,1,"mcdb","1002_jacknife_2",FALSE,"observed"
-99,1,2,"mcdb","1002_jacknife_2",FALSE,"observed"
-99,12,3,"mcdb","1002_jacknife_2",FALSE,"observed"
-99,42,4,"mcdb","1002_jacknife_2",FALSE,"observed"
-99,15,1,"mcdb","1002_jacknife_3",FALSE,"observed"
-99,41,2,"mcdb","1002_jacknife_3",FALSE,"observed"
-99,1,1,"mcdb","1002_jacknife_4",FALSE,"observed"
-99,12,2,"mcdb","1002_jacknife_4",FALSE,"observed"
-99,43,3,"mcdb","1002_jacknife_4",FALSE,"observed"
-99,1,1,"mcdb","1002_jacknife_5",FALSE,"observed"
-99,15,2,"mcdb","1002_jacknife_5",FALSE,"observed"
-99,40,3,"mcdb","1002_jacknife_5",FALSE,"observed"
-99,1,1,"mcdb","1002_jacknife_6",FALSE,"observed"
-99,13,2,"mcdb","1002_jacknife_6",FALSE,"observed"
-99,42,3,"mcdb","1002_jacknife_6",FALSE,"observed"
-99,1,1,"mcdb","1002_jacknife_7",FALSE,"observed"
-99,10,2,"mcdb","1002_jacknife_7",FALSE,"observed"
-99,45,3,"mcdb","1002_jacknife_7",FALSE,"observed"
-99,20,1,"mcdb","1002_jacknife_8",FALSE,"observed"
-99,36,2,"mcdb","1002_jacknife_8",FALSE,"observed"
-99,1,1,"mcdb","1002_jacknife_9",FALSE,"observed"
-99,1,2,"mcdb","1002_jacknife_9",FALSE,"observed"
-99,11,3,"mcdb","1002_jacknife_9",FALSE,"observed"
-99,43,4,"mcdb","1002_jacknife_9",FALSE,"observed"
-99,1,1,"mcdb","1005_jacknife_1",FALSE,"observed"
-99,4,2,"mcdb","1005_jacknife_1",FALSE,"observed"
-99,32,3,"mcdb","1005_jacknife_1",FALSE,"observed"
-99,4,1,"mcdb","1005_jacknife_10",FALSE,"observed"
-99,33,2,"mcdb","1005_jacknife_10",FALSE,"observed"
-99,5,1,"mcdb","1005_jacknife_2",FALSE,"observed"
-99,32,2,"mcdb","1005_jacknife_2",FALSE,"observed"
-99,1,1,"mcdb","1005_jacknife_3",FALSE,"observed"
-99,5,2,"mcdb","1005_jacknife_3",FALSE,"observed"
-99,31,3,"mcdb","1005_jacknife_3",FALSE,"observed"
-99,1,1,"mcdb","1005_jacknife_4",FALSE,"observed"
-99,4,2,"mcdb","1005_jacknife_4",FALSE,"observed"
-99,32,3,"mcdb","1005_jacknife_4",FALSE,"observed"
-99,5,1,"mcdb","1005_jacknife_5",FALSE,"observed"
-99,32,2,"mcdb","1005_jacknife_5",FALSE,"observed"
-99,4,1,"mcdb","1005_jacknife_6",FALSE,"observed"
-99,33,2,"mcdb","1005_jacknife_6",FALSE,"observed"
-99,5,1,"mcdb","1005_jacknife_7",FALSE,"observed"
-99,32,2,"mcdb","1005_jacknife_7",FALSE,"observed"
-99,1,1,"mcdb","1005_jacknife_8",FALSE,"observed"
-99,3,2,"mcdb","1005_jacknife_8",FALSE,"observed"
-99,33,3,"mcdb","1005_jacknife_8",FALSE,"observed"
-99,1,1,"mcdb","1005_jacknife_9",FALSE,"observed"
-99,3,2,"mcdb","1005_jacknife_9",FALSE,"observed"
-99,33,3,"mcdb","1005_jacknife_9",FALSE,"observed"
-99,1,1,"mcdb","1007_jacknife_1",FALSE,"observed"
-99,1,2,"mcdb","1007_jacknife_1",FALSE,"observed"
-99,1,3,"mcdb","1007_jacknife_1",FALSE,"observed"
-99,2,4,"mcdb","1007_jacknife_1",FALSE,"observed"
-99,6,5,"mcdb","1007_jacknife_1",FALSE,"observed"
-99,6,6,"mcdb","1007_jacknife_1",FALSE,"observed"
-99,19,7,"mcdb","1007_jacknife_1",FALSE,"observed"
-99,1,1,"mcdb","1007_jacknife_10",FALSE,"observed"
-99,1,2,"mcdb","1007_jacknife_10",FALSE,"observed"
-99,6,3,"mcdb","1007_jacknife_10",FALSE,"observed"
-99,6,4,"mcdb","1007_jacknife_10",FALSE,"observed"
-99,22,5,"mcdb","1007_jacknife_10",FALSE,"observed"
-99,1,1,"mcdb","1007_jacknife_2",FALSE,"observed"
-99,2,2,"mcdb","1007_jacknife_2",FALSE,"observed"
-99,3,3,"mcdb","1007_jacknife_2",FALSE,"observed"
-99,8,4,"mcdb","1007_jacknife_2",FALSE,"observed"
-99,22,5,"mcdb","1007_jacknife_2",FALSE,"observed"
-99,1,1,"mcdb","1007_jacknife_3",FALSE,"observed"
-99,1,2,"mcdb","1007_jacknife_3",FALSE,"observed"
-99,1,3,"mcdb","1007_jacknife_3",FALSE,"observed"
-99,5,4,"mcdb","1007_jacknife_3",FALSE,"observed"
-99,5,5,"mcdb","1007_jacknife_3",FALSE,"observed"
-99,23,6,"mcdb","1007_jacknife_3",FALSE,"observed"
-99,1,1,"mcdb","1007_jacknife_4",FALSE,"observed"
-99,1,2,"mcdb","1007_jacknife_4",FALSE,"observed"
-99,1,3,"mcdb","1007_jacknife_4",FALSE,"observed"
-99,4,4,"mcdb","1007_jacknife_4",FALSE,"observed"
-99,4,5,"mcdb","1007_jacknife_4",FALSE,"observed"
-99,25,6,"mcdb","1007_jacknife_4",FALSE,"observed"
-99,2,1,"mcdb","1007_jacknife_5",FALSE,"observed"
-99,6,2,"mcdb","1007_jacknife_5",FALSE,"observed"
-99,6,3,"mcdb","1007_jacknife_5",FALSE,"observed"
-99,22,4,"mcdb","1007_jacknife_5",FALSE,"observed"
-99,1,1,"mcdb","1007_jacknife_6",FALSE,"observed"
-99,1,2,"mcdb","1007_jacknife_6",FALSE,"observed"
-99,1,3,"mcdb","1007_jacknife_6",FALSE,"observed"
-99,2,4,"mcdb","1007_jacknife_6",FALSE,"observed"
-99,3,5,"mcdb","1007_jacknife_6",FALSE,"observed"
-99,5,6,"mcdb","1007_jacknife_6",FALSE,"observed"
-99,23,7,"mcdb","1007_jacknife_6",FALSE,"observed"
-99,2,1,"mcdb","1007_jacknife_7",FALSE,"observed"
-99,2,2,"mcdb","1007_jacknife_7",FALSE,"observed"
-99,5,3,"mcdb","1007_jacknife_7",FALSE,"observed"
-99,7,4,"mcdb","1007_jacknife_7",FALSE,"observed"
-99,20,5,"mcdb","1007_jacknife_7",FALSE,"observed"
-99,1,1,"mcdb","1007_jacknife_8",FALSE,"observed"
-99,1,2,"mcdb","1007_jacknife_8",FALSE,"observed"
-99,2,3,"mcdb","1007_jacknife_8",FALSE,"observed"
-99,6,4,"mcdb","1007_jacknife_8",FALSE,"observed"
-99,8,5,"mcdb","1007_jacknife_8",FALSE,"observed"
-99,18,6,"mcdb","1007_jacknife_8",FALSE,"observed"
-99,1,1,"mcdb","1007_jacknife_9",FALSE,"observed"
-99,1,2,"mcdb","1007_jacknife_9",FALSE,"observed"
-99,2,3,"mcdb","1007_jacknife_9",FALSE,"observed"
-99,4,4,"mcdb","1007_jacknife_9",FALSE,"observed"
-99,4,5,"mcdb","1007_jacknife_9",FALSE,"observed"
-99,24,6,"mcdb","1007_jacknife_9",FALSE,"observed"
-99,1,1,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,1,2,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,1,3,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,1,4,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,2,5,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,2,6,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,3,7,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,5,8,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,9,9,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,9,10,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,9,11,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,11,12,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,12,13,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,28,14,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,41,15,"mcdb","1009_jacknife_1",FALSE,"observed"
-99,1,1,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,1,2,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,2,3,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,2,4,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,3,5,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,3,6,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,3,7,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,9,8,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,9,9,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,9,10,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,9,11,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,11,12,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,27,13,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,46,14,"mcdb","1009_jacknife_10",FALSE,"observed"
-99,1,1,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,1,2,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,1,3,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,1,4,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,1,5,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,3,6,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,5,7,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,6,8,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,7,9,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,9,10,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,10,11,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,11,12,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,28,13,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,51,14,"mcdb","1009_jacknife_2",FALSE,"observed"
-99,1,1,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,1,2,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,1,3,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,2,4,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,2,5,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,2,6,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,2,7,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,3,8,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,5,9,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,6,10,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,9,11,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,11,12,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,11,13,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,12,14,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,25,15,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,42,16,"mcdb","1009_jacknife_3",FALSE,"observed"
-99,1,1,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,1,2,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,2,3,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,2,4,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,2,5,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,2,6,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,2,7,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,4,8,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,4,9,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,7,10,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,8,11,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,9,12,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,10,13,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,13,14,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,30,15,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,38,16,"mcdb","1009_jacknife_4",FALSE,"observed"
-99,1,1,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,1,2,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,2,3,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,2,4,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,3,5,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,3,6,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,4,7,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,5,8,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,7,9,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,8,10,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,9,11,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,9,12,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,29,13,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,52,14,"mcdb","1009_jacknife_5",FALSE,"observed"
-99,1,1,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,1,2,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,1,3,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,1,4,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,2,5,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,3,6,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,3,7,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,3,8,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,5,9,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,6,10,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,8,11,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,11,12,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,12,13,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,13,14,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,23,15,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,42,16,"mcdb","1009_jacknife_6",FALSE,"observed"
-99,1,1,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,1,2,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,1,3,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,2,4,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,2,5,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,3,6,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,5,7,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,6,8,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,8,9,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,8,10,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,10,11,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,13,12,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,26,13,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,49,14,"mcdb","1009_jacknife_7",FALSE,"observed"
-99,1,1,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,1,2,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,1,3,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,1,4,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,1,5,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,4,6,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,6,7,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,6,8,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,7,9,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,8,10,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,9,11,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,11,12,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,33,13,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,46,14,"mcdb","1009_jacknife_8",FALSE,"observed"
-99,1,1,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,1,2,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,1,3,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,1,4,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,2,5,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,3,6,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,3,7,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,4,8,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,6,9,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,6,10,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,7,11,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,7,12,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,7,13,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,8,14,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,31,15,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,47,16,"mcdb","1009_jacknife_9",FALSE,"observed"
-99,1,1,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,1,2,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,2,3,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,2,4,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,3,5,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,3,6,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,3,7,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,5,8,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,5,9,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,6,10,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,7,11,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,8,12,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,21,13,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,47,14,"mcdb","1010_jacknife_1",FALSE,"observed"
-99,1,1,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,1,2,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,1,3,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,2,4,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,2,5,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,2,6,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,3,7,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,3,8,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,4,9,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,5,10,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,7,11,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,7,12,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,8,13,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,20,14,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,48,15,"mcdb","1010_jacknife_10",FALSE,"observed"
-99,1,1,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,1,2,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,1,3,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,2,4,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,2,5,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,2,6,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,3,7,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,5,8,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,5,9,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,5,10,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,7,11,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,8,12,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,24,13,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,48,14,"mcdb","1010_jacknife_2",FALSE,"observed"
-99,1,1,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,1,2,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,1,3,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,1,4,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,1,5,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,4,6,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,4,7,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,5,8,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,5,9,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,7,10,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,8,11,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,9,12,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,19,13,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,48,14,"mcdb","1010_jacknife_3",FALSE,"observed"
-99,1,1,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,1,2,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,1,3,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,2,4,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,2,5,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,2,6,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,2,7,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,3,8,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,4,9,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,6,10,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,6,11,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,6,12,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,7,13,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,19,14,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,52,15,"mcdb","1010_jacknife_4",FALSE,"observed"
-99,1,1,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,1,2,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,2,3,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,3,4,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,3,5,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,4,6,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,4,7,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,4,8,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,7,9,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,7,10,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,13,11,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,21,12,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,44,13,"mcdb","1010_jacknife_5",FALSE,"observed"
-99,1,1,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,1,2,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,1,3,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,2,4,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,2,5,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,2,6,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,3,7,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,4,8,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,5,9,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,5,10,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,8,11,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,12,12,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,20,13,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,48,14,"mcdb","1010_jacknife_6",FALSE,"observed"
-99,1,1,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,1,2,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,1,3,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,1,4,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,2,5,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,2,6,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,3,7,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,3,8,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,5,9,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,6,10,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,6,11,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,8,12,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,11,13,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,19,14,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,45,15,"mcdb","1010_jacknife_7",FALSE,"observed"
-99,1,1,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,1,2,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,1,3,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,2,4,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,2,5,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,2,6,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,2,7,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,3,8,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,4,9,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,5,10,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,6,11,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,8,12,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,10,13,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,20,14,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,47,15,"mcdb","1010_jacknife_8",FALSE,"observed"
-99,1,1,"mcdb","1010_jacknife_9",FALSE,"observed"
-99,1,2,"mcdb","1010_jacknife_9",FALSE,"observed"
-99,2,3,"mcdb","1010_jacknife_9",FALSE,"observed"
-99,2,4,"mcdb","1010_jacknife_9",FALSE,"observed"
-99,2,5,"mcdb","1010_jacknife_9",FALSE,"observed"
-99,2,6,"mcdb","1010_jacknife_9",FALSE,"observed"
-99,2,7,"mcdb","1010_jacknife_9",FALSE,"observed"
-99,3,8,"mcdb","1010_jacknife_9",FALSE,"observed"
-99,5,9,"mcdb","1010_jacknife_9",FALSE,"observed"
