"s0","n0","source","dat","site","singletons","n_comparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div"
54,593,"sampled","bbs","44022",FALSE,3998,0.817255334700538,0.816823447148806,0.899183400864299,0.131035585246249,0.0626950813502811
52,430,"sampled","bbs","44024",FALSE,3999,0.783568086443046,0.792564577275195,0.885667264787152,0.142291968340922,0.073585500009942
58,495,"sampled","bbs","44026",FALSE,3998,0.803265540680131,0.809812291623017,0.891004924647554,0.139115517354637,0.0697658520941086
45,279,"sampled","bbs","44031",FALSE,3999,0.754692014629093,0.767757380906221,0.872541318784026,0.15162303120583,0.082936075020419
56,403,"sampled","bbs","44032",FALSE,3998,0.782995032601077,0.793471722824579,0.882098602798198,0.145495204177771,0.0765417915654161
62,504,"sampled","bbs","44033",FALSE,4000,0.804620617297405,0.805458679741336,0.892305699612334,0.138883432539683,0.0706117692062807
44,262,"sampled","bbs","44035",FALSE,4000,0.734619465123146,0.762005451235883,0.870231502056235,0.153105916030534,0.085156187320488
52,385,"sampled","bbs","44041",FALSE,3998,0.780231827723663,0.789228859821778,0.884563101393126,0.144545649448101,0.075483016473946
51,336,"sampled","bbs","44042",FALSE,4000,0.75944840210165,0.780175572920172,0.876437854966725,0.150450892857143,0.0818478487441571
49,361,"sampled","bbs","44050",FALSE,3998,0.771105319175414,0.781155006468971,0.87813835082035,0.147667323966692,0.0786575413398436
54,602,"sampled","bbs","44052",FALSE,3998,0.811614694271985,0.816840781344504,0.895754403708563,0.132040272628008,0.0633742963810012
50,337,"sampled","bbs","44058",FALSE,3999,0.767208066292957,0.774321001595491,0.877870582747294,0.148859915275555,0.0808424048840633
50,332,"sampled","bbs","44059",FALSE,3998,0.762285934785061,0.770699060801041,0.875271002923698,0.150266398259371,0.0816705242501602
58,312,"sampled","bbs","44060",FALSE,4000,0.753913257280303,0.783582195846344,0.872949207780174,0.151130608974359,0.0835779537265386
65,430,"sampled","bbs","44115",FALSE,3999,0.797259826343757,0.798486888280495,0.886555581130388,0.14476351646051,0.0761898269978886
52,505,"sampled","bbs","44117",FALSE,3999,0.806703472781821,0.810696412369219,0.89234369739683,0.135538340030552,0.0666401102185387
48,383,"sampled","bbs","44120",FALSE,3999,0.789192973305428,0.790127878970665,0.882688947754179,0.14313761207926,0.0738447186271847
35,228,"sampled","bbs","44134",FALSE,3996,0.732601068243261,0.758937646339605,0.862202606849747,0.153255228913124,0.0838802397475668
41,264,"sampled","bbs","44155",FALSE,4000,0.736510772626617,0.76505502663396,0.867450977080685,0.152083333333333,0.083774136497342
52,389,"sampled","bbs","44304",FALSE,4000,0.781046983623834,0.787981661409739,0.879954937114557,0.146431233933162,0.0777852135631232
52,628,"sampled","bbs","44308",FALSE,3999,0.821995448797155,0.817319203897851,0.897451479147899,0.13073491302762,0.061944733106386
67,488,"sampled","bbs","46001",FALSE,4000,0.79288090875366,0.805425560591305,0.888193492270741,0.143920594262295,0.0752605381145325
67,624,"sampled","bbs","46003",FALSE,3999,0.818545428396071,0.814269517567421,0.898843290261587,0.133592693045056,0.065853636339949
53,653,"sampled","bbs","46005",FALSE,3998,0.817403443012097,0.818448170827974,0.899280043820041,0.129992637972892,0.0613729053546962
59,1651,"sampled","bbs","46006",FALSE,4000,0.859901964236748,0.874444451923196,0.916284554493339,0.106087976983646,0.0411082528467586
67,1047,"sampled","bbs","46007",FALSE,3999,0.84301828989272,0.849931037715382,0.909796419039535,0.118881439557597,0.0518454102696225
58,750,"sampled","bbs","46008",FALSE,3997,0.827334843908933,0.823786338962905,0.90260789956722,0.126813109832374,0.0591331241287137
61,865,"sampled","bbs","46009",FALSE,3999,0.83603145348832,0.836400717925608,0.906008828934814,0.123943413599065,0.0563679429863034
56,810,"sampled","bbs","46011",FALSE,4000,0.836378517963351,0.830133348494718,0.903605226765907,0.123672839506173,0.0564485564084004
36,662,"sampled","bbs","46012",FALSE,3998,0.815419219686603,0.832005368498126,0.89311900976668,0.125231800190125,0.0559195977325882
57,828,"sampled","bbs","46013",FALSE,3999,0.833261466909756,0.83762049184307,0.904645254511533,0.123477125319977,0.0556186653385101
53,1058,"sampled","bbs","46014",FALSE,4000,0.846310334793602,0.856806289351594,0.907323736977499,0.115843100189036,0.048533037963811
59,1162,"sampled","bbs","46015",FALSE,3997,0.851270414933955,0.861772389345049,0.910831195034519,0.113058115445448,0.0466335727683301
55,745,"sampled","bbs","46016",FALSE,4000,0.825131610975508,0.827708343926493,0.901202951362529,0.126678523489933,0.0582874412683064
56,756,"sampled","bbs","46017",FALSE,4000,0.827224389328767,0.829666234797593,0.901111690867546,0.125887896825397,0.0580574953510264
55,672,"sampled","bbs","46018",FALSE,4000,0.817114236545189,0.824267967855553,0.897687616277691,0.130296875,0.0619711822268133
59,836,"sampled","bbs","46020",FALSE,3999,0.826511349870251,0.829339131488885,0.90312429533355,0.12552211019262,0.0576373668070372
43,504,"sampled","bbs","46022",FALSE,4000,0.799196163111227,0.803922310501397,0.88857824857907,0.135053571428571,0.066608180136312
50,490,"sampled","bbs","46027",FALSE,3998,0.787901160389097,0.802953015625125,0.886497404090027,0.139232881746996,0.070043464683178
66,1077,"sampled","bbs","46028",FALSE,3999,0.850875836448264,0.846863887777153,0.910488802090139,0.117372193559068,0.0508747687196913
55,767,"sampled","bbs","46029",FALSE,4000,0.831243423240399,0.830657871933381,0.902659097929782,0.124898956975228,0.0566212153790013
61,774,"sampled","bbs","46030",FALSE,3998,0.833312580343887,0.835258158306185,0.904415583112365,0.125013087939319,0.0571459016870961
56,630,"sampled","bbs","46032",FALSE,4000,0.819364862081956,0.822142807272861,0.899484270034969,0.130015873015873,0.0615584507702378
50,649,"sampled","bbs","46033",FALSE,3998,0.816255857343483,0.828222709558054,0.895303187457117,0.128216265297518,0.0598083676551988
56,805,"sampled","bbs","46034",FALSE,4000,0.832151653124778,0.836426660824882,0.904927965963002,0.122520186335404,0.0545436396385404
60,874,"sampled","bbs","46035",FALSE,4000,0.835416775058195,0.832275207963622,0.905246959977167,0.124508295194508,0.0566034163446876
51,1016,"sampled","bbs","46036",FALSE,4000,0.835201788747627,0.853815576518775,0.903978526375902,0.117786663385827,0.0500564645849471
