"s0","n0","source","dat","site","singletons","n_comparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div"
3,23,"sampled","fia_small","271071020221",FALSE,936,0.608057560839036,0.51474655378274,0.801347555389295,0.184968413229283,0.118429768506966
6,68,"sampled","fia_small","271071020308",FALSE,3996,0.621043778720028,0.625075934120168,0.797823077286135,0.181744244244244,0.114434876751475
4,41,"sampled","fia_small","271071022144",FALSE,3928,0.595968792267754,0.561862588094089,0.793099376157322,0.187639709900154,0.123904698087688
5,59,"sampled","fia_small","271071022336",FALSE,3997,0.612233242704861,0.611304452613309,0.801910839913165,0.180537945832256,0.114950323418502
3,20,"sampled","fia_small","271071022474",FALSE,528,0.579298130337649,0.503984473052542,0.796857474015479,0.184659090909091,0.117805955122714
5,38,"sampled","fia_small","271071023029",FALSE,3987,0.567679832229437,0.577479880625523,0.780252726771538,0.186613071429514,0.121365731311176
4,59,"sampled","fia_small","271071023090",FALSE,3994,0.629884467213027,0.57399011045211,0.804948551065304,0.185625896471826,0.12130378323829
3,41,"sampled","fia_small","271071023609",FALSE,3320,0.635707081901168,0.528306719627398,0.821469856910245,0.184374081692624,0.12253740746086
4,52,"sampled","fia_small","271071023841",FALSE,3986,0.607477869460038,0.554753413025505,0.793230706719452,0.18868443398047,0.126046252764535
6,46,"sampled","fia_small","271075020295",FALSE,3996,0.577448422360045,0.611651408577238,0.785239647302156,0.181464072768421,0.114079712181467
4,26,"sampled","fia_small","271075020302",FALSE,3234,0.561283957908023,0.538569292223273,0.773080824988213,0.187003472717758,0.120558613839426
3,46,"sampled","fia_small","271075020323",FALSE,3527,0.630927928683507,0.525393013011831,0.825312427833457,0.184489836170659,0.122337062099928
3,29,"sampled","fia_small","271075020340",FALSE,1942,0.619460224047517,0.521275511927055,0.811604473357539,0.183777833019638,0.120229345957748
4,11,"sampled","fia_small","271075020382",FALSE,55,0.254312423775742,0.361394962360443,0.673707609436132,0.181818181818182,0.113766652093823
5,25,"sampled","fia_small","271075024058",FALSE,3583,0.528064321119383,0.547297483920802,0.753053186438507,0.1861010326542,0.119079572383257
5,32,"sampled","fia_small","271075024347",FALSE,3926,0.5609394608584,0.566775078977985,0.773065300937621,0.18756367804381,0.121488050292497
3,14,"sampled","fia_small","271075024378",FALSE,120,0.550604686829779,0.483788281373585,0.769910657206654,0.185119047619048,0.114878762691506
3,10,"sampled","fia_small","271075024390",FALSE,28,0.421254378936783,0.399074448500649,0.752125572705248,0.185714285714286,0.109376924219039
5,34,"sampled","fia_small","271075024846",FALSE,3952,0.560400143532084,0.578019756652398,0.777621608385088,0.184508216241962,0.117460020103946
5,26,"sampled","fia_small","271137020267",FALSE,3677,0.494292743010472,0.539775878305426,0.759506424263736,0.187433317294617,0.122702190450623
3,32,"sampled","fia_small","271137020433",FALSE,2419,0.61274896613196,0.515835658940681,0.808985800980025,0.187267465894998,0.12347013753459
5,25,"sampled","fia_small","271137020461",FALSE,3570,0.552509724060776,0.562657807336183,0.755199109545612,0.184448179271709,0.116822410893043
3,9,"sampled","fia_small","271137025089",FALSE,21,0.260770975056689,0.289682805185216,0.530612244897959,0.201058201058201,0.126817208383933
3,49,"sampled","fia_small","271137025208",FALSE,3627,0.641972270802397,0.527902912836063,0.825113116878052,0.183313358428566,0.121935938317171
5,35,"sampled","fia_small","271137025261",FALSE,3966,0.582748258755739,0.579258208509341,0.7780759087263,0.184640876017578,0.119484517682814
4,36,"sampled","fia_small","271137025312",FALSE,3874,0.591711220134994,0.554842590199996,0.787424162957581,0.186858257328056,0.122768211917555
4,31,"sampled","fia_small","271137025687",FALSE,3701,0.586345705233901,0.549665950192058,0.781777281174232,0.187368714645562,0.122721853421878
4,30,"sampled","fia_small","271137026010",FALSE,3664,0.582902901040065,0.553603255062745,0.784920624919736,0.183715429403202,0.118461698429624
5,32,"sampled","fia_small","271137026027",FALSE,3903,0.542945693728858,0.572568781642082,0.776675922338349,0.183056302843966,0.118227590373954
3,21,"sampled","fia_small","271137026979",FALSE,663,0.556818644491369,0.486446264028474,0.763965078410214,0.187172304819364,0.122660121003609
6,38,"sampled","fia_small","271137027381",FALSE,3986,0.553261449370595,0.580802533264726,0.774346225938969,0.186976787176169,0.120815483557586
4,31,"sampled","fia_small","271137027509",FALSE,3668,0.576000459586196,0.55530574904586,0.779345909568337,0.185519048791642,0.11972335374459
4,15,"sampled","fia_small","271137028651",FALSE,351,0.533104500065694,0.508556743071699,0.734598335712652,0.183475783475783,0.114179179753982
6,36,"sampled","fia_small","271137028758",FALSE,3988,0.538068014349275,0.582971694641686,0.772218526751542,0.184999442772763,0.118719753455742
6,24,"sampled","fia_small","271137029336",FALSE,3615,0.434613180863654,0.509678469464679,0.744983394236402,0.18349469801752,0.119529589474322
4,16,"sampled","fia_small","271137029430",FALSE,561,0.451625230582046,0.475913638434337,0.698643116770893,0.188948306595365,0.12054477833694
6,36,"sampled","fia_small","272001020147",FALSE,3992,0.550452288874573,0.586085301358907,0.77656015490307,0.183387608550434,0.117529822450815
4,31,"sampled","fia_small","272001020524",FALSE,3698,0.580241650528441,0.559705396587354,0.784463350687951,0.184886337863536,0.118544898973939
5,38,"sampled","fia_small","272001020690",FALSE,3990,0.576802713945877,0.583608049500622,0.778722282883959,0.185575781559161,0.119872851787182
4,16,"sampled","fia_small","272001020834",FALSE,561,0.434191671071688,0.459327547990062,0.698643116770893,0.188948306595365,0.122797153387037
3,50,"sampled","fia_small","272001020893",FALSE,3684,0.636780069450044,0.532208573255581,0.829460732093288,0.18256786102063,0.122636012708071
6,45,"sampled","fia_small","272001020945",FALSE,3997,0.591749847098612,0.60565584586698,0.789206936739024,0.181836377282962,0.116105481221279
4,25,"sampled","fia_small","272005020183",FALSE,3063,0.579861755365006,0.541394834171236,0.77985852126613,0.185373816519752,0.118538658805156
3,6,"sampled","fia_small","272005020200",FALSE,3,0,-0.0273741190231839,0.25,0.222222222222222,0.135155036036055
4,28,"sampled","fia_small","272005020478",FALSE,3492,0.561089066566794,0.550312623012067,0.766498496677995,0.185802241858943,0.120369200191071
7,35,"sampled","fia_small","272007020622",FALSE,3987,0.515996106873174,0.575762141274118,0.768797941814165,0.182915905263535,0.11619896977453
3,62,"sampled","fia_small","272007020672",FALSE,3857,0.639360327435165,0.522498709693953,0.830432743178448,0.185807957045004,0.125698889307611
4,22,"sampled","fia_small","272007021533",FALSE,2393,0.55383763514275,0.529524099812537,0.762977559661896,0.186035026402766,0.119747423673281
5,38,"sampled","fia_small","272007021605",FALSE,3980,0.586069565104564,0.586154086321877,0.779063310626039,0.186921449352023,0.119891252905472
4,29,"sampled","fia_small","272007021623",FALSE,3572,0.580139667814263,0.554493723137002,0.780859640118813,0.185175889099123,0.119397686867044
5,17,"sampled","fia_small","272007021630",FALSE,1045,0.391975938970578,0.466909264116054,0.717116272822323,0.18491415705038,0.11923303523621
5,58,"sampled","fia_small","272007021631",FALSE,3998,0.615202708548555,0.60024597289639,0.793207303386013,0.184691483672871,0.118953778667316
