"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","skew_percentile","shannon_percentile","simpson_percentile","skew_range","simpson_range","nsamples","skew_sd","skew_mean","simpson_sd","simpson_mean"
-99,"observed","mcdb","1482",TRUE,6,38,"1540",1.09963848287895,1.30253558896499,0.637119113573407,82.7586206896552,13.5819845179451,12.5967628430683,2.72165526975909,0.590027700831025,1421,0.497125405162071,1.09963848287895,0.0810673512763003,0.721836676212179
-99,"observed","mcdb","1483",TRUE,22,54,"8252",3.93197262490464,2.0864801538199,0.714677640603567,99.4013862633901,0.0630119722747322,0.0630119722747322,5.00808377555434,0.291495198902606,3174,0.831108658127939,3.93197262490464,0.0343946380220477,0.899796486023703
-99,"observed","mcdb","1484",TRUE,10,64,"100654",1.66773843104326,1.63804116193489,0.7177734375,85.7361571829548,5.99642766011738,6.35366164837969,3.52915271359361,0.478515625,3919,0.592493986234716,1.66773843104326,0.0564532535873856,0.813900304406417
-99,"observed","mcdb","1485",TRUE,15,86,"2134841",3.11123038029116,1.15735607312855,0.422390481341266,100,0,0,4.02406052804391,0.414548404542996,3999,0.674643523303573,3.11123038029116,0.042970535480264,0.863142435149079
-99,"observed","mcdb","1486",TRUE,24,226,"952551278998",1.66223617870339,2.12839198513842,0.839533244576709,54.45,0.3,1.975,4.66919886640671,0.307502545226721,4000,0.686935703708869,1.66223617870339,0.0252761744035013,0.907497963818623
-99,"observed","mcdb","1487",TRUE,12,129,"61472199",2.24167757122516,1.58351372520392,0.680127396190133,96.65,0.9,1,3.31969454932984,0.498046992368247,4000,0.59712692338407,2.24167757122516,0.0455369775369982,0.839650321495102
-99,"observed","mcdb","1488",TRUE,10,66,"126299",0.789583959904161,1.67132781051031,0.763544536271809,36.7139959432049,7.07403651115619,14.2748478701826,4.55027761827878,0.571625344352617,3944,0.581763340023938,0.989657358495809,0.0554268384485041,0.813506515458848
-99,"observed","mcdb","1489",TRUE,7,81,"125104",1.51989568957498,0.987919076970623,0.461515012955342,97.37108190091,0.404448938321537,0.505561172901921,2.88819128498758,0.648376771833562,3956,0.50409902878891,1.51989568957498,0.0708806351253164,0.752246822962972
-99,"observed","mcdb","1490",TRUE,7,60,"23961",0.723402470886295,1.40401250345046,0.696666666666667,54.1244176486709,11.6744313510551,16.9909564264182,3.23969548293623,0.666666666666667,3649,0.527267583563154,0.723402470886295,0.071502893322762,0.752108644681952
-99,"observed","mcdb","1491",TRUE,7,51,"9953",0.632204718581013,1.46804012552313,0.714340638216071,47.4923547400612,17.3394495412844,21.6819571865443,3.1495437031585,0.636678200692041,3270,0.523191119978542,0.664410331974406,0.0719837054270833,0.752980681389303
-99,"observed","mcdb","1492",TRUE,12,38,"2063",0.714802735090948,2.22346034442405,0.871191135734072,21.675155631013,62.8183361629881,66.4402942840973,3.77602041643644,0.42797783933518,1767,0.677829744746015,1.24766643688171,0.0517100127690525,0.871191135734072
-99,"observed","mcdb","1493",TRUE,7,32,"860",0.393988412971115,1.66012548112046,0.77734375,29.2596944770858,45.593419506463,50.2937720329025,3.23969548293623,0.521484375,851,0.555504488347084,0.690523541250436,0.072404183712689,0.77734375
-99,"observed","mcdb","1494",TRUE,7,11,"5",0.752837199131726,1.79865220625213,0.809917355371901,40,40,40,1.84892880596448,0.0991735537190083,5,0.709442330753541,0.829171445910015,0.0380524444073433,0.809917355371901
-99,"observed","mcdb","1495",TRUE,5,20,"84",1.01425628926445,0.983600299523093,0.48,88.0952380952381,2.38095238095238,2.38095238095238,1.9970730599033,0.45,84,0.470395291616439,1.01425628926445,0.0866077365406011,0.690059523809524
-99,"observed","mcdb","1496",TRUE,1,2,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","mcdb","1497",TRUE,5,46,"1898",0.451764562485675,1.31945853572376,0.688090737240076,52.5679758308157,43.0815709969789,44.2296072507553,2.1466252583998,0.634215500945179,1655,0.453096150627167,0.451764562485675,0.0916411991332094,0.688090737240076
-99,"observed","mcdb","1498",TRUE,7,107,"596763",0.646324446533587,1.21681353997464,0.649663726089615,50.1380868691941,3.16344463971881,8.00903841325634,3.09445445619968,0.55917547384051,3983,0.504472979805335,0.646324446533587,0.0677794630736703,0.751243356366927
-99,"observed","mcdb","1499",TRUE,8,44,"5812",-0.314883488497134,1.94338222110881,0.846074380165289,2.57033692254255,88.6071552622438,90.934352205627,3.12178030061469,0.583677685950413,2879,0.565971896488841,0.797816031886033,0.0660592620234564,0.846074380165289
-99,"observed","mcdb","1500",TRUE,7,29,"522",0.222049525219991,1.68785608138751,0.787158145065398,18.9655172413793,51.3409961685824,56.1302681992337,2.91918898145102,0.492271105826397,522,0.556557838258972,0.701024264993055,0.0719999903682402,0.787158145065398
-99,"observed","mcdb","1501",TRUE,8,15,"15",1.01896352566609,1.80189240065887,0.791111111111111,53.3333333333333,20,26.6666666666667,3.71231060122937,0.186666666666667,15,0.92912356000319,1.01896352566609,0.0501557831831355,0.810074074074074
-99,"observed","mcdb","1502",TRUE,4,10,"9",0.577350269189626,1.22060726455302,0.66,55.5555555555556,44.4444444444444,33.3333333333333,1.5,0.26,9,0.49663906257945,0.577350269189626,0.0823272602348564,0.66
-99,"observed","mcdb","1503",TRUE,1,2,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","mcdb","1504",TRUE,5,28,"291",0.207088624796431,1.36817295634335,0.709183673469388,29.2096219931272,48.4536082474227,51.5463917525773,2.1466252583998,0.538265306122449,291,0.469478984280766,0.413960983735793,0.0894058746604378,0.709183673469388
-99,"observed","mcdb","1505",TRUE,6,40,"1945",0.389638287719511,1.53502954330307,0.7525,35.9716479621973,53.3963378617838,56.5859421145895,2.72165526975909,0.60125,1693,0.499705491076635,0.543333088636223,0.0784049850809496,0.7525
-99,"observed","mcdb","1506",TRUE,4,13,"18",0.180586143168476,1.20479330969478,0.662721893491124,33.3333333333333,44.4444444444444,44.4444444444444,1.5,0.355029585798817,18,0.438787615333571,0.298061958296588,0.0923373378031201,0.662721893491124
-99,"observed","mcdb","1507",TRUE,7,31,"733",0.457192656114507,1.68236634778972,0.782518210197711,32.4175824175824,51.0989010989011,53.7087912087912,3.23969548293623,0.511966701352757,728,0.556437159976654,0.695735984437878,0.0721941917967795,0.782518210197711
-99,"observed","mcdb","1508",TRUE,8,19,"52",1.06227437923372,1.76220817106796,0.781163434903047,57.6923076923077,26.9230769230769,28.8461538461538,2.51152294833751,0.28808864265928,52,0.624151904303809,1.06227437923372,0.0597325179378258,0.797251225229065
-99,"observed","mcdb","1509",TRUE,5,13,"18",0.272238312831245,1.41274463686385,0.72189349112426,33.3333333333333,38.8888888888889,44.4444444444444,2.1466252583998,0.29585798816568,18,0.578727291015638,0.410804915751109,0.0769959285058253,0.72189349112426
-99,"observed","mcdb","1510",TRUE,4,5,"1",0.75,1.33217904021012,0.72,0,0,0,0,0,1,-Inf,0.75,-Inf,0.72
-99,"observed","mcdb","1511",TRUE,11,44,"6751",0.845921411764754,1.97518438707481,0.824380165289256,34.1113704568189,29.3097699233078,35.0116705568523,4.11841426539003,0.445247933884298,2999,0.650892067873122,1.12167951123108,0.0541737511313193,0.829078012229972
-99,"observed","mcdb","1512",TRUE,11,64,"116792",1.36610668939145,1.67787187368276,0.7470703125,69.9898528665652,3.98274987316083,7.58498224251649,3.74622732183847,0.4736328125,3942,0.605051913130207,1.36610668939145,0.0519232728562632,0.826949508101852
-99,"observed","mcdb","1513",TRUE,6,51,"5942",0.770832090121811,1.53194130266335,0.743560169165705,65.1535836177474,55.80204778157,52.7986348122867,2.72165526975909,0.61361014994233,2930,0.496069082039221,0.770832090121811,0.0812995062539877,0.743560169165705
-99,"observed","mcdb","1514",TRUE,6,24,"199",0.229840862203378,1.54897392671004,0.756944444444444,25.1256281407035,48.7437185929648,53.2663316582915,2.43665634215938,0.46875,199,0.521105054321642,0.569540536005334,0.0784021809104258,0.756944444444444
-99,"observed","mcdb","1515",TRUE,8,50,"12450",1.71590906911091,1.41668117315083,0.6288,96.7919075144509,4.50867052023121,2.86127167630058,3.58038785742479,0.6136,3460,0.554022444654156,1.71590906911091,0.0626946682973738,0.779932716763006
-99,"observed","mcdb","1516",TRUE,8,70,"97539",1.78532489762619,1.20125476730283,0.526938775510204,99.0544339381549,0.766675185279836,0.511116790186558,3.36937543899738,0.566530612244898,3913,0.531937838413409,1.78532489762619,0.0627029554545267,0.778639386242614
-99,"observed","mcdb","1517",TRUE,9,301,"6497669574",0.515878138911771,1.61780280814406,0.772176907539652,31.325,9.475,22.725,3.30571057579591,0.427213827661946,4000,0.520504377405211,0.788209105713828,0.0514234836662508,0.799868572090816
-99,"observed","mcdb","1518",TRUE,5,32,"480",0.706722612884142,0.97543381945267,0.52734375,67.2916666666667,4.16666666666667,6.45833333333333,2.1466252583998,0.568359375,480,0.46186733123908,0.706722612884142,0.0899596218553464,0.67977294921875
-99,"observed","mcdb","1519",TRUE,4,11,"11",0.447683915140103,1.12095039267358,0.611570247933884,54.5454545454545,18.1818181818182,18.1818181818182,1.5,0.297520661157025,11,0.503124836960708,0.447683915140103,0.088028961778373,0.64763335837716
-99,"observed","mcdb","1520",TRUE,3,42,"147",0.384900179459751,0.22445109055581,0.0918367346938777,90.4761904761905,0,0,0.769800358919501,0.574829931972789,147,0.275119644195923,0.384900179459751,0.124339867467981,0.512255695929165
-99,"observed","mcdb","1521",TRUE,1,2,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","mcdb","1522",TRUE,1,4,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","mcdb","1523",TRUE,1,9,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","mcdb","1524",TRUE,4,27,"150",0.745124156026935,0.674521210592376,0.323731138545953,94.6666666666667,2,2,1.5,0.54320987654321,150,0.400732371013829,0.745124156026935,0.102824212693138,0.617814357567444
-99,"observed","mcdb","1525",TRUE,5,16,"37",1.04808993555936,1.03739232462091,0.5,89.1891891891892,2.7027027027027,2.7027027027027,1.89622094664555,0.375,37,0.485509913636672,1.04808993555936,0.0830767004878335,0.697212837837838
-99,"observed","mcdb","1526",TRUE,8,49,"11018",0.947354041342066,1.1992099885989,0.612244897959184,60.7772795216741,0.926756352765321,2.51121076233184,3.39558944335898,0.609745939192003,3345,0.557842614308686,0.947354041342066,0.0663082338824061,0.778443710237824
-99,"observed","mcdb","1527",TRUE,8,24,"186",1.06240591884259,1.5933239830793,0.725694444444444,61.8279569892473,10.752688172043,12.9032258064516,2.8012633191325,0.388888888888889,186,0.598945827316888,1.06240591884259,0.064338435582194,0.78953853046595
-99,"observed","mcdb","1528",TRUE,10,62,"79725",1.40386829447945,1.48458547193022,0.68678459937565,75.6874839372912,1.61912104857363,3.31534309946029,3.97581659716282,0.5525494276795,3891,0.603075291947731,1.40386829447945,0.0563921951888666,0.814070384683992
-99,"observed","mcdb","1529",TRUE,1,2,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","mcdb","1530",TRUE,3,17,"24",0.130129494729197,0.808269958000182,0.491349480968858,37.5,25,25,0.769800358919502,0.449826989619377,24,0.300035261979432,0.130129494729197,0.11567475691039,0.529411764705882
-99,"observed","mcdb","1531",TRUE,2,14,"7",0,0.682908104700472,0.489795918367347,0,71.4285714285714,71.4285714285714,0,0.36734693877551,7,0,0,0.137660587379919,0.489795918367347
-99,"observed","mcdb","1532",TRUE,4,6,"2",0.75,1.242453324894,0.666666666666667,50,0,0,0.75,0.0555555555555555,2,0.530330085889911,0.75,0.0392837100659192,0.694444444444444
-99,"observed","mcdb","1533",TRUE,17,17,"1",NA,2.83321334405622,0.941176470588235,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0.941176470588235
-99,"observed","mcdb","1534",TRUE,1,6,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","mcdb","1535",TRUE,4,18,"47",0.328921466812106,1.17562864206366,0.648148148148148,51.063829787234,44.6808510638298,44.6808510638298,1.5,0.450617283950617,47,0.414212912413834,0.328921466812106,0.0983647194257179,0.648148148148148
-99,"observed","mcdb","1536",TRUE,10,13,"3",1.63914931112288,2.20478541691352,0.875739644970414,33.3333333333333,33.3333333333333,33.3333333333333,1.53156911123149,0.0355029585798816,3,0.769347346185613,1.63914931112288,0.0180772216763544,0.875739644970414
-99,"observed","mcdb","1537",TRUE,2,12,"6",0,0.679193265991526,0.486111111111111,0,66.6666666666667,66.6666666666667,0,0.347222222222222,6,0,0,0.135348392095356,0.486111111111111
-99,"observed","mcdb","1538",TRUE,12,27,"172",1.11553811051196,2.09512881337744,0.836762688614541,37.2093023255814,22.6744186046512,27.3255813953488,3.09783310665433,0.279835390946502,172,0.704985876971932,1.36440152624577,0.0471747728334897,0.85081507002265
-99,"observed","mcdb","1539",TRUE,9,390,"47828785471",0.451062895746097,1.80598923650307,0.808915187376726,28.875,37.675,47.075,3.01551000605412,0.40482577251808,4000,0.526117885415346,0.763931227290694,0.050494072653526,0.808915187376726
-99,"observed","mcdb","1540",TRUE,4,10,"9",0.667192275330993,1.08889997534522,0.58,66.6666666666667,11.1111111111111,11.1111111111111,1.5,0.26,9,0.49663906257945,0.667192275330993,0.0823272602348564,0.655555555555556
-99,"observed","mcdb","1549",TRUE,5,121,"80631",0.760518821755713,1.49592282796796,0.750085376681921,76.1331626120359,88.3994878361076,84.8911651728553,2.14263548885426,0.703640461717096,3905,0.434495412049904,0.760518821755713,0.0905863813258928,0.750085376681921
-99,"observed","mcdb","1550",TRUE,12,154,"325772294",0.372420456580106,2.11226518817756,0.859925788497217,12.075,47.325,60.45,3.46550536631035,0.37325012649688,4000,0.593015510503066,1.05723700692952,0.0438646093461429,0.859925788497217
-99,"observed","mcdb","1553",TRUE,5,79,"15257",1.01742280900875,0.845757256504718,0.418202211184105,94.1310541310541,2.50712250712251,2.47863247863248,2.12955015219386,0.700208299951931,3510,0.434938478998034,1.01742280900875,0.0923497853140765,0.669474128214715
-99,"observed","mcdb","1554",TRUE,10,264,"8306768300",2.07203794766781,1.52689689316234,0.651515151515152,98.6,2.075,1.1,3.51793670058619,0.439853076216713,4000,0.54448217604894,2.07203794766781,0.0480193114675358,0.81499073117539
-99,"observed","mcdb","1556",TRUE,7,18,"49",1.58761715360399,1.34797496001272,0.598765432098765,93.8775510204082,2.04081632653061,2.04081632653061,2.69728576665873,0.314814814814815,49,0.611244532009806,1.58761715360399,0.0659761895588041,0.772738725119677
-99,"observed","mcdb","1557",TRUE,4,13,"18",0.0463840339992314,1.11896886688163,0.627218934911243,22.2222222222222,27.7777777777778,27.7777777777778,1.5,0.355029585798817,18,0.438787615333571,0.298061958296588,0.0923373378031201,0.639710716633794
-99,"observed","mcdb","1558",TRUE,4,19,"54",0.701876703961403,0.943045670002009,0.493074792243767,83.3333333333333,9.25925925925926,9.25925925925926,1.5,0.465373961218836,54,0.423932986622779,0.701876703961403,0.0993360014413926,0.626141376833898
-99,"observed","mcdb","1559",TRUE,8,15,"15",1.85615530061469,1.5990147122063,0.684444444444444,93.3333333333333,0,0,3.71231060122937,0.186666666666667,15,0.92912356000319,1.85615530061469,0.0501557831831355,0.810074074074074
-99,"observed","mcdb","1560",TRUE,3,17,"24",0.38490017945975,0.443757284260148,0.214532871972318,91.6666666666667,0,0,0.769800358919502,0.449826989619377,24,0.300035261979432,0.38490017945975,0.11567475691039,0.529411764705882
-99,"observed","mcdb","1561",TRUE,2,13,"6",0,0.540204142388861,0.355029585798816,0,33.3333333333333,33.3333333333333,0,0.355029585798817,6,0,0,0.136719259690296,0.358974358974359
-99,"observed","mcdb","1562",TRUE,2,11,"5",0,0.474139313057837,0.297520661157025,0,20,20,0,0.330578512396694,5,0,0,0.134281626522908,0.363636363636364
-99,"observed","mcdb","1563",TRUE,4,11,"11",0.75,0.885574151576672,0.446280991735537,81.8181818181818,0,0,1.5,0.297520661157025,11,0.503124836960708,0.75,0.088028961778373,0.64763335837716
-99,"observed","mcdb","1564",TRUE,2,6,"3",0,0.636514168294813,0.444444444444444,0,33.3333333333333,33.3333333333333,0,0.222222222222222,3,0,0,0.115648111081452,0.444444444444444
-99,"observed","mcdb","1565",TRUE,6,6,"1",NA,1.79175946922805,0.833333333333333,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0.833333333333333
-99,"observed","mcdb","1566",TRUE,4,8,"5",0.75,1.07354284640852,0.5625,60,0,0,0.75,0.1875,5,0.380323861023419,0.75,0.0719429027076334,0.675
-99,"observed","mcdb","1567",TRUE,1,3,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","mcdb","1568",TRUE,8,11,"3",1.85615530061469,1.89378823239114,0.809917355371901,66.6666666666667,0,0,1.4334901455175,0.0495867768595042,3,0.721350201086478,1.85615530061469,0.0252483509363958,0.837465564738292
-99,"observed","mcdb","1569",TRUE,5,14,"23",0.490738322396977,1.40032657623119,0.714285714285714,52.1739130434783,43.4782608695652,39.1304347826087,2.1466252583998,0.326530612244898,23,0.568795692603049,0.490738322396977,0.0796912610702601,0.714285714285714
-99,"observed","mcdb","1570",TRUE,5,17,"47",0.765766205498953,1.26224316749001,0.643598615916955,65.9574468085106,21.2765957446809,17.0212765957447,2.1466252583998,0.394463667820069,47,0.507138358442426,0.765766205498953,0.0837417302530368,0.695133622910992
-99,"observed","mcdb","1571",TRUE,1,4,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","mcdb","1572",TRUE,6,7,"1",1.36082763487954,1.74786809746676,0.816326530612245,0,0,0,0,0,1,-Inf,1.36082763487954,-Inf,0.816326530612245
-99,"observed","mcdb","1573",TRUE,8,13,"7",0.540597944572312,1.99150936135661,0.85207100591716,14.2857142857143,71.4285714285714,71.4285714285714,2.27882045571188,0.118343195266272,7,0.773871961524191,0.951255843057768,0.0402565710897401,0.85207100591716
-99,"observed","mcdb","1574",TRUE,5,12,"13",0.151370821718685,1.44518587894808,0.736111111111111,15.3846153846154,46.1538461538462,46.1538461538462,1.67705098312484,0.263888888888889,13,0.507480467002319,0.498892999463986,0.0751896936321065,0.736111111111111
-99,"observed","mcdb","1575",TRUE,5,13,"18",1.02224207693808,1.17865499634165,0.579881656804734,83.3333333333333,5.55555555555556,5.55555555555556,2.1466252583998,0.29585798816568,18,0.578727291015638,1.02224207693808,0.0769959285058253,0.706771860618014
-99,"observed","mcdb","1576",TRUE,9,26,"252",1.37955625477248,1.70335647332322,0.745562130177515,71.4285714285714,11.1111111111111,12.6984126984127,4.14814814814815,0.378698224852071,252,0.658073703791623,1.37955625477248,0.0599597226461927,0.807844932844933
-99,"observed","mcdb","1577",TRUE,4,18,"47",0.692131003788848,0.973648923197263,0.512345679012346,78.7234042553192,10.6382978723404,10.6382978723404,1.5,0.450617283950617,47,0.414212912413834,0.692131003788848,0.0983647194257179,0.628578933543472
-99,"observed","mcdb","1578",TRUE,4,17,"39",0.551000455578984,1.07101788902446,0.581314878892734,61.5384615384615,25.6410256410256,20.5128205128205,1.5,0.43598615916955,39,0.415655524376933,0.551000455578984,0.0978687902933747,0.629402892378671
-99,"observed","mcdb","1579",TRUE,12,32,"582",1.13883258280764,1.9919512045237,0.814453125,41.0652920962199,14.2611683848797,19.4158075601375,4.21616160451152,0.35546875,582,0.706535512311095,1.29745070136458,0.0503047397609207,0.845656142611684
-99,"observed","mcdb","1580",TRUE,4,7,"3",0.320461139372989,1.27703425946614,0.693877551020408,33.3333333333333,33.3333333333333,33.3333333333333,1.5,0.122448979591837,3,0.772484162048697,0.320461139372989,0.062347968638855,0.693877551020408
-99,"observed","mcdb","1581",TRUE,13,830,"56475486126922706",1.67288988552673,1.68714631334721,0.735041370300479,86.725,0.475,1.05,3.43017197705062,0.293795906517637,4000,0.564618233103383,1.67288988552673,0.0345769451713505,0.855836851502395
-99,"observed","mcdb","1582",TRUE,1,9,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","mcdb","1583",TRUE,3,40,"133",0.38490017945975,0.23317260237387,0.0962500000000001,96.2406015037594,0,0,0.769800358919502,0.57,133,0.276937384418132,0.38490017945975,0.124008568252359,0.5125
-99,"observed","mcdb","1584",TRUE,3,88,"645",0.384127890656157,0.21046808755954,0.0875516528925618,93.0015552099534,0.31104199066874,0.31104199066874,0.769800358919505,0.621900826446281,643,0.272125723093517,0.384127890656157,0.126961478068954,0.505920803182397
-99,"observed","mcdb","1585",TRUE,3,54,"243",0.384370243732368,0.249921053415006,0.106310013717421,92.1810699588477,0.411522633744856,0.411522633744856,0.769800358919501,0.594650205761317,243,0.273681585386565,0.384370243732368,0.125425588277373,0.509475181628817
-99,"observed","mcdb","1586",TRUE,3,132,"1452",0.384900179459751,0.0890179941073881,0.0299586776859504,97.2017673048601,0,0,0.769800358919501,0.636707988980716,1358,0.269849886954335,0.384900179459751,0.127142596733322,0.504874609666081
-99,"observed","mcdb","1587",TRUE,11,185,"953689028",1.6243861932714,1.37754291601431,0.664777209642075,86.45,0.25,1,3.07263244723424,0.453995617238861,4000,0.568293253749399,1.6243861932714,0.0465777546282098,0.829292826880935
-99,"observed","mcdb","1588",TRUE,7,219,"36593044",1.29656448885825,1.19124872502251,0.592773294968829,89.55,2.35,3.175,2.8752710828574,0.567627864306416,4000,0.496052527153133,1.29656448885825,0.0666761563528286,0.74971051479327
-99,"observed","mcdb","1589",TRUE,7,75,"81612",1.49039143204218,1.04400995573239,0.488177777777778,96.3276836158192,0.61633281972265,0.61633281972265,3.23969548293623,0.566755555555555,3894,0.512838472977168,1.49039143204218,0.0665148286022856,0.754005866575358
-99,"observed","mcdb","1590",TRUE,6,97,"123755",1.12997835293369,1.02327097559437,0.513338293123605,89.0296427666582,2.10286293387383,2.33088421586015,2.71198587595625,0.555213093846317,3947,0.479428113700218,1.12997835293369,0.0773089430687385,0.718048686492562
-99,"observed","mcdb","1591",TRUE,4,88,"4894",0.0441461282890447,0.894761309355317,0.547778925619835,31.6690962099125,13.0466472303207,22.0116618075802,1.5,0.682851239669422,2744,0.377337034877041,0.242834611526791,0.104024636738282,0.608115866624099
-99,"observed","mcdb","1592",TRUE,5,75,"12470",0.344982073483582,1.21757028498283,0.658844444444444,45.3298307063631,28.0502043199066,34.5300642148278,2.12538862910913,0.648533333333333,3426,0.445206225345775,0.394670240610387,0.0931600506837536,0.670244846597911
-99,"observed","mcdb","1593",TRUE,5,38,"918",0.39765242483907,1.31827453192671,0.686980609418283,48.0748074807481,41.6941694169417,43.4543454345435,2.1466252583998,0.602493074792244,909,0.457819305774365,0.405352931777279,0.0905207248552811,0.686980609418283
-99,"observed","mcdb","1594",TRUE,9,31,"732",1.7624495665179,1.48877823592244,0.651404786680541,88.6145404663923,2.60631001371742,2.74348422496571,3.54066443930465,0.445369406867846,729,0.621227095187285,1.7624495665179,0.0614722540502961,0.803803765225124
-99,"observed","mcdb","1595",TRUE,4,23,"94",0.0384420499856222,1.0686175394975,0.608695652173913,28.7234042553192,27.6595744680851,32.9787234042553,1.5,0.510396975425331,94,0.409287342133075,0.259969378103528,0.101510970605207,0.621204199010578
-99,"observed","mcdb","1596",TRUE,11,11,"1",NA,2.39789527279837,0.909090909090909,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0.909090909090909
-99,"observed","mcdb","1597",TRUE,2,13,"6",0,0.617241769730342,0.42603550295858,0,50,50,0,0.355029585798817,6,0,0,0.136719259690296,0.42603550295858
-99,"observed","mcdb","1598",TRUE,8,16,"22",1.534664162544,1.71526322790281,0.75,72.7272727272727,9.09090909090909,9.09090909090909,1.85615530061469,0.21875,22,0.606513756308517,1.534664162544,0.0532815862188044,0.807173295454545
-99,"observed","mcdb","1599",TRUE,5,15,"30",1.04222039705963,1.08057384836485,0.524444444444444,86.6666666666667,3.33333333333333,3.33333333333333,1.72650989394208,0.355555555555555,30,0.473050575598802,1.04222039705963,0.0814144854026352,0.700444444444444
-99,"observed","mcdb","1600",TRUE,5,39,"1014",-0.282517035251876,1.27940520402934,0.698224852071006,7.90790790790791,33.9339339339339,48.8488488488488,2.1466252583998,0.607495069033531,999,0.457293635691799,0.400959014156722,0.0907594968026858,0.698224852071006
-99,"observed","mcdb","1601",TRUE,7,19,"65",1.59311546266483,1.30206139187297,0.57617728531856,95.3846153846154,1.53846153846154,1.53846153846154,3.23969548293623,0.337950138504155,65,0.646799933625213,1.59311546266483,0.0669053702520959,0.77085020242915
-99,"observed","mcdb","1602",TRUE,1,1,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","mcdb","1603",TRUE,3,17,"24",0.38490017945975,0.443757284260148,0.214532871972318,91.6666666666667,0,0,0.769800358919502,0.449826989619377,24,0.300035261979432,0.38490017945975,0.11567475691039,0.529411764705882
-99,"observed","mcdb","1604",TRUE,8,12,"5",1.85615530061469,1.81430751960713,0.777777777777778,80,0,0,1.85615530061469,0.0833333333333334,5,0.712555284154399,1.85615530061469,0.0319746234256148,0.827777777777778
-99,"observed","mcdb","1605",TRUE,8,18,"40",0.876438450580848,1.80195113979326,0.796296296296296,42.5,32.5,35,2.27882045571188,0.265432098765432,40,0.623348044288885,0.928962981673152,0.0578354595553404,0.8
-99,"observed","mcdb","1606",TRUE,10,54,"29292",1.17785139167583,1.69295060506766,0.754458161865569,61.4745308310992,8.79356568364611,12.5469168900804,3.66639666685021,0.482167352537723,3730,0.604803090636828,1.17785139167583,0.0573701962895776,0.813572156209432
-99,"observed","mcdb","1607",TRUE,11,17,"11",1.36325936278168,2.23160695160893,0.8719723183391,36.3636363636364,45.4545454545455,45.4545454545455,2.62516341559597,0.103806228373702,11,0.777533606221793,1.38559419515199,0.0301365103853294,0.8719723183391
-99,"observed","mcdb","1608",TRUE,11,23,"76",1.47043671013195,2.07283554950317,0.831758034026465,59.2105263157895,28.9473684210526,27.6315789473684,2.62516341559597,0.245746691871455,76,0.691003221031911,1.47043671013195,0.0469765580379331,0.844393592677346
-99,"observed","mcdb","1609",TRUE,6,35,"1057",0.803532455028579,1.50612527447852,0.731428571428571,65.6673114119923,44.9709864603482,42.4564796905222,2.72165526975909,0.571428571428571,1034,0.507639288165066,0.803532455028579,0.0802125679857746,0.731428571428571
-99,"observed","mcdb","1610",TRUE,17,24,"15",1.72985251231521,2.67235169799427,0.916666666666667,26.6666666666667,53.3333333333333,53.3333333333333,3.09663223920332,0.0729166666666666,15,0.875995390369414,2.0983828535116,0.0195921028059123,0.916666666666667
-99,"observed","mcdb","1611",TRUE,11,65,"131970",0.855411100566529,2.07829387217859,0.847810650887574,38.2427628237684,54.393092940579,57.1609954291519,3.95616636595829,0.528757396449704,3938,0.618567587869513,1.06624124748299,0.0536134728481542,0.847810650887574
-99,"observed","mcdb","1612",TRUE,16,28,"77",2.30338889900697,2.40116821529202,0.864795918367347,71.4285714285714,15.5844155844156,18.1818181818182,4.32940686445303,0.168367346938776,77,0.843960061226577,2.30338889900697,0.0319036710318284,0.889212827988338
-99,"observed","mcdb","1613",TRUE,26,26,"1",NA,3.25809653802148,0.961538461538462,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0.961538461538462
-99,"observed","mcdb","1614",TRUE,16,53,"18928",1.15240476684744,2.3434565927442,0.874332502669989,29.4990204310104,34.928631402183,40.917996081724,4.21101237257478,0.429334282662869,3573,0.718799906393389,1.54153171596069,0.043464507245486,0.874332502669989
