"s0","n0","source","dat","site","singletons","n_comparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div"
7,179,"sampled","mcdb","1337",FALSE,3998,0.649441523059516,0.667720020230011,0.81405235741631,0.175214702323229,0.106813695897954
10,209,"sampled","mcdb","1338",FALSE,3999,0.706167348079517,0.725754131202908,0.837576941954968,0.160544920919225,0.0902284748615524
8,378,"sampled","mcdb","1339",FALSE,3997,0.684255604714783,0.691342990117547,0.830804200881287,0.166859271437705,0.0976783391140185
8,229,"sampled","mcdb","1340",FALSE,3999,0.690670380695527,0.699830255149637,0.83077908254819,0.166176915407891,0.0966590674948805
11,344,"sampled","mcdb","1341",FALSE,3999,0.713164357411754,0.743748338828773,0.850715494996396,0.153860412777613,0.0829928011861871
12,496,"sampled","mcdb","1342",FALSE,3999,0.739170405044942,0.763887290353927,0.856667676092515,0.147460756318112,0.076319752901179
14,619,"sampled","mcdb","1343",FALSE,3999,0.753287831912472,0.778093208372806,0.85972341129986,0.144985761787781,0.0736496455957029
20,118,"sampled","mcdb","1344",FALSE,4000,0.647238432428035,0.698026497703125,0.834265265050008,0.164491525423729,0.0956935014758602
7,52,"sampled","mcdb","1345",FALSE,4000,0.559402174995768,0.607627897431952,0.783029111755964,0.185495192307692,0.118251628437766
5,58,"sampled","mcdb","1346",FALSE,3997,0.613107528912023,0.596827483315687,0.795999605628312,0.184427113438527,0.118872227594855
17,731,"sampled","mcdb","1347",FALSE,3999,0.777034976599777,0.801118513440545,0.873113576022849,0.135969012773029,0.064970574800359
14,102,"sampled","mcdb","1348",FALSE,4000,0.625813303523002,0.681263624818825,0.821952487925198,0.170651960784314,0.101558841362616
9,52,"sampled","mcdb","1349",FALSE,3999,0.554628322377914,0.609910892911063,0.787873402440807,0.181867582280185,0.116120784065748
6,22,"sampled","mcdb","1350",FALSE,3230,0.407060456279888,0.492643734553795,0.730037236393838,0.183689839572193,0.119605716926989
5,14,"sampled","mcdb","1351",FALSE,253,0.323283177853702,0.434476754882065,0.679311022208176,0.181253529079616,0.113849085945713
4,7,"sampled","mcdb","1352",FALSE,3,-2.7979797979798,-1.14203920452139,0.380471380471381,0.19047619047619,0.118328888085143
10,42,"sampled","mcdb","1353",FALSE,3999,0.455804361671532,0.573077637647166,0.771259106486776,0.182426559020708,0.117293144470159
4,10,"sampled","mcdb","1354",FALSE,36,0.313274355758016,0.367051276989909,0.621787592702625,0.186111111111111,0.113352926049649
8,15,"sampled","mcdb","1355",FALSE,105,-2.11260561944029,-0.349129117655309,0.609255957260678,0.16,0.105370166862917
13,50,"sampled","mcdb","1356",FALSE,3998,0.519005498945521,0.599472475104478,0.790517978613891,0.174712356178089,0.108977601770389
14,1642,"sampled","mcdb","1357",FALSE,4000,0.769596099611337,0.787067178731581,0.867188664312968,0.137844853836784,0.0672545546641893
13,1036,"sampled","mcdb","1358",FALSE,3999,0.755134042329465,0.77596371844957,0.862900150918611,0.145128463583077,0.0735325080241431
14,900,"sampled","mcdb","1359",FALSE,3999,0.761390898156509,0.782739643550773,0.865274996989949,0.140966630546526,0.0697512721768866
9,871,"sampled","mcdb","1360",FALSE,4000,0.720441646979973,0.728809765095587,0.84691841725821,0.156190585533869,0.0854165230548514
24,10085,"sampled","mcdb","1361",FALSE,4000,0.831970816883149,0.847050996523736,0.900632140707786,0.111951710461081,0.0447320724645453
6,134,"sampled","mcdb","1362",FALSE,4000,0.643392542811769,0.644834997793651,0.811865804115051,0.177682835820896,0.110646872246735
8,256,"sampled","mcdb","1363",FALSE,3999,0.683457657619227,0.694935518262149,0.832510582547662,0.16624273255814,0.0974278665363423
6,138,"sampled","mcdb","1364",FALSE,3999,0.651879136475727,0.651294756097424,0.809168058005144,0.177281639250392,0.110586444700969
6,81,"sampled","mcdb","1365",FALSE,3997,0.62929050589133,0.631977397232392,0.800514343156836,0.181821551348697,0.114621989246909
8,2151,"sampled","mcdb","1366",FALSE,4000,0.701275552461401,0.704286979566666,0.840443103679498,0.162682821943282,0.0932555785797245
2,2,"sampled","mcdb","1367",FALSE,1,NA,NA,NA,NA,NA
4,38,"sampled","mcdb","1368",FALSE,3903,0.600725060035223,0.560344102475162,0.786692002139537,0.186725460846582,0.123012361100012
6,32,"sampled","mcdb","1369",FALSE,3959,0.525439844332064,0.569767980093629,0.762725896971491,0.185826597625663,0.119502801275473
4,76,"sampled","mcdb","1370",FALSE,3996,0.640298749021533,0.585325687750573,0.806034388782387,0.183495995995996,0.120553296861349
6,109,"sampled","mcdb","1371",FALSE,4000,0.632945002916511,0.644538697008601,0.806954593763376,0.178518348623853,0.111729836159067
5,67,"sampled","mcdb","1372",FALSE,4000,0.627204295339855,0.612472410115946,0.799300556644153,0.181679104477612,0.115450703155072
4,35,"sampled","mcdb","1373",FALSE,3846,0.603290816638654,0.564021384226934,0.787239187480961,0.184332516157789,0.120495624371498
4,42,"sampled","mcdb","1374",FALSE,3942,0.613589736484442,0.567828149041377,0.793305225548243,0.186163658766398,0.121608112118531
3,45,"sampled","mcdb","1375",FALSE,3480,0.618605760830312,0.514713971567561,0.812728646277525,0.186902937420179,0.125973568215922
2,19,"sampled","mcdb","1376",FALSE,36,0.634632518292649,0.467927380000372,1,0.175438596491228,0.106772960754266
2,16,"sampled","mcdb","1381",FALSE,28,0.526232993197279,0.372852381519021,0.75,0.1875,0.115851602834343
3,17,"sampled","mcdb","1382",FALSE,276,0.576063958776321,0.494835528077918,0.781154066339003,0.185848252344416,0.116467380575807
2,30,"sampled","mcdb","1383",FALSE,105,0.594838789957838,0.425620429446516,0.866666666666667,0.177777777777778,0.114493055686335
4,52,"sampled","mcdb","1384",FALSE,3976,0.61755288341821,0.567314540911573,0.797681128619358,0.188041711809317,0.125078265808926
9,1777,"sampled","mcdb","1385",FALSE,4000,0.724954378726821,0.717556858060236,0.845884467956223,0.156053038829488,0.0871198365452201
7,1130,"sampled","mcdb","1386",FALSE,3997,0.687434040454791,0.68310849538754,0.832334313645578,0.167549113162305,0.100075343217649
4,60,"sampled","mcdb","1387",FALSE,3991,0.636049195810292,0.577574198006317,0.806242323776559,0.185429716862942,0.121879280710772
3,16,"sampled","mcdb","1388",FALSE,210,0.56603245979028,0.494229328594662,0.790819129868964,0.184821428571429,0.114967771561492
4,7,"sampled","mcdb","1389",FALSE,3,-2.15151515151515,-0.788451982178495,0.380471380471381,0.19047619047619,0.11584717374519
3,7,"sampled","mcdb","1390",FALSE,6,0.0535714285714286,0.244392613718017,0.642857142857143,0.19047619047619,0.111617683057343
3,101,"sampled","mcdb","1391",FALSE,3981,0.66524952444117,0.534964261863938,0.839386366854879,0.182682096393513,0.12344936671173
5,122,"sampled","mcdb","1392",FALSE,3999,0.639501282798065,0.620217941037623,0.807692720633779,0.182330418670241,0.11741934199695
4,77,"sampled","mcdb","1393",FALSE,3999,0.631795184758958,0.571775313374971,0.806778413734682,0.187468945158368,0.125104554616912
8,291,"sampled","mcdb","1394",FALSE,3999,0.672242327755553,0.699109040425759,0.829467053188796,0.167387207626649,0.0974982529418226
8,244,"sampled","mcdb","1395",FALSE,3998,0.698266614225588,0.700843786613421,0.833916943637451,0.165320365100583,0.095942237262306
8,356,"sampled","mcdb","1396",FALSE,3997,0.675808311200667,0.699656574448271,0.829673294347941,0.167150643881788,0.0976607698240173
12,519,"sampled","mcdb","1397",FALSE,3998,0.735890082619155,0.762292245861013,0.854457799899157,0.149942986907712,0.0784354664062509
7,77,"sampled","mcdb","1398",FALSE,4000,0.630874219245823,0.648733871575365,0.806178777418731,0.177701298701299,0.110403571399151
5,22,"sampled","mcdb","1399",FALSE,3051,0.493675625954861,0.526272351036025,0.750334807881156,0.185229879920145,0.119023023900623
1,1,"sampled","mcdb","1400",FALSE,1,NA,NA,NA,NA,NA
5,21,"sampled","mcdb","1401",FALSE,2774,0.500866994751923,0.529784111143298,0.74768081821594,0.183472379579085,0.117444821722966
3,5,"sampled","mcdb","1402",FALSE,1,-2,-1.01327169087492,0.25,0.2,0.115072828980712
7,30,"sampled","mcdb","1403",FALSE,3955,0.490673016207923,0.554576361939066,0.765179278257272,0.180581542351454,0.11553923673158
7,35,"sampled","mcdb","1404",FALSE,3992,0.539934178776784,0.584499451922263,0.771350276316914,0.182572287432007,0.115170213352062
6,43,"sampled","mcdb","1405",FALSE,3995,0.572151430241457,0.602844018426405,0.783395053512218,0.182350030561458,0.11564302452814
6,93,"sampled","mcdb","1406",FALSE,4000,0.652101132641775,0.639249748021616,0.807999756473931,0.17869623655914,0.112215764321574
7,121,"sampled","mcdb","1407",FALSE,4000,0.650517324832906,0.662055624235276,0.815248601798576,0.175528925619835,0.10788176924851
5,107,"sampled","mcdb","1408",FALSE,4000,0.638329823702624,0.626244441203965,0.808941663893034,0.182404205607477,0.115643043683176
3,35,"sampled","mcdb","1409",FALSE,2803,0.630469407703053,0.530231850810093,0.820628135271172,0.182080424035472,0.119252704434768
3,58,"sampled","mcdb","1410",FALSE,3801,0.640525145361063,0.52812471243237,0.829740588389909,0.183690317430077,0.122447675293191
5,11,"sampled","mcdb","1411",FALSE,45,0.523434735070808,0.472026012264137,0.648727942111526,0.177777777777778,0.107032808224141
2,10,"sampled","mcdb","1412",FALSE,10,0.431944444444444,0.295994985801511,0.6,0.2,0.118137745652308
2,3,"sampled","mcdb","1413",FALSE,1,NA,NA,NA,NA,NA
1,3,"sampled","mcdb","1414",FALSE,1,NA,NA,NA,NA,NA
