"s0","n0","source","dat","site","singletons","n_comparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div"
10,21,"sampled","fia_short","262053020147",FALSE,1391,0.30598985330189,0.444009900508119,0.700102872875676,0.162952312485023,0.107103603862486
10,49,"sampled","fia_short","262053020158",FALSE,3999,0.525860449097978,0.60319346779709,0.784624955868584,0.179049864506943,0.111811023866494
10,59,"sampled","fia_short","262053020161",FALSE,3999,0.5661358744821,0.624768287427392,0.799430149815704,0.176306788561547,0.108873101013481
10,39,"sampled","fia_short","262053020222",FALSE,3998,0.455718570236464,0.568889452752307,0.771514662893005,0.178608535036749,0.114301012768185
10,66,"sampled","fia_short","262053020380",FALSE,3998,0.604619331678682,0.6557811576342,0.802757564884258,0.174526657268028,0.105316162316904
11,55,"sampled","fia_short","262053020388",FALSE,3997,0.537745754057229,0.614734988486268,0.792193527155332,0.176405031046012,0.109853716275589
10,48,"sampled","fia_short","262053029001",FALSE,3999,0.509532367427488,0.595438874579159,0.780800756383961,0.181055680586813,0.115700559506921
11,63,"sampled","fia_short","262053029038",FALSE,4000,0.549454712977901,0.642725751102551,0.793658323444025,0.177444444444444,0.109629343882274
11,30,"sampled","fia_short","262053029044",FALSE,3930,0.355308357009627,0.497588435885196,0.73868434776477,0.175826972010178,0.115803621126901
10,56,"sampled","fia_short","262053029096",FALSE,4000,0.563437999631746,0.624670390190025,0.794693876527578,0.177142857142857,0.109476596532591
10,50,"sampled","fia_short","262061020017",FALSE,3999,0.519850498204845,0.598977382224986,0.787461021885626,0.181190297574394,0.114741060435962
13,50,"sampled","fia_short","262061020078",FALSE,4000,0.512646572373482,0.608016267559104,0.782961645637647,0.17388,0.109408250957669
10,56,"sampled","fia_short","262061020288",FALSE,3999,0.56375731900717,0.630757616382516,0.793211905686587,0.178455328117744,0.110463775555277
11,42,"sampled","fia_short","262061020291",FALSE,3997,0.456766403871243,0.565415171807903,0.775384870498354,0.177990635834018,0.113059743973532
11,34,"sampled","fia_short","262061020398",FALSE,3990,0.369263403822993,0.517373892038557,0.753464193483768,0.178379772961816,0.116095665842549
10,63,"sampled","fia_short","262061020414",FALSE,4000,0.585015633020028,0.637462013427599,0.801824622881988,0.176337301587302,0.108652033902949
12,52,"sampled","fia_short","262071020249",FALSE,3998,0.521902077663095,0.603493691900926,0.786003419188301,0.178969292338477,0.113526269523332
14,51,"sampled","fia_short","262071020344",FALSE,3999,0.509714466954474,0.592852898294702,0.78322088867492,0.176558845593751,0.112940397283302
11,32,"sampled","fia_short","262071020357",FALSE,3974,0.303175699684683,0.491027767873631,0.741522773904126,0.178739934574736,0.117925131020144
10,36,"sampled","fia_short","262071020513",FALSE,3997,0.449535622213187,0.559987163855389,0.764562298229064,0.178189197453646,0.11366357015922
10,58,"sampled","fia_short","262071029019",FALSE,4000,0.581331675162995,0.636961501624181,0.799799334626073,0.176400862068966,0.108101293716437
11,47,"sampled","fia_short","262083020145",FALSE,3997,0.516551746901356,0.593780843227815,0.788702313241644,0.174268999622057,0.109068335680259
10,52,"sampled","fia_short","262083020233",FALSE,3999,0.536688861803482,0.610017672986336,0.790877022267547,0.180559562967665,0.113181967982786
11,68,"sampled","fia_short","262103020101",FALSE,4000,0.614363040986918,0.660910930541368,0.80979546100359,0.171669117647059,0.103258422258666
10,32,"sampled","fia_short","262103020133",FALSE,3977,0.418830798325959,0.540300735208322,0.751382942252388,0.178078639678149,0.115352548337629
11,65,"sampled","fia_short","262103020242",FALSE,3998,0.559451103428605,0.637145590263812,0.798754348634413,0.177296340477931,0.109401662143126
13,45,"sampled","fia_short","262103020366",FALSE,3996,0.447913785347567,0.572913575519642,0.771821105958021,0.17925703481259,0.11677068777208
10,44,"sampled","fia_short","262103020397",FALSE,3998,0.509184985604841,0.593698122019485,0.774194240648854,0.181028014007003,0.114979958345635
10,48,"sampled","fia_short","262103020499",FALSE,3998,0.554279488921133,0.612774759057757,0.78500428325003,0.178750833750208,0.111467684091571
10,82,"sampled","fia_short","262103020655",FALSE,3998,0.624613651733244,0.670368305424132,0.810739250104157,0.173428177503386,0.104234124478631
10,53,"sampled","fia_short","262103020668",FALSE,4000,0.539565732700009,0.609537640049032,0.790707897019622,0.179589622641509,0.112968034843758
10,50,"sampled","fia_short","262103020704",FALSE,4000,0.512038083238223,0.598732612910513,0.78279879969828,0.1813,0.114274274605927
10,59,"sampled","fia_short","262103020912",FALSE,3999,0.569523739909439,0.636885004493577,0.796396810160084,0.177145981410607,0.108994151329666
11,45,"sampled","fia_short","262103020991",FALSE,3999,0.484206827759875,0.57995726116395,0.7751291114143,0.180628490455947,0.115742805992673
10,52,"sampled","fia_short","262131020027",FALSE,3999,0.532292747620588,0.603283974655381,0.789477595767748,0.180184469194222,0.114198793504123
10,62,"sampled","fia_short","262131020036",FALSE,4000,0.590383613652632,0.645472173358143,0.803690859451123,0.175528225806452,0.107273963238165
10,41,"sampled","fia_short","262131020060",FALSE,3995,0.491006396394343,0.572600795550063,0.774683562336032,0.181666107024024,0.115458377870994
10,48,"sampled","fia_short","262131020091",FALSE,4000,0.529933597957284,0.607583519674115,0.787852304064345,0.1789375,0.111929259078683
11,61,"sampled","fia_short","262131020155",FALSE,4000,0.54793097486349,0.62504886736384,0.794206004396561,0.178823770491803,0.111641328444784
13,65,"sampled","fia_short","262131020157",FALSE,3997,0.541136353307853,0.630622684931945,0.800026430337584,0.177725601893728,0.111153529734023
11,36,"sampled","fia_short","262131020190",FALSE,3998,0.413525937983459,0.538866021132497,0.757191008786708,0.180652826413207,0.118007963581637
10,49,"sampled","fia_short","262131020212",FALSE,3998,0.510712228630559,0.599450920131164,0.78659582283495,0.179625527049239,0.112038805620759
