"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","prop_off_actual","mean_po_comparison","n_po_comparisons","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","nsingletons_mean","nsingletons_95","nsingeltons_median","mean_prop_off_actual","prop_off_actual_2p5","prop_off_actual_97p5","prop_off_actual_5","prop_off_actual_95","mean_po_comparison_percentile","prop_off_sim_95","mean_prop_off_sim","prop_off_sim_95_1t","skew_range","simpson_range","nsamples","skew_unique","simpson_unique","shannon_unique","skew_2p5","skew_97p5","skew_95","skew_min","simpson_max","shannon_min","shannon_2p5","shannon_97p5","shannon_max","shannon_5","shannon_range","simpson_2p5","simpson_5","simpson_97p5","mean_po_comparison_95","mean_po_comparison_min","mean_po_comparison_max","skew_95_ratio_2t","simpson_95_ratio_2t","skew_95_ratio_1t","simpson_95_ratio_1t","shannon_95_ratio_2t","shannon_95_ratio_1t","mean_po_comparison_95_ratio_1t"
-99,"observed","mcdb","1424",TRUE,7,102,"455370",1.15005304694622,1.0866177480506,0.563821607074202,3,0,0.280764705882353,1000,82.5759477780567,1.25533517449159,2.38513683153402,82.5759477780567,2.38513683153402,99.7991463720814,98.2676374592016,0.442129048455938,2,0,0.281340304135714,0.107843137254902,0.450980392156863,0.127450980392157,0.431372549019608,97.0876223951795,0.323529411764706,0.175835376842852,0.516666666666667,3.10121045668393,0.603806228373703,3983,3974,1458,3979,-0.385364838817211,1.52246694602878,1.44692400147038,-1.48136271521581,0.855055747789312,0.618654156732689,1.19118649962041,1.86841856983729,1.93844276378129,1.27011633743172,1.31978860704861,0.567704728950404,0.614590542099193,0.835640138408305,0.249995098039216,0.126450980392157,0.494617647058824,0.615189395074466,0.443744030563515,0.944239921020181,0.398248965297676,0.513136775541162,0.506388995010444,0.335565733762948
-99,"observed","mcdb","1425",TRUE,10,738,"60772206251226",0.154332436134298,2.00539692855789,0.850728182078569,1,0,0.137674796747967,1000,8.625,64.55,76.675,8.625,76.675,99,88.225,0.1285,1,0,0.14057960704607,0.0514905149051491,0.31439701897019,0.0582655826558266,0.276490514905149,35.8,0.285907859078591,0.155182104735733,0.56838905775076,3.06736469454117,0.431342308003026,4000,4000,3789,4000,-0.119521238438732,1.95637919463666,1.78144432541052,-0.822627917440305,0.892696880898348,1.08508301942535,1.56844766198144,2.16652621773054,2.26540943862069,1.64801446502933,1.18032641919534,0.701369151225387,0.72923542717812,0.874665744963683,0.219164634146341,0.112226287262873,0.425691056910569,0.676770009373115,0.401761177892802,0.848960753667525,0.378959936661445,0.506706065392339,0.523071383941612,0.341149491866843
-99,"observed","mcdb","1426",TRUE,10,604,"10474776739478",0.601224361309358,1.94425756046595,0.833614753738871,1,0,0.130170529801325,1000,33.45,48.975,58,33.45,58,98.275,86.525,0.15275,1,0,0.130639900662252,0.0596026490066225,0.259933774834437,0.0662251655629139,0.22682119205298,18.7,0.281456953642384,0.156463162251656,0.574074074074074,3.21295712656353,0.442431253015219,4000,4000,3702,4000,-0.1051515054583,1.91803589687155,1.80688291915356,-0.967443440082807,0.890898425507653,1.10457043208981,1.57809119918611,2.16767843247652,2.26065337872085,1.64382765624168,1.15608294663104,0.703408019385115,0.732024362966537,0.874243728345248,0.217140397350993,0.110715231788079,0.44526821192053,0.629696358411662,0.386129388002924,0.863480665925878,0.359093218343804,0.509986965043069,0.533547981376834,0.318111545504033
-99,"observed","mcdb","1427",TRUE,10,244,"4269337546",0.465602492146623,1.94462424449348,0.833714055361462,1,0,0.133659836065574,1000,23.275,47.675,56.975,23.275,56.975,93.05,69.05,0.39275,2,0,0.133167008196721,0.0572745901639345,0.278688524590164,0.0655737704918033,0.241803278688525,18.775,0.282786885245902,0.158006147540984,0.466165413533835,3.92084219353724,0.558955925826391,4000,3999,2656,4000,-0.124250721816338,1.95712972970087,1.81802155094003,-1.65497841438022,0.895055092717012,0.86332113912696,1.56465405922303,2.16826697618832,2.27328171519767,1.65347532381727,1.40996057607071,0.694414303950551,0.730776337006181,0.874664908626713,0.220302459016393,0.115483606557377,0.519504098360656,0.530850350199752,0.322477312338482,0.885779073446216,0.293902878778773,0.428106237301639,0.439591292054193,0.259439445734979
-99,"observed","mcdb","1428",TRUE,10,719,"48317402651585",0.84276297969478,1.87902554694144,0.814722967496581,1,0,0.128955493741307,1000,53.275,32.65,37.35,53.275,37.35,99.05,88.45,0.126,1,0,0.127584492350487,0.0584144645340751,0.226738525730181,0.0666898470097358,0.205841446453408,17.975,0.274061196105702,0.153345271210014,0.572532894736841,3.23475725839678,0.402537135296473,4000,4000,3764,4000,-0.131254158496206,1.91939308668977,1.79266894211448,-1.0365003997044,0.893084778155412,1.13245296109783,1.59410253841186,2.17297907274342,2.2686152971933,1.66161013884889,1.13616233609547,0.704151957304323,0.737803431980362,0.875881449471043,0.213066481223922,0.110872044506259,0.408744089012517,0.633941616442132,0.426617762955559,0.87461565608205,0.385756573888974,0.509501605484403,0.534259180277394,0.343081664098613
-99,"observed","mcdb","1429",TRUE,13,244,"63084232545",2.44777892439392,1.46735501129499,0.636757592045149,6,0,0.329209016393443,1000,98.55,0.075,0.2,98.55,0.175,100,99.95,0.714,3,0,0.326901639344262,0.168032786885246,0.430327868852459,0.19672131147541,0.418032786885246,99.75,0.278688524590164,0.155003073770492,0.556603773584906,3.50668638669897,0.37970303681806,4000,3999,2440,4000,0.0461747967087548,2.33498989003597,2.13583161592099,-0.725849690927406,0.91621875839828,1.39464353167862,1.82253263625031,2.41372429039378,2.51736540049091,1.88818952209485,1.12272186881229,0.754937348830959,0.781775732330019,0.901304252889008,0.215487909836066,0.112430327868852,0.425319672131148,0.652700253438345,0.38547730690967,0.816064224534846,0.354074139608953,0.526569999717637,0.560402265132376,0.329373894819569
-99,"observed","mcdb","1430",TRUE,10,489,"1658563264998",1.52101706869646,1.69192435846976,0.75033978613338,1,0,0.177200408997955,1000,88.225,7.65,7.925,88.225,7.925,97.8,84.625,0.1775,1,0,0.175515848670757,0.0777096114519427,0.278118609406953,0.089877300613497,0.259713701431493,80.95,0.280470347648261,0.157172144354386,0.535434782608694,3.39379323193804,0.398727004319989,4000,4000,3551,4000,-0.140625045293823,1.96764149129496,1.82174333363499,-1.16074891081864,0.891883188845814,1.11907071100487,1.5867731732104,2.16699757919531,2.25723617383544,1.6513992961491,1.13816546283057,0.701229084856621,0.732690562518557,0.874471920073937,0.219648466257669,0.112883435582822,0.400494887525562,0.621212428838761,0.434489847289814,0.87880788269192,0.39925218157409,0.50978915187069,0.532292445581373,0.371212724506193
-99,"observed","mcdb","1431",TRUE,10,285,"15904040798",1.71636046218504,1.70921073760298,0.741274238227147,1,0,0.185277192982456,1000,92.45,9.1,6.9,92.45,6.9,94.3,74.6,0.32025,2,0,0.185314035087719,0.0701754385964912,0.284210526315789,0.0842105263157895,0.266666666666667,83.7,0.298245614035088,0.161520204612557,0.534246575342466,3.33251524327151,0.467442289935365,4000,4000,2948,4000,-0.136520943137329,1.96792366876911,1.84031003493925,-1.09173603195427,0.892360726377347,1.02126456108901,1.54908138623786,2.17381166686765,2.26234790428766,1.63619549631105,1.24108334319865,0.688572483841182,0.72700892582333,0.876061557402278,0.226645087719298,0.116178947368421,0.456726315789474,0.631488367879308,0.401095659502739,0.879829754061423,0.353737357774968,0.503374961926139,0.50452083770847,0.324378194032311
-99,"observed","mcdb","1432",TRUE,1,46,"1",NA,0,0,0,0,0,1,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,-Inf,0,1,1,1,1,NA,NA,NA,Inf,0,0,0,0,0,0,0,0,0,0,NA,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA
-99,"observed","mcdb","1433",TRUE,11,67,"167672",1.06498684314773,1.89224108283728,0.801514813989753,3,0,0.181492537313433,1000,51.6586477589263,19.1947328437579,22.790579893644,51.6586477589263,22.6133198278045,82.6285135477336,68.3970625474804,1.88832615852114,5,2,0.178325893953882,0.0597014925373134,0.328358208955224,0.0746268656716418,0.298507462686567,67.1055963535072,0.328358208955224,0.179996673169109,0.571428571428571,3.63323277679591,0.493205613722433,3949,3873,608,3891,-0.114389682253505,2.26318117904002,2.14681733353024,-1.17934982465976,0.905769659166852,1.05916402326344,1.6138467486708,2.29693100066895,2.37918700343999,1.7004851273825,1.32002298017656,0.690443305858766,0.724170193807084,0.891200712853642,0.249208955223881,0.125313432835821,0.474641791044776,0.654395412393661,0.407046070460704,0.915484187920185,0.368202348690153,0.517479060786338,0.514159136810418,0.354667806024354
-99,"observed","mcdb","1434",TRUE,6,28,"391",0.532783128834105,1.51727603415451,0.739795918367347,1,0,0.138929484837413,391,47.5703324808184,43.9897698209719,46.0358056265985,47.3145780051151,44.7570332480818,65.2173913043478,34.7826086956522,1.16624040920716,3,1,0.138929484837413,0.0357142857142857,0.285714285714286,0.0714285714285714,0.25,2.30179028132992,0.357142857142857,0.179309708379476,0.692307692307692,2.72165526975909,0.512755102040816,391,387,130,380,-0.536769465096863,1.33696988529772,1.30311284637073,-1.36082763487954,0.831632653061224,0.756619975661974,1.09662155065724,1.74934624826709,1.78652189811659,1.18388062159121,1.02990192245462,0.514668367346939,0.57015306122449,0.819515306122449,0.260302197802198,0.132783882783883,0.427838827838828,0.688455797916113,0.59452736318408,0.978794232631116,0.509950248756219,0.633773647158729,0.585144335966547,0.432184978274364
-99,"observed","mcdb","1435",TRUE,16,34,"383",2.6225578523143,2.27494286029996,0.832179930795848,12,0,0.15765627399785,383,84.8563968668407,11.2271540469974,10.443864229765,84.5953002610966,10.1827676240209,90.3394255874674,78.0678851174935,9.18798955613577,13,10,0.15765627399785,0.0294117647058824,0.323529411764706,0.0588235294117647,0.291176470588235,62.402088772846,0.294117647058824,0.157299045272559,0.75,3.50997657959731,0.261245674740484,383,368,95,336,0.242940734531912,3.13272508841765,3.00163061492799,-0.228726579597312,0.93598615916955,1.8809387421408,2.13326241044976,2.70437790401191,2.76166067791948,2.18931551228461,0.880721935778684,0.779498269896194,0.804844290657439,0.929065743944637,0.224953803510933,0.11341238065907,0.327456113335386,0.823305879213949,0.57251655629139,0.920335825971781,0.501986754966887,0.648462892044582,0.64985910124838,0.521115107913669
-99,"observed","mcdb","1436",TRUE,9,389,"46887739259",0.398216877621887,1.74445709419435,0.801184237481909,1,0,0.144413881748072,1000,22.825,26.325,42.1,22.825,42.05,98.125,83.35,0.18775,1,0,0.146899100257069,0.06426735218509,0.290488431876607,0.0719794344473008,0.259640102827764,36.475,0.29305912596401,0.161038560411311,0.607954545454546,3.31421334604229,0.45836334679258,4000,4000,3441,4000,-0.181078278083754,1.83987166358319,1.72637640590287,-1.25754633548883,0.884794575769391,0.991847990233258,1.44440675830864,2.07781910813571,2.17773661318025,1.52931785566939,1.18588862294699,0.663009099860561,0.695619246502468,0.864282221238295,0.229089974293059,0.116781491002571,0.430120822622108,0.609782693706272,0.439112600922722,0.900341175970158,0.412719146482122,0.534124653504992,0.54677879942849,0.358424468163657
-99,"observed","mcdb","1437",TRUE,4,13,"18",0.0463840339992314,1.11896886688163,0.627218934911243,2,0,0.175213675213675,18,27.7777777777778,33.3333333333333,38.8888888888889,22.2222222222222,27.7777777777778,94.4444444444444,72.2222222222222,1,2.15,1,0.175213675213675,0.0326923076923077,0.307692307692308,0.0653846153846154,0.307692307692308,44.4444444444444,0.307692307692308,0.153846153846154,1,1.5,0.355029585798817,18,16,16,18,-0.56744598423352,0.75,0.75,-0.75,0.745562130177515,0.793730055158425,0.854686019269017,1.36671072486395,1.37781950803903,0.91564198337961,0.584089452880608,0.430769230769231,0.471005917159763,0.740532544378698,0.246153846153846,0.135746606334842,0.307692307692308,0.878297322822347,0.8725,1,0.773333333333333,0.876620358525106,0.791278668669772,0.642105263157894
-99,"observed","mcdb","1438",TRUE,7,99,"384845",1.39103247358588,1.04551863990637,0.509947964493419,2,0,0.30759595959596,1000,92.3251132360342,0.754906894816306,1.18268746854555,92.3251132360342,1.18268746854555,98.3643683945647,91.016607951686,0.447911424257675,2,0,0.307407237955804,0.111111111111111,0.454545454545455,0.131313131313131,0.444444444444444,98.4901862103674,0.333333333333333,0.178146936264228,0.516666666666667,3.14855091573526,0.61381491684522,3974,3965,1413,3972,-0.392016730662494,1.52649067464468,1.46000800808984,-1.52923371234112,0.855014794408734,0.597107847436647,1.1907922662945,1.86269448366297,1.93834280206357,1.27729122689806,1.34123495462692,0.567967554331191,0.615916743189471,0.834200591776349,0.251205555555556,0.124858585858586,0.497767676767677,0.609330278166761,0.433735039893617,0.9494023760238,0.389527925531915,0.500957878446712,0.492867840108886,0.338814399479929
-99,"observed","mcdb","1439",TRUE,3,55,"252",0.382739842600696,0.301534200960745,0.136859504132231,1,0,0.325829725829726,252,89.2857142857143,1.19047619047619,1.19047619047619,88.8888888888889,0.793650793650794,99.6031746031746,89.2857142857143,0.111111111111111,1,0,0.325829725829726,0.0363636363636364,0.545454545454545,0.0727272727272727,0.527272727272727,98.4126984126984,0.381818181818182,0.176023180007244,0.769230769230769,0.769800358919505,0.595702479338843,252,239,233,252,-0.38490017945975,0.384900179459751,0.384900179459751,-0.38490017945975,0.666446280991736,0.181415523082244,0.399341152750032,1.08980955443981,1.09828365998839,0.484390959833098,0.916868136906148,0.198231404958678,0.25504132231405,0.66097520661157,0.273994929373415,0.134009416877943,0.363129300977907,0.999999999999994,0.776803551609323,0.999999999999995,0.69062153163152,0.753072741757255,0.669553969043788,0.610970597533987
-99,"observed","mcdb","1440",TRUE,7,235,"55186218",0.702992625757776,1.53059852792901,0.742634676324129,1,0,0.139651063829787,1000,56.725,30.925,36.025,56.725,36.025,97.45,82.75,0.20075,1,0,0.141220212765957,0.0553191489361702,0.259574468085106,0.0680851063829787,0.229787234042553,11.775,0.323404255319149,0.173124468085106,0.574803149606299,2.95781703552152,0.529216840199185,4000,4000,2981,4000,-0.372434006839931,1.51847519027432,1.44211571010362,-1.345127616104,0.853635129017655,0.757554972223603,1.17712629117027,1.8592666010105,1.93362981528942,1.26502750341424,1.17607484306582,0.566117700316885,0.612977818017202,0.833865097329108,0.247226170212766,0.124553191489362,0.444029787234043,0.639292144985855,0.505931362485458,0.94233121681787,0.454742352699651,0.580014370566768,0.568503200129897,0.38398111272427
-99,"observed","mcdb","1441",TRUE,8,211,"125780632",0.767775951959086,1.44598110587052,0.721906516026145,3,0,0.188109004739337,1000,55.225,6.55,14.875,55.225,14.85,99.975,99.5,0.27725,1,0,0.188014218009479,0.0900473933649289,0.308056872037915,0.104265402843602,0.28436018957346,79.75,0.308056872037915,0.16747314790783,0.504201680672269,3.3570437154726,0.510635430471014,4000,4000,2642,4000,-0.262746992319763,1.68633181568468,1.5813141551019,-1.52679901844188,0.871408998000943,0.821498417626834,1.33653238880809,1.97135160133189,2.06573308710077,1.41240299612374,1.24423466947393,0.625538509916669,0.663682307225804,0.850385211473237,0.237136018957346,0.119478672985782,0.455317535545024,0.58059381205587,0.440327263130113,0.925848287056405,0.406800387085423,0.51020858693176,0.52508590783221,0.350338686461009
-99,"observed","mcdb","1442",TRUE,8,175,"36116644",1.79900923421654,0.588281080499007,0.271412244897959,5,0,0.509177142857143,1000,99.4,0,0,99.4,0,100,99.975,0.3325,2,0,0.503322857142857,0.268571428571429,0.64,0.314285714285714,0.628571428571429,100,0.314285714285714,0.17037,0.541666666666667,3.04506204862855,0.536489795918367,4000,3999,2309,4000,-0.263991673416021,1.68733125304304,1.58508252573553,-1.19987383285843,0.871379591836735,0.822683060936201,1.31978169458547,1.97455930612131,2.06471676122809,1.40718843664192,1.24203370029189,0.61805387755102,0.659657142857143,0.850612244897959,0.238856285714286,0.120651428571429,0.463005714285714,0.640815489240328,0.433481436396835,0.914581152738175,0.394643944004869,0.527181840059539,0.529396524773561,0.345270563493123
-99,"observed","mcdb","1443",TRUE,6,307,"33918401",-0.0385075881299111,1.44280735114539,0.742310263238867,1,0,0.165973941368078,1000,11.775,42.4,57.55,11.775,57.55,99.225,90.4,0.10425,1,0,0.164315960912052,0.0553745928338762,0.351791530944625,0.0684039087947883,0.312703583061889,50.65,0.332247557003257,0.175374462508135,0.586826347305389,2.60269733458187,0.597311377309043,4000,4000,3391,4000,-0.444642759382746,1.27652543355243,1.22558306195993,-1.24435068978848,0.83001411155556,0.54294260086557,1.02709092925486,1.71763475124711,1.78126602526441,1.12859002420074,1.23832342439884,0.522929686256618,0.569097815361436,0.809794798883808,0.24870342019544,0.123345276872964,0.462472312703583,0.661301708064988,0.480260586897826,0.948990003151951,0.436817891146796,0.557644156919255,0.527064245256053,0.369649512063931
-99,"observed","mcdb","1444",TRUE,5,68,"8529",1.06232373715719,0.729926395463749,0.33477508650519,1,0,0.366544117647059,1000,98.5032740879327,0.904271905207359,0.748362956033676,98.5032740879327,0.748362956033676,96.1022762706579,74.5244777050203,0.299033364515123,1,0,0.362768025825859,0.0882352941176471,0.529411764705882,0.132352941176471,0.514705882352941,99.3451824134705,0.367647058823529,0.18537115501018,0.615384615384615,2.13079946643169,0.68598615916955,3207,3195,1006,3200,-0.57232977990285,1.05246819928064,1.02757885648893,-1.05748683723179,0.799307958477509,0.305264803190533,0.859885722448912,1.56190389349829,1.60773446146807,0.959639001658513,1.30246965827753,0.431423010380623,0.491046712802768,0.782006920415225,0.266114705882353,0.12925,0.496117647058823,0.762529747533886,0.511065573770492,0.978536801124907,0.44936948297604,0.53899003833822,0.497589679491371,0.373062893333868
-99,"observed","mcdb","1445",TRUE,14,89,"2821909",2.9358410764124,1.07466185443588,0.40752430248706,11,0,0.508370786516854,1000,99.974974974975,0,0,99.974974974975,0,100,99.9249249249249,2.58458458458458,6,2,0.508334176873503,0.303370786516854,0.629213483146067,0.348314606741573,0.617977528089888,100,0.303370786516854,0.171903081098564,0.5,3.70847453741591,0.470142658755208,3996,3978,819,3979,0.108453928545297,2.63687702096153,2.48280002620639,-0.752729526911425,0.92412574169928,1.16259261199253,1.81828499229001,2.51256179660152,2.60731047910368,1.90603076459412,1.44471786711116,0.737943441484661,0.769094811261204,0.910743592980684,0.241929775280899,0.126898876404494,0.47485393258427,0.681795996414756,0.367548335123523,0.872469129954538,0.329752953813104,0.480562205338939,0.485409456388767,0.330591255489538
-99,"observed","mcdb","1446",TRUE,14,84,"1614987",2.97363162824088,0.913564588328847,0.322278911564626,12,0,0.567119047619048,1000,100,0,0,100,0,100,100,2.67409261576971,7,2,0.569271112700399,0.369047619047619,0.69047619047619,0.404761904761905,0.678571428571429,100,0.30952380952381,0.172353768748361,0.571428571428571,4.31880927801605,0.370748299319728,3995,3942,725,3976,0.0672832367623521,2.62352530834911,2.46979732936798,-1.37654123075843,0.924886621315193,1.4108835862878,1.83298485550976,2.51090985423473,2.60813785974024,1.91045731724651,1.19725427345244,0.741695011337869,0.772307256235828,0.910756802721088,0.242027380952381,0.125309523809524,0.40977380952381,0.591885843303789,0.456001529051988,0.890601624782403,0.411544342507645,0.566233099983085,0.582733808484869,0.410307595731325
-99,"observed","mcdb","1447",TRUE,7,104,"508130",0.387688739735749,1.28381980062122,0.685465976331361,3,0,0.237519230769231,1000,31.8604067285965,5.22219432588501,14.4363545066533,31.8604067285965,14.3610343961838,99.8242530755712,98.5187044940999,0.429073562641225,2,0,0.238293999497866,0.105769230769231,0.375,0.125,0.355769230769231,93.6731107205624,0.326923076923077,0.174289413174116,0.533333333333333,3.01252926527741,0.544008875739645,3983,3978,1452,3982,-0.3337354258113,1.52259811997057,1.45431954588295,-1.39611136325489,0.854105029585799,0.745740170586414,1.18062991410585,1.85672423650654,1.93517884843962,1.2786727055629,1.18943867785321,0.567732988165681,0.616919378698225,0.832655325443787,0.246960576923077,0.126259615384615,0.460971153846154,0.616204319466067,0.486981645139361,0.94619193977369,0.43599592114208,0.568414610176419,0.551946186970848,0.360611893134157
-99,"observed","mcdb","1448",TRUE,11,371,"599321750887",0.839614137138691,1.60874593875183,0.757158114224686,3,0,0.262040431266846,1000,47.75,1.475,5.55,47.75,5.55,99.85,99.3,0.31225,2,0,0.262575471698113,0.129380053908356,0.39622641509434,0.148247978436658,0.37466307277628,98.325,0.283018867924528,0.156478508796177,0.522471910112359,3.41809153912332,0.384899848155709,4000,4000,3251,4000,-0.0869371285599576,2.10405923287443,1.92071925607658,-0.970919798738686,0.901504638879404,1.2209295999616,1.67777903844299,2.25648474830051,2.35432880359201,1.74501369522823,1.13339920363041,0.726744574654354,0.753087379487217,0.885216977499437,0.216233827493261,0.113264150943396,0.415854447439353,0.640999907801281,0.411723734380309,0.845980577675495,0.385599682887236,0.510593009068521,0.537599732214451,0.340294046908543
-99,"observed","mcdb","1449",TRUE,12,220,"10394541798",1.66556028878904,1.2994169971218,0.633636363636364,5,0,0.389886363636364,1000,85.525,0.075,0.325,85.525,0.325,100,99.775,0.6455,3,0,0.390030681818182,0.2,0.536363636363636,0.236363636363636,0.518181818181818,99.9,0.281818181818182,0.156286363636364,0.454545454545455,3.45200799135244,0.467107438016529,4000,4000,2347,4000,-0.0242378710412724,2.23793168568377,2.06887618285943,-0.817640855328751,0.910867768595041,1.17107164217478,1.73703132933932,2.34471554761006,2.45114201717927,1.80064577330989,1.28007037500449,0.735650826446281,0.76354132231405,0.893886363636364,0.220771136363636,0.113554545454545,0.486777272727273,0.655319907251651,0.33875619249823,0.836184923505141,0.315401627742392,0.474727194798661,0.508172250972608,0.287272406191769
-99,"observed","mcdb","1450",TRUE,16,222,"112690385429",1.51022046033411,1.63663012302956,0.746083921759597,10,0,0.366175675675676,1000,68.6,0.075,0.575,68.6,0.575,100,100,1.241,4,1,0.366293918918919,0.211711711711712,0.504504504504504,0.234234234234234,0.486486486486487,99.975,0.261261261261261,0.151720004146217,0.495327102803738,4.04155212042369,0.270229689148608,4000,3999,2071,4000,0.212415922808,2.63090554280297,2.410229825557,-0.855319271383022,0.927643860076293,1.60906243675084,2.00894100374188,2.60136800394151,2.68917669941714,2.08757496603004,1.0801142626663,0.795138381624868,0.815719097475854,0.916161431701972,0.207480405405405,0.112364864864865,0.390463963963964,0.59840614395972,0.447852530409971,0.807993810209154,0.414183811383091,0.548485489615882,0.556979714259144,0.342020311639509
-99,"observed","mcdb","1451",TRUE,10,312,"34398802415",1.04020692764011,1.34673293115669,0.68215811965812,3,0,0.308179487179487,1000,64.725,0.275,1.875,64.725,1.875,99.775,99,0.29525,1,0,0.308440705128205,0.163461538461538,0.455128205128205,0.182692307692308,0.435897435897436,99.525,0.288461538461538,0.159839743589744,0.566433566433566,3.18527688034493,0.442122781065089,4000,4000,3131,4000,-0.13964412707774,1.97262541130292,1.81894134615946,-0.940041972995716,0.893429487179487,1.05501544694351,1.5754618591115,2.17579268958976,2.27052293098457,1.64663166468351,1.21550748404107,0.697381964990138,0.729326923076923,0.876192163872452,0.220675961538461,0.114541666666667,0.440714743589744,0.663135299607588,0.404435615037874,0.866167502165904,0.371169664017845,0.493893158503972,0.513276367683795,0.32539256726215
-99,"observed","mcdb","1452",TRUE,12,468,"22587812512970",1.21885764218021,1.28863121607038,0.677186061801446,5,0,0.386386752136752,1000,69.325,0,0.325,69.325,0.325,100,100,0.28675,1,0,0.388446047008547,0.226495726495726,0.536324786324786,0.254273504273504,0.517094017094017,100,0.271367521367521,0.150317841880342,0.580310880829015,3.25331758032635,0.309984293958653,4000,4000,3428,4000,-0.0214438466665175,2.19208010331047,1.99449263527846,-0.697754893755862,0.908293155088027,1.37605490124733,1.76330093411813,2.33766456233491,2.43318476152272,1.83300798344454,1.0571298602754,0.748464323544452,0.772379739206662,0.893364654101834,0.21088547008547,0.108418803418803,0.36115811965812,0.680389754557852,0.46744410404454,0.827539108175309,0.438452587857543,0.543323625412641,0.56774177008095,0.405424324918415
-99,"observed","mcdb","1453",TRUE,10,124,"16291308",1.51971404056975,1.31050960097646,0.642559833506764,5,0,0.308612903225806,1000,84.2671335667834,0.425212606303152,1.25062531265633,84.2671335667834,1.25062531265633,99.8499249624812,99.5497748874437,0.796898449224612,3,0,0.307839403572754,0.152620967741936,0.467741935483871,0.17741935483871,0.443548387096774,98.9994997498749,0.306451612903226,0.166612862872961,0.6,3.5996221540847,0.428199791883455,3998,3997,1461,3998,-0.123459975956296,2.04191622903974,1.89040422005288,-1.3412858289714,0.893990634755463,1.08173353252625,1.51796719912961,2.18065171352106,2.27301634366468,1.59926864838545,1.19128281113843,0.669696279916754,0.71149843912591,0.877220993756504,0.238502016129032,0.120540322580645,0.417540322580645,0.601556527964708,0.484644592952612,0.897785909378596,0.426184690157959,0.556278079558763,0.565564859141535,0.397177419354838
-99,"observed","mcdb","1454",TRUE,10,51,"19466",1.74262734633369,1.71822822122784,0.741253364090734,5,0,0.201411764705882,1000,87.5240450673262,10.0577081615829,9.92030777686178,87.5240450673262,9.81038746908491,96.3451497664194,90.4918933773015,2.06622698543556,5,2,0.20050218493553,0.0784313725490196,0.313725490196078,0.0980392156862745,0.294117647058824,79.7471832921132,0.333333333333333,0.181360418789457,0.615384615384615,4.1173845817128,0.461361014994233,3639,3488,466,3427,-0.209830465109685,2.12036514942215,2.00255992183307,-1.84469461821475,0.895809304113802,1.08555610575958,1.53482380453019,2.21430863715939,2.2801912218195,1.61948071372362,1.19463511605992,0.666666666666667,0.704267589388697,0.883506343713956,0.2538,0.126372549019608,0.443490196078431,0.565940724818688,0.47,0.934392807787555,0.415166666666667,0.568780227112553,0.553064696670726,0.401830210845236
-99,"observed","mcdb","1455",TRUE,7,97,"343074",1.34178972323748,1.17977517796506,0.579870336911468,3,0,0.252123711340206,1000,90.5778894472362,2.06030150753769,2.66331658291457,90.5778894472362,2.66331658291457,99.7989949748744,98.1407035175879,0.446733668341709,2,0,0.254525203336269,0.0824742268041237,0.391752577319588,0.103092783505155,0.381443298969072,95.3768844221105,0.329896907216495,0.174625547008392,0.588235294117647,2.872990170754,0.52035285365076,3980,3972,1295,3978,-0.383524831973885,1.51570578648222,1.45930398799274,-1.25314242928589,0.854926134552025,0.71333031365897,1.2032623023204,1.860106423416,1.93829267158654,1.29382445388025,1.22496235792757,0.577936018705495,0.6183335104687,0.834095015410777,0.249397422680412,0.124154639175258,0.439948453608247,0.661064085004391,0.492279411764706,0.944119630094927,0.4546772875817,0.536215759484129,0.526112670757184,0.396596696265343
-99,"observed","mcdb","1456",TRUE,4,138,"18647",0.74925959444024,0.859954435880149,0.430896870405377,0,0,0.261326086956522,1000,99.3893977241188,11.6569525395504,8.02109353316681,99.3616430752151,7.99333888426311,91.3960588398557,0,0.0902026089369969,1,0,0.26155136420133,0.0579710144927536,0.427536231884058,0.0731884057971016,0.41304347826087,93.7552039966695,0.376811594202899,0.183819711915772,0.6375,1.5,0.70657424910733,3603,3449,2171,3603,-0.597032622379792,0.743836000260466,0.734808621700199,-0.75,0.749422390254148,0.128615314945698,0.629011386911991,1.35650362414254,1.38514756938363,0.725387007606877,1.25653225443793,0.317548834278513,0.383564377231674,0.735544003360638,0.270765942028985,0.130963768115942,0.45668115942029,0.893912415093505,0.59157996432818,0.9898724144668,0.517791319857313,0.578968215627679,0.525064565152666,0.429213108189281
